ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10008,crenshaw community hospital,1201 7th street se,,,luverne,al,36467.0,crenshaw,3343353374.0,acute care hospitals,,yes,,ami-1,heart failure patients given smoking cessation advice/counseling,0%,1 patients,ak_ami-2
10019,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,36078.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,al_hf-1
10008,community hospital inc,1010 lay dam road,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,100 patients,ak_pn-7
10008,riverview regional medical center,101 hospital circle,,,luverne,ak,35150.0,crenshaw,3343353374.0,acute care hospitals,government - state,yes,heart attack,ami-3,,,0 patients,al_ami-3
10008,g h lanier memorial hospital,101 hospital circle,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,heart attack,ami-4,heart attack patients given pci within 90 minutes of arrival,,0 patients,ak_scip-vte-1
10008,crenshaw community hospital,101 hospital circle,,,luverne,,36049.0,crenshaw,,acute care hospitals,government - federal,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,,1 patients,al_ami-5
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049.0,chambers,3347938701.0,acute care hospitals,government - federal,yes,heart attack,scip-inf-4,,60%,0 patients,al_ami-7a
10008,crenshaw community hospital,101 hospital circle,,,opp,al,36049.0,crenshaw,3343353374.0,acute care hospitals,voluntary non-profit - church,,,scip-inf-6,heart attack patients given pci within 90 minutes of arrival,,357 patients,al_ami-8a
10008,crenshaw community hospital,205 marengo street,,,luverne,al,36049.0,crenshaw,2568453150.0,acute care hospitals,government - federal,no,,hf-1,heart failure patients given discharge instructions,4%,26 patients,al_hf-1
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049.0,mobile,3342882100.0,acute care hospitals,government - federal,yes,heart failure,ami-2,heart failure patients given discharge instructions,72%,39 patients,ak_pn-2
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049.0,,3343353374.0,acute care hospitals,government - federal,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,,al_hf-3
10008,crenshaw community hospital,101 hospital circle,,,luverne,ak,36049.0,crenshaw,2568453150.0,,government - federal,yes,heart failure,hf-4,children who received reliever medication while hospitalized for asthma,99%,5 patients,al_hf-4
10019,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,ak,35660.0,jefferson,3344933541.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,,heart failure patients given smoking cessation advice/counseling,,0 patients,al_ami-7a
10008,,101 hospital circle,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,80%,16 patients,al_pn-2
10008,crenshaw community hospital,,,,luverne,,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93%,15 patients,al_pn-3b
10008,crenshaw community hospital,987 drayton street,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,94%,9 patients,
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049.0,,3343353374.0,acute care hospitals,government - federal,no,pneumonia,pn-5c,heart failure patients given an evaluation of left ventricular systolic (lvs) function,95%,21 patients,al_pn-5c
10008,dale medical center,101 hospital circle,,,hamilton,al,36049.0,crenshaw,3343353374.0,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-6,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,al_hf-4
10008,crenshaw community hospital,33700 highway 43,,,luverne,al,36617.0,crenshaw,3342836541.0,acute care hospitals,government - federal,no,pneumonia,pn-7,children and their caregivers who received a home management plan of care document while hospitalized for asthma,33%,15 patients,al_pn-7
10008,university of alabama hospital,101 hospital circle,,,luverne,al,36049.0,fayette,3343353374.0,,proprietary,,heart attack,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,32%,1 patients,al_scip-card-2
10008,,101 hospital circle,,,luverne,ak,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,,heart failure,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,2 patients,al_scip-inf-1
10008,cullman regional medical center,101 hospital circle,,,luverne,al,36033.0,,3343353374.0,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-2,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,76%,169 patients,al_scip-inf-2
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,,randolph,2565938310.0,acute care hospitals,government - federal,yes,heart failure,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,97 patients,al_scip-inf-3
10019,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,36033.0,cherokee,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,pn-3b,heart attack patients given pci within 90 minutes of arrival,,0 patients,ak_scip-vte-1
10008,marshall medical center north,101 hospital circle,,,luverne,al,36049.0,fayette,3343353374.0,acute care hospitals,government - federal,yes,pneumonia,ami-4,heart failure patients given discharge instructions,,0 patients,al_scip-inf-4
10008,crenshaw community hospital,101 hospital circle,,,centre,al,36049.0,montgomery,3343353374.0,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,4 patients,
10008,crenshaw community hospital,209 north main street,,,luverne,al,36049.0,,9075436300.0,acute care hospitals,government - federal,yes,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,0 patients,ak_hf-4
10008,crenshaw community hospital,600 south third street,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,heart failure,scip-vte-2,children and their caregivers who received a home management plan of care document while hospitalized for asthma,100%,4 patients,al_scip-vte-2
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,heart attack,ami-1,heart failure patients given smoking cessation advice/counseling,100%,6 patients,al_ami-1
10009,hartselle medical center,201 pine street northwest,,,russellville,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given beta blocker at discharge,100%,1 patients,al_pn-3b
10009,dale medical center,600 south third street,,,hartselle,al,35640.0,marshall,2567736511.0,acute care hospitals,government - state,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),95%,1 patients,al_ami-3
10009,hartselle medical center,201 pine street northwest,,,hartselle,,35640.0,,2563321611.0,acute care hospitals,proprietary,yes,heart attack,,heart attack patients given aspirin at discharge,,2 patients,al_ami-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,heart failure,ami-5,heart attack patients given beta blocker at discharge,100%,,al_ami-5
10009,hartselle medical center,201 pine street northwest,,,hartselle,ak,35570.0,morgan,2567736511.0,acute care hospitals,,yes,heart attack,ami-7a,,80%,0 patients,al_scip-inf-3
10019,,1300 south montgomery avenue,,,sheffield,al,35660.0,,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,,80%,114 patients,al_hf-1
10009,hartselle medical center,,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,heart attack,hf-2,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-1
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,,yes,,scip-vte-1,heart failure patients given discharge instructions,97%,,al_hf-1
10009,hartselle medical center,201 pine street northwest,,,anchorage,al,35640.0,cherokee,2567736511.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart attack patients given beta blocker at discharge,,42 patients,al_hf-2
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,marion,2567736511.0,acute care hospitals,,yes,heart failure,hf-3,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,10 patients,al_hf-3
10009,hartselle medical center,,,,hartselle,al,36420.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,12 patients,
10009,dekalb regional medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,government - state,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,521 patients,
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,,2565435200.0,,proprietary,yes,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,30 patients,al_pn-3b
10009,st vincents hospital,201 pine street northwest,,,guntersville,al,35640.0,morgan,,acute care hospitals,proprietary,no,pneumonia,pn-4,heart attack patients given beta blocker at discharge,100%,25 patients,al_pn-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,,morgan,2567736511.0,acute care hospitals,proprietary,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,53%,51 patients,al_pn-5c
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,45 patients,al_pn-6
10019,eliza coffee memorial hospital,1300 south montgomery avenue,,,elba,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,children s asthma care,hf-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),99%,149 patients,ak_scip-vte-2
10009,hartselle medical center,849 south three notch street,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,290 patients,al_scip-inf-4
10009,hartselle medical center,987 drayton street,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,government - state,yes,surgical infection prevention,cac-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),81%,3 patients,
10009,hartselle medical center,201 pine street northwest,,,fayette,al,35640.0,morgan,2567736511.0,acute care hospitals,government - federal,no,surgical infection prevention,ami-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,91%,6 patients,al_scip-inf-1
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,madison,2567736511.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,7 patients,al_scip-inf-2
10009,st vincents blount,201 pine street northwest,,,hartselle,ak,35640.0,morgan,2059397000.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),80%,5 patients,
10009,hartselle medical center,4370 west main street,,,hartselle,al,35640.0,,2567736511.0,acute care hospitals,proprietary,yes,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
10009,hartselle medical center,201 pine street northwest,,,anniston,,36078.0,houston,2567736511.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,11 patients,al_scip-inf-6
10009,hartselle medical center,201 pine street northwest,,,clanton,al,35640.0,morgan,,acute care hospitals,proprietary,yes,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,9 patients,al_ami-3
10009,hartselle medical center,201 pine street northwest,,,boaz,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,no,surgical infection prevention,scip-inf-1,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,78%,9 patients,al_scip-vte-2
10010,marshall medical center north,8000 alabama highway 69,,,luverne,al,35976.0,fayette,2565718000.0,,government - hospital district or authority,no,heart attack,ami-1,heart attack patients given aspirin at arrival,53%,8 patients,al_ami-1
10019,callahan eye foundation hospital,1300 south montgomery avenue,,,sheffield,al,35660.0,talladega,2563864556.0,,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_hf-1
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,,heart attack,ami-2,heart attack patients given aspirin at discharge,46%,6 patients,ak_hf-3
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),65%,2 patients,ak_scip-inf-4
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,2 patients,al_pn-5c
10010,marshall medical center north,2801 debarr road,,,guntersville,ak,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given beta blocker at discharge,83%,264 patients,al_ami-5
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2059216200.0,acute care hospitals,government - hospital district or authority,yes,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,226 patients,al_ami-7a
10010,marshall medical center north,126 hospital ave,,,guntersville,al,35976.0,lauderdale,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,franklin,2565718000.0,acute care hospitals,government - hospital district or authority,yes,children s asthma care,hf-1,heart failure patients given discharge instructions,93%,55 patients,al_hf-2
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,84%,80 patients,al_hf-2
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,537 patients,al_hf-3
10010,shelby baptist medical center,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2568453150.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,90 patients,al_hf-4
10019,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,35660.0,,,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,ak,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,children s asthma care,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87%,7 patients,al_hf-1
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,,marshall,2565718000.0,acute care hospitals,,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,85%,115 patients,al_pn-3b
10010,helen keller memorial hospital,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,,94%,,al_pn-4
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,,35976.0,marshall,,acute care hospitals,government - hospital district or authority,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,77%,,al_pn-5c
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,clarke,2565718000.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93%,133 patients,
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,,pneumonia,pn-7,children and their caregivers who received a home management plan of care document while hospitalized for asthma,90%,101 patients,al_pn-7
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,86%,14 patients,al_scip-card-2
10010,,8000 alabama highway 69,,,winfield,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95%,66 patients,al_scip-inf-1
10010,marshall medical center north,,,,clanton,ak,,madison,2565718000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,,al_scip-inf-2
10010,medical center enterprise,8000 alabama highway 69,,,guntersville,ak,35976.0,de kalb,2565718000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),67%,63 patients,al_scip-inf-3
10001,southeast alabama medical center,619 south 19th street,,,dothan,al,36302.0,houston,2563412000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,,53%,270 patients,al_ami-1
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35640.0,,2565718000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,hf-3,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
10010,marshall medical center north,8000 alabama highway 69,,,georgiana,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),50%,,al_scip-inf-6
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart failure,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,56 patients,al_scip-vte-1
10010,marshall medical center north,po box 287,,,guntersville,,35976.0,marshall,2565718000.0,,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,53%,56 patients,al_scip-vte-2
10011,wedowee hospital,50 medical park east drive,,,birmingham,al,35235.0,,,acute care hospitals,voluntary non-profit - private,yes,children s asthma care,ami-1,heart attack patients given aspirin at arrival,99%,240 patients,
10011,st vincents east,50 medical park east drive,,,birmingham,al,36467.0,elmore,2058383122.0,acute care hospitals,voluntary non-profit - private,,heart attack,ami-3,heart attack patients given aspirin at discharge,96%,,al_ami-2
10011,helen keller memorial hospital,,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,pneumonia patients assessed and given influenza vaccination,91%,70 patients,al_ami-3
10011,coosa valley medical center,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,ami-4,heart attack patients given smoking cessation advice/counseling,32%,155 patients,al_ami-4
10011,st vincents east,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,government - state,yes,pneumonia,ami-5,heart attack patients given beta blocker at discharge,80%,288 patients,al_ami-5
10011,st vincents east,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given fibrinolytic medication within 30 minutes of arrival,72%,112 patients,al_ami-7a
10018,g h lanier memorial hospital,,,,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,
10001,southeast alabama medical center,,,,dothan,ak,36302.0,houston,3347742601.0,acute care hospitals,government - hospital district or authority,,heart attack,ami-2,,99%,516 patients,al_ami-2
10011,alaska regional hospital,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,85%,48 patients,al_hf-4
10011,st vincents east,619 south 19th street,,,decatur,al,35235.0,jefferson,2058383122.0,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,60%,316 patients,
10011,st vincents east,50 medical park east drive,,,birmingham,al,35235.0,jefferson,3343762205.0,acute care hospitals,voluntary non-profit - private,yes,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98%,372 patients,ak_scip-inf-4
10011,st vincents east,600 south third street,,,mobile,al,35235.0,,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),71%,,al_hf-3
10011,st vincents east,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,,al_hf-4
10011,st vincents east,50 medical park east drive,,,fort payne,al,35235.0,jefferson,2058383122.0,acute care hospitals,government - state,yes,pneumonia,scip-card-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,43%,60 patients,al_pn-2
10011,st vincents east,50 medical park east drive,,,birmingham,al,36278.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,ami-8a,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,76%,131 patients,al_pn-3b
