ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10007,mizell memorial hospital,702 n main st,,,,al,,,,,,no,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,,al_scip-vte-2
10008,crenshaw community hospital,,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,voluntary non-profit - church,no,heart attack,ami-1,heart attack patients given aspirin at arrival,0%,1 patients,al_ami-1
10019,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,heart attack,ami-2,,100%,1 patients,al_ami-2
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049.0,,3343353374.0,,government - federal,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,35653.0,,3343353374.0,acute care hospitals,government - federal,yes,,,,,0 patients,
10008,crenshaw community hospital,,,,luverne,al,36049.0,crenshaw,,acute care hospitals,government - federal,yes,heart attack,,heart attack patients given beta blocker at discharge,88%,1 patients,al_ami-5
10008,crenshaw community hospital,101 hospital circle,,,,al,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,no,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
10008,crenshaw community hospital,101 hospital circle,,,luverne,,36049.0,crenshaw,3343353374.0,acute care hospitals,,yes,heart failure,hf-1,heart failure patients given discharge instructions,4%,26 patients,
10008,crenshaw community hospital,,,,,al,,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,72%,39 patients,al_hf-2
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049.0,,3343353374.0,acute care hospitals,government - federal,yes,heart failure,hf-3,,75%,8 patients,al_hf-3
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,5 patients,al_hf-4
10019,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,,jefferson,,acute care hospitals,government - hospital district or authority,yes,heart attack,cac-1,pneumonia patients assessed and given pneumococcal vaccination,,224 patients,al_ami-7a
10008,crenshaw community hospital,2505 u s highway 431 north,,,huntsville,al,35957.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,16 patients,
10008,,515 miranda st,,,luverne,al,36049.0,,3343353374.0,acute care hospitals,proprietary,yes,pneumonia,pn-3b,,93%,15 patients,al_pn-3b
10008,,,,,huntsville,al,36049.0,crenshaw,3343353374.0,acute care hospitals,,no,,pn-4,,33%,9 patients,
10008,crenshaw community hospital,2451 fillingim street,,,,al,36049.0,randolph,3343353374.0,,government - federal,no,pneumonia,pn-5c,,95%,21 patients,al_pn-5c
10008,,101 hospital circle,,,luverne,,,crenshaw,,acute care hospitals,,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),,21 patients,
10008,baptist medical center south,,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,47%,15 patients,al_pn-7
10008,,101 hospital circle,,,luverne,al,,crenshaw,3343353374.0,,government - federal,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,al_scip-card-2
10008,,101 hospital circle,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,,
10008,crenshaw community hospital,101 hospital circle,,,,al,36049.0,crenshaw,3343353374.0,acute care hospitals,,,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,2 patients,al_scip-inf-2
10008,crenshaw community hospital,,,,luverne,al,,calhoun,3343353374.0,acute care hospitals,government - local,yes,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,2 patients,ak_scip-card-2
10019,helen keller memorial hospital,,,,sheffield,al,35660.0,,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,,,3343353374.0,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,
10008,crenshaw community hospital,101 hospital circle,,,,al,,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,35 patients,al_scip-inf-6
10008,crenshaw community hospital,101 hospital circle,,,,al,36049.0,crenshaw,3343353374.0,acute care hospitals,,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,al_scip-vte-1
10008,crenshaw community hospital,101 hospital circle,,,luverne,,36049.0,crenshaw,3343353374.0,,government - federal,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,al_scip-vte-2
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,de kalb,2567736511.0,acute care hospitals,,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,6 patients,al_ami-1
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,,acute care hospitals,proprietary,yes,,,heart attack patients given aspirin at discharge,100%,1 patients,
10009,,201 pine street northwest,,,,al,,morgan,,,proprietary,yes,heart attack,ami-3,,100%,1 patients,
10009,hartselle medical center,201 pine street northwest,,,hartselle,,,marion,2567736511.0,acute care hospitals,proprietary,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,2 patients,al_ami-4
10009,hartselle medical center,201 pine street northwest,,,,al,,,,acute care hospitals,government - local,,heart attack,scip-inf-2,heart attack patients given beta blocker at discharge,100%,3 patients,al_ami-5
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,etowah,,acute care hospitals,proprietary,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
10019,helen keller memorial hospital,1300 south montgomery avenue,,,,al,35660.0,jefferson,,,government - hospital district or authority,yes,,hf-1,heart failure patients given discharge instructions,80%,,
10009,,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10009,,201 pine street northwest,,,hartselle,al,,butler,,acute care hospitals,,yes,heart failure,,heart failure patients given discharge instructions,97%,35 patients,al_hf-1
10009,hartselle medical center,,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,,surgical infection prevention,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98%,42 patients,al_hf-2
10009,,1007 goodyear avenue,,,hartselle,al,,morgan,2567736511.0,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,441 patients,al_hf-3
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,,,proprietary,yes,heart failure,,heart failure patients given smoking cessation advice/counseling,,12 patients,al_hf-4
10009,hartselle medical center,201 pine street northwest,,,,al,35640.0,morgan,2567736511.0,acute care hospitals,,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,98%,44 patients,al_pn-2
10009,,201 pine street northwest,,,sheffield,al,,,,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,30 patients,al_pn-3b
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,,,proprietary,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,25 patients,al_pn-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,marshall,2567736511.0,acute care hospitals,proprietary,yes,pneumonia,pn-5c,,98%,51 patients,al_pn-5c
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,,2567736511.0,acute care hospitals,proprietary,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),100%,511 patients,al_pn-6
10019,helen keller memorial hospital,515 miranda st,,,sheffield,al,,madison,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 patients,al_hf-2
10009,hartselle medical center,201 pine street northwest,,,hartselle,,,morgan,2567736511.0,acute care hospitals,,yes,,pn-7,pneumonia patients assessed and given influenza vaccination,97%,30 patients,al_pn-7
10009,hartselle medical center,,,,hartselle,al,35640.0,,2568453150.0,acute care hospitals,proprietary,,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,3 patients,al_scip-card-2
10009,hartselle medical center,201 pine street northwest,,,birmingham,al,36116.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,6 patients,
10009,,,,,russellville,al,,morgan,2567736511.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,57%,7 patients,al_scip-inf-2
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,,morgan,3346366221.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),80%,5 patients,ak_scip-card-2
10009,hartselle medical center,,,,,al,35045.0,morgan,2567736511.0,,proprietary,yes,surgical infection prevention,scip-inf-4,,,160 patients,al_scip-inf-4
10009,,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,,
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,,2567736511.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,9 patients,al_scip-vte-1
10009,hartselle medical center,,,,georgiana,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,78%,,al_scip-vte-2
10010,marshall medical center north,,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,,heart attack patients given aspirin at arrival,100%,8 patients,al_ami-1
10019,helen keller memorial hospital,,,,sheffield,,35660.0,,,acute care hospitals,government - hospital district or authority,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_hf-3
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,,al_ami-2
10010,,,,,guntersville,al,,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,,heart failure,scip-inf-6,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),50%,2 patients,al_ami-3
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,2 patients,
10010,,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,children s asthma care,,,83%,6 patients,al_ami-5
10010,marshall medical center north,8000 alabama highway 69,,,tallassee,ak,35976.0,shelby,,acute care hospitals,,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,
10010,marshall medical center north,2451 fillingim street,,,,al,35976.0,marshall,,,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,,55 patients,al_hf-1
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,84%,,al_hf-2
10010,marshall medical center north,8000 alabama highway 69,,,,,35976.0,marshall,2565718000.0,acute care hospitals,government - federal,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),57%,27 patients,al_hf-3
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart failure,scip-inf-4,heart failure patients given smoking cessation advice/counseling,,10 patients,ak_scip-inf-2
10019,,1300 south montgomery avenue,,,sheffield,,35660.0,,2053258100.0,acute care hospitals,,yes,,hf-4,heart failure patients given smoking cessation advice/counseling,,41 patients,al_hf-4
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,128 patients,al_pn-2
10010,,8000 alabama highway 69,,,guntersville,al,35976.0,,2052743000.0,,,,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,94%,,al_pn-3b
10010,marshall medical center north,8000 alabama highway 69,,,,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,94%,65 patients,al_pn-4
10010,marshall medical center north,,,,guntersville,al,35976.0,,2565718000.0,acute care hospitals,government - hospital district or authority,,pneumonia,scip-card-2,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,158 patients,al_pn-5c
10010,marshall medical center north,8000 alabama highway 69,,,cullman,,,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,,,pn-6,,,133 patients,
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,36617.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,90%,101 patients,al_pn-7
10010,,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,86%,14 patients,
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,3347561400.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,,95%,66 patients,al_scip-inf-1
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,,marshall,2565718000.0,,voluntary non-profit - church,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,al_scip-inf-2
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,,35976.0,marshall,2565718000.0,,government - hospital district or authority,yes,,scip-inf-3,,,63 patients,
10001,,1108 ross clark circle,,,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,,yes,,ami-1,,,270 patients,
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,,35976.0,marshall,2565718000.0,acute care hospitals,,,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,,2565718000.0,acute care hospitals,,yes,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,,al_scip-inf-6
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,no,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,56 patients,al_scip-vte-1
10010,,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,94%,56 patients,al_scip-vte-2
10011,,50 medical park east drive,,,birmingham,al,35235.0,,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,99%,240 patients,al_ami-1
10011,st vincents east,50 medical park east drive,,,birmingham,al,,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,295 patients,al_ami-2
10011,st vincents east,50 medical park east drive,,,,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,70 patients,al_ami-3
10011,st vincents east,50 medical park east drive,,,,ak,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,,100%,,al_ami-4
10011,st vincents east,50 medical park east drive,,,birmingham,al,,jefferson,2058383122.0,,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,99%,,al_ami-5
10011,st vincents east,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
10018,east alabama medical center and snf,,,,birmingham,al,35233.0,,,,voluntary non-profit - private,,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,173 patients,al_scip-inf-2
10001,,1108 ross clark circle,,,,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,,ami-2,,99%,516 patients,al_ami-2
10011,,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,85%,2 patients,al_ami-8a
10011,st vincents east,50 medical park east drive,,,birmingham,,,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,94%,205 patients,al_hf-1
10011,st vincents east,50 medical park east drive,,,birmingham,al,35235.0,,,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,66%,372 patients,al_scip-inf-3
10011,st vincents east,50 medical park east drive,,,,al,35235.0,,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98%,130 patients,al_hf-3
10011,,50 medical park east drive,,,birmingham,al,35235.0,jefferson,,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,69 patients,al_hf-4
10011,st vincents east,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,,yes,pneumonia,pn-2,,87%,125 patients,al_pn-2
10011,callahan eye foundation hospital,,,,birmingham,al,35235.0,blount,3343614267.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,131 patients,al_pn-3b
10011,st vincents east,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,69 patients,al_pn-4
10011,st vincents east,50 medical park east drive,,,,ak,35235.0,,,acute care hospitals,,yes,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,135 patients,al_pn-5c
10011,st vincents east,,,,birmingham,ak,35235.0,lauderdale,2058383122.0,,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91%,,al_pn-6
10001,,,,,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,al_ami-3
10011,dekalb regional medical center,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,,yes,,pn-7,pneumonia patients assessed and given influenza vaccination,85%,89 patients,al_pn-7
10011,,50 medical park east drive,,,birmingham,,35235.0,jefferson,2058383122.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83%,125 patients,al_scip-card-2
10011,,50 medical park east drive,,,birmingham,,35235.0,jefferson,,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,,al_scip-inf-1
10011,st vincents east,,,,birmingham,al,,,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,473 patients,al_scip-inf-2
10011,coosa valley medical center,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),81%,442 patients,al_scip-inf-3
10011,,1108 ross clark circle,,,birmingham,al,35007.0,de kalb,,,government - local,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,60%,127 patients,
10011,st vincents east,50 medical park east drive,,,,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,601 patients,al_scip-inf-6
10011,st vincents east,50 medical park east drive,,,,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,,89%,229 patients,al_scip-vte-1
