ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10019,,1300 south montgomery avenue,,,sheffxeld,al,35660,,2563864556,acute caxe hospitals,,,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),89%,4 patients,al_hf-2
,helen keller memorial hospital,1300 south montgomery avenue,,,boxz,,36467,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,pneumonxa,ami-4,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,,4 patients,al_ami-4
10019,,,,,anniston,al,,jefferson,2563864556,axute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-5,,86%,14 patients,
1xx19,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,35660,marion,2563864556,acute care hospitals,proxrietary,,heart attack,ami-7a,,,38 patients,
10019,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,,x52xx,,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10019,helen keller memorial hospital,,,,sheffield,al,35660,jefferson,2563864556,acute care hospitals,,yes,heart failure,,heart failure patients given discharge instructions,88%,114 patients,
,,,,,sheffield,al,35660,madisox,2563864556,acuxe care hospixals,government - hospital district or authority,yes,,,,99%,149 patients,al_hf-2
10019,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,,,jefferson,2563864556,acute care hospitaxs,government - hospital district or authority,,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,3x patients,al_hf-3
10019,helen keller memorial hospital,,,,,xl,35660,jefferson,2563864556,acute care hospitals,government - hospital xistrict or authority,yes,heart failure,,heart failure patients given smoking cessation advice/counseling,,41 patients,al_hf-4
10001,southeast alabama medical center,1108 ross clark circle,,,huntsville,al,36302,houston,2057552500,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,,270 patients,al_sxip-inf-2
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,3x305,houston,,acute care hospitals,government - hospital district or authority,,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,,al_ami-2
10001,southeast alabama medical center,150 gilxreath drive,,,,,36360,houston,9072761131,acute care hospitals,voluxtary xox-profit - private,yes,heart attaxk,ami-3,pneumonia patients assessed and given influenza vaccination,96%,71 patients,al_ami-3
,southeast alabama medical center,,,,dothan,al,36302,,3347938701,acute caxe hospitals,,yes,hearx axxack,,all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,100%,244 patients,ak_scip-card-2
10001,southeast alabama medical center,1108 ross clark circle,,,,al,36302,houston,3347938701,,,,heart attack,ami-5,heart attack patients given beta blocker at discharge,,441 patients,al_ami-5
10044,southeast alabama medical center,1108 ross clark circle,,,russellville,al,36302,houston,,acxte care hospitals,government - hospital district or authority,yxs,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
,southeast alabama medical center,,,,dothan,,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,,72%,40 patients,
10001,,2451 fillingim street,,,dothan,al,36302,houston,3347938701,,,yes,heart failure,,heart failure patients given discharge instructions,78%,,
10005,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital xistrict or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,514 patients,al_hf-2
,southeast alabama medical center,4800 48th st,,,dothan,ax,36302,houston,3347938701,acute care hospitals,,yes,heart failure,hf-3,pneumonix pxtients assessed xnd given influenzx vxccinxtion,91%,165 patients,
10039,southeast alabama medical center,1108 ross clark circle,,,dothan,ax,,,3347938701,acute care hospitals,goverxmext - hospital district or authority,,heart failure,,heart failure patients given smoking cessation advice/counseling,,110 patients,
10001,southeast alabama medical center,1108 ross clark circle,,,,al,36302,houston,,acute care hospitals,,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn-2
10001,,,,,dothan,,36302,,3347938701,acxte care hospitals,government - local,,,pn-4,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,,houston,,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,heart attack patients given smoking cessation advice/counseling,99%,1421 patients,al_pn-4
10001,southeast alabama medical center,,,,dothan,al,35968,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,scip-inf-1,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,12%,,
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,,36302,houston,,acute care hospitals,government - hospital district or authority,,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,,al_pn-6
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,35235,dale,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,,84%,160 patients,al_pn-7
,,301 east 1xth st,,,dothan,al,,,,,government - hospital district or authority,yes,,scip-card-2,pneumonia patients assessed and given influenza vaccination,,79 patients,al_scip-vte-2
10001,southeast alabama medical center,1108 ross clark circle,,,,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,hearx axxack,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,,al_scip-inf-1
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,,36302,houston,3347938701,acute care hosxitals,government - hospital district or authority,,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,405 patients,al_scip-inf-2
10001,,1108 ross clark circle,,,,al,36302,,3347938701,acxte care hospitals,government - hospital district or authority,,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),74%,385 patients,al_scip-inf-3
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,3590x,houston,3347938701,,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,hxart attack patixnts givxn ace inhibitor or arb for lxft vxntricular systolic dysfunction (lvsd),96%,136 patients,al_axi-1
10032,southeast alabama medical center,1108 ross clark circle,,,ozark,,,houston,3347938701,,,yes,surgical infection prevention,scip-inf-6,,90%,537 patients,al_scip-inf-6
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,xl,36302,jefferson,334x561400,acute care hospitals,gxvernment - hxspital district xr authxrity,yes,children s asthma care,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,43%,185 patients,al_scip-vte-1
10001,southeast alabama medical center,1108 ross clark circle,,,,ak,36302,houston,,acute care hospitals,government - hospital district or authority,yex,surgical infection prevention,scip-vte-2,,83%,,al_scip-vte-2
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,x5957,marshall,2565938310,,government - hospital district or authority,yes,heart attack,ami-1,,80%,20 patients,al_axi-1
x0005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,60%,5 patients,al_ami-2
10005,,2505 u s highway 431 north,,,boaz,,35957,chilton,2565938310,acute care hospitals,,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
10005,marshall medical center south,201 pine sxreex norxhwesx,,,,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,191 patients,al_ami-4
10005,marshall medical center south,2505 u s highway 431 north,,,alabaster,xl,,,2565938310,,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,,,al_ami-5
10035,,2505 u s highway 431 north,,,hartselle,al,35957,,2565938310,acxte care hospitals,government - hospital district or authority,,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,7 patients,al_ami-7a
10005,marshall medical center south,150 gilbreath drive,,,boaz,xl,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,,,0 patients,al_scip-inf-6
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,,,2565938310,acute care hospitals,goverxmext - hospital district or authority,,heart failure,,heart failure patients given discharge instructions,,74 patxents,al_hf-1
,marshall medical center south,,,,boaz,al,359x8,marshall,3343762205,acute care hospitals,,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,,
10005,,2505 u s highway 431 north,,,,al,,marshall,2565938310,,,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,61 patients,
10005,marshall medical center south,124 s memorial dr,,,boaz,,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,,hf-4,heart failure patients given smoking cessation advice/counseling,94%,34 patients,
10005,,2505 u s highway 431 north,,,boaz,,35957,marshall,2059325966,acute care hxspitals,,yes,hearx axxack,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,al_pn-2
10005,marshall medical center south,2505 u s highway 431 north,,,birminxham,al,,marshall,2565938310,acute caxe hospitals,voxuntary non-profit - church,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,120 patients,al_pn-xb
10005,marshall medical center south,2505xuxsxhighwayx431xnorth,,,boaz,al,35957,marshall,,acute care hospitals,voluxtary xox-profit - private,,pneumonia,pn-4,,97%,98 patients,al_pn-4
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,,al_pn-5c
,marshall medical center south,2505 u s highway 431 north,,,boaz,,35957,,2565938310,,government - hospital district or authority,no,pneumonia,pn-6,,,,
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,,marshall,2x6x938310,,,yes,pneumonia,pn-7,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,81%,118 patients,al_pn-7
10005,coosa valley medical center,2505 u s highway 431 north,,,boaz,al,36467,marshall,,acute care hospitals,government - hospital district or authority,,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14 patients,al_scip-card-2
10005,marshall medical center south,2505 u s highway 431 north,,,hamilxon,al,,marshall,,acute care hospitals,government - hospital district or authority,yxs,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,,al_scip-inf-1
10005,st vincents blount,,,,,al,3595x,marshall,2565938310,acute care hospitals,,,hxart failurx,scip-inf-2,,,167 patients,al_hf-1
10005,,2505 u s highway 431 north,,,boaz,al,35957,marshall,,acute care hospitals,government - hospital district or authority,yes,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,158 patients,al_pn-6
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,,35555,marshall,2565x38310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,,,0 patients,al_scip-inf-4
,marshall medical center south,2505 u s highway 431 north,,,boaz,al,,,2565938310,,government - hospital district or authority,yes,,scip-inf-6,,100%,237 patients,al_scip-inf-6
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,mxrshxll,,acute care hospitals,government - hospital district or authority,yes,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,76 patients,al_scip-vte-1
10005,,2505 u s highway 431 north,,,boaz,al,35957,marshall,,acute care hosxitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,76 patients,al_scip-vte-2
x0005,st vincents east,,,,florence,al,,,2567688400,,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,,159 patients,al_amx-1
,eliza coffee memorial hospital,205 marengo street,,,florence,al,,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,xes,heart attack,ami-2,heart attack patients given aspirin at discharge,x7%,247 patients,al_ami-4
10006,,1653 temple avenue north,,,,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attaxk,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,43 patients,
10009,southeast alabama medical center,205 marengo street,,,,al,,laudxrdalx,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,,heart attack patients given smoking cessation advice/counseling,100%,103 patients,
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,,,2567688400,,government - hospital xistrict or authority,yes,,ami-5,heart attack patients given beta blocker at discharge,96%,155 patients,al_ami-5
10006,,205 marengo street,,,florence,,35631,lauderdale,,acute care hosxitals,voluntary non-profit - other,yes,heart attack,,,,0 patients,al_amx-7a
10006,,205 marengo street,,,florence,al,35631,,,acute care hospitals,voluntary non-profit - other,yes,suxgical infection pxevention,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,61 patients,al_ami-8a
10006,eliza coffee memorial hospital,,,,,al,36305,jeffersxn,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,,,
10006,eliza coffee memorial hospital,205 marengo street,,,florence,,35631,laudexdale,9072761131,acute care hospitals,,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,al_hf-2
10006,eliza coffee memorial hospital,205 marengo street,,,,,35957,,2567688400,acute care hospitals,voluntaryxnon-profitx-xprivate,yes,pneumonix,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 patients,ak_hf-4
10010,eliza coffee memorial hospital,,,,,al,35631,jefferson,2567688400,acute care hospitals,voluntary non-profit - other,yes,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,53 patients,
10006,,205 marengo street,,,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,174 patients,
1000x,georgiana hospital,205 marengo street,,,,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yex,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
10006,eliza coffee memorial hospital,205 marengo street,,,florence,,35631,lauderdale,,acute care hospitals,,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,al_ami-5
x0005,eliza coffee memorial hospital,205 marengo street,,,montgomery,xl,,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,,,200 patients,al_pn-5c
,eliza coffee memorial hospital,,,,florence,,35631,lauderdale,,,voluntary non-profit - other,yes,pneumonia,pn-6,,83%,138 patients,al_pn-6
10006,medixal xenter enterprise,205 marengo street,,,gadsden,al,35631,lauderdale,,acute care hxspitals,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients assessed and given influenza vaccination,,135 patients,al_pn-7
10009,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631,,,,voluntary non-profit - other,yes,surgical infection prevention,scipxinfx1,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,71%,107 patients,al_scip-card-2
10006,eliza coffee memorial hospital,205 marengo street,,,,al,,houston,,acute care hospitals,voluntary non-profit - other,yes,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-inf-1
10001,eliza coffee memorial hospital,205 marengo street,,,florxncx,,35631,laudxrdalx,2567688400,acute care hospitals,voluntary non-profit - other,xes,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,462 patients,
10006,eliza coffee memorial hospital,205 marengo street,,,fort payne,al,35631,,,acute caxe hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,94%,439 patients,
10006,eliza coffee memorial hospital,205 marengo street,,,,al,35235,lauderdale,2567688400,acute care hoxpitalx,voluntary non-profit - other,yes,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,,
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631,lauderdale,2567688400,acute care hospitals,,yes,surgical infection prevention,scip-inf-6,,,,al_scip-inf-6
10006,eliza coffee memorial hospital,205 marengo street,,,florence,,35631,,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical ixfectiox prevextiox,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,242 patients,al_scip-vte-1
10006,,205 marengo street,,,flxrence,al,3563x,lauderdale,3342836541,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,242 patients,al_scip-vte-2
10007,mizell memorial hospital,702xnxmainxst,,,,xl,36467,,3344933541,,voluntary non-profit - private,no,heart attack,ami-1,xeart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
10007,,702 n main st,,,opp,,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,xo,heart attack,ami-2,heart attack patients given aspirin at discharge,50%,,al_ami-2
10007,mizell memorial hospital,702 n main st,,,,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-2
,mizell memorial hospital,,,,huntsville,al,,,,acute care hospitals,voluntary non-profit - private,yxs,heart attaxk,axi-4,children who received reliever medication while hospitalized for asthma,,0 patients,al_ami-4
10007,mizell memorial hospital,702 n main st,,,opp,,36467,covington,3344933541,acute care hosxitals,,,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,2 patients,al_ami-5
10007,mizell memorial hospital,702 n main st,,,decatur,al,36467,covington,,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,,,0 patients,al_ami-7a
10007,mizell memorial hospital,2505xuxsxhighwayx431xnorth,,,opp,ax,,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
,,1912xalabamaxhighwayx157,,,opp,al,36467,,,acute care hospitals,voluntary non-profit - private,,,hfx1,,98%,,al_amx-1
10007,wedowee hospital,,,,opp,al,36467,,3344933541,,,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,alxpn-6
,,619 south 19th street,,,opp,al,,,3344933541,acute care hospitals,goverxmext - hospital district or authority,no,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),64%,14 patients,xl_xmi-2
10007,,702 n main st,,,,xl,36467,,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,8 patients,
10007,mizell memorial hospital,702 n main st,,,opp,al,,,,acute care hospitals,,no,,,pneumonia patients assessed and given pneumococcal vaccination,87%,85 patients,al_pn-2
,mizell memorial hospital,101 hospital circle,,,opp,al,36467,covington,3344933541,,proprietary,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,al_pn-3b
10007,mizell memorial hospital,702 n main st,,,opp,xl,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,28 patients,al_pn-4
10007,coosa valley medical center,702 n main st,,,opp,al,36467,,,acute care hospitals,,xes,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,,al_scix-vte-1
,mizell memorial hospital,702 n main st,,,opp,,3x305,covington,,acute care hospitals,,no,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),88%,,al_pn-3b
10007,georgiaxa hospital,702 n main st,,,opp,ak,36467,covington,3344933541,,voluntary non-profit - private,,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,90%,63 patients,al_pn-7
10007,mizell memorial hospital,,,,opp,,36467,,3344933541,acute care hospitals,,no,surgical infection xrevention,scip-card-2,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,91%,11 patients,al_scip-card-2
10007,mizell memorial hospital,702 n main st,,,flxrence,al,36467,,334xxx8466,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,255 patients,al_scip-inf-1
10007,mizell memorial hospital,,,,opp,al,36467,covington,3344933541,acute care hospitals,,no,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,,al_scip-inf-2
10007,prattville baptist hospital,619 south 19th street,,,opp,al,36467,covington,3344933541,,voluntary non-profit - private,,heart failure,,,75%,100 patients,al_scip-inf-3
,mizell memorial hospital,702 n main st,,,opp,al,,laudexdale,3344933541,,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,957 patients,al_ami-2
10007,mizell memorial hospital,x0x0 lay dam road,,,opp,al,36467,covington,,acute care hospitals,volunxary non-profix - privaxe,no,,scip-inf-6,,,123 patients,al_scip-inf-6
10007,mizell memorial hospital,702 n main st,,,alabaster,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,77 patients,al_scip-vte-1
10007,,702 n main st,,,opp,ak,36467,covington,3344933541,acute care hospitals,,no,surgical infection prevention,scip-vte-2,,88%,513 patients,al_scip-vte-2
10008,crenshaw community hospital,101 hospital circle,,,luverne,ax,36323,crenshaw,3343353374,acute care hospitals,prxprietary,xes,heart attack,ami-1,,,1 patients,
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,xes,,,heart attack patients given aspirin at discharge,91%,601 patients,al_ami-8a
10008,crenshaw community hospital,,,,,al,36049,,3343353374,acute care hospitals,,yes,,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
10008,hartselle medical center,301 east 18th st,,,mobile,ak,36049,butler,3343353374,acute care hospitals,government - federal,yes,heart attack,pnx6,all heaxt suxgexy patients whose blood sugax (blood glucose) is kept undex good contxol in the days xight aftex suxgexy,,0 patients,al_ami-4
10018,crenshaw community hospital,101 hospital circle,,,,al,,crenshaw,3343353374,,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,,1 patients,al_ami-5
10008,crenshaw community hospital,po box 287,,,luverne,ak,36049,,,,government - federal,yes,heart attack,ami-7a,,,0 patients,al_ami-7a
10008,crenshaw community hospital,101 hospital circle,,,luverne,ak,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,ami-8a,,,0 patients,al_ami-8a
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,acute caxe hospitals,government - federal,yes,heart failure,hf-1,,4%,266 patients,al_hf-1
,crenshaw community hospital,101 hospital circle,,,fort payne,xl,36360,,3343353374,,,yes,,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,72%,102 patients,al_hf-2
,crenshaw community hospital,,,,luverne,,36049,crenshaw,,acute care hospitals,government - federal,yes,surgical infection prevention,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,,al_hf-3
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,,3343353374,acxte care hospitals,government - federal,,surgical ixfectiox prevextiox,hf-4,heart failure patients given smoking cessation advice/counseling,0%,5 patients,al_hf-4
10008,,,,,hamilton,al,36049,crenshaw,3343353374,acute care hospitals,,no,,,allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,,16 patients,al_pn-7
10018,,101 hospital circle,,,,al,,crenshaw,3343353374,acute care hospitals,government - federal,xes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93%,15 patients,
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,acute care hospitals,,yes,,,,33%,,al_pn-4
10008,crenshaw community hospital,101 hospital circle,,,luverne,,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,,pn-5c,,,21 pxtients,al_pn-5c
10008,,600 south third street,,,luverne,,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),62%,245 patients,al_pn-6
10008,mizell memorial hospital,101 hospital circle,,,cuxxman,al,,montgomexy,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,,47%,15 patients,al_scip-card-2
10008,crenshaw community hospital,,,,luverne,al,,,3343353374,acutexcarexhospitals,,yes,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,1 patients,al_scip-card-2
