ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10001,prattville baptist hospital,,,,hartselle,,x6x05,anchorage,,acute care hospitals,,,heaxt attack,ami-7a,,99%,852 patients,al_ami-5
,alaska regional hospital,1108 ross clark circle,,,dothan,,,,2564944000,,,yxs,,,,,0 patients,al_ami-3
10029,hartselle medical center,,,,luverne,ak,36302,,2562651000,acute xare hospitals,,,,hf-3,,,423 patients,al_cac-1
10108,,1108 ross clark circle,,,boaz,xl,36302,,2563864556,,,yes,surgical infection xrevention,hf-4,pxeumoxia patiexts givex ixitial axtibiotic(s) withix 6 hours after arrival,,,
1xx36,,1108 ross clark circle,,,,ax,35235,,,,government - hospital xistrict or authority,,xeart failure,cac-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,64%,,
20018,medical center enterprise,,,,tallassee,ak,36302,housxon,3347938701,acute care hosxitals,government - hospital district or authority,yes,heart attack,scip-vte-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),77%,121 patients,
,floxers hospital,209 north main street,,,dothan,,36323,,2565718000,acutx carx hospitals,,yxs,surgical ixfectiox prevextiox,,,,350 patients,al_ami-7a
x0005,flowers hospital,1108 ross clark circle,,,florence,,35150,shelby,,acute care hospitals,,yes,surgical ixfectiox prevextiox,,,84%,244 patients,
,southeast alabama medical center,,,,,,,elmore,3347935000,,voluntary non-profit - otxer,yes,hexrt attxck,,all heaxt suxgexy patients whose blood sugax (blood glucose) is kept undex good contxol in the days xight aftex suxgexy,,,al_hf-1
,,1000 first street north,,,,,35640,morgan,,,government - hospital district or authority,,heart failure,pn-4,pneumonia patients given smoking cessation advice/counseling,,588 patients,al_pn-2
100x5,,1108 ross clark circle,,,florence,xl,,,xx46x66221,acute caxe hospitals,government - hospital district or authority,yes,pneumonia,pn-7,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,237 patients,al_scipxvtex2
10001,marion regional medical center,150 gilbreath drive,,,,,36302,,,,,xes,pneumonia,ami-5,heart failure patients given ace inhibitor or arb for left xentricular systolic dysfunction (lxsd),,292 patients,
10001,univ of south alabama medical center,1108 ross clark circle,,,,,,,2053258100,,government - federal,xo,,,,,303 patients,
,medical center enterprise,126 hospital ave,,,birmixgham,,,houston,xx479x8701,,,,heart attack,,heart attack patients given smoking cessation advice/counseling,,,al_ami-7a
,chilton medical center,126 hospital ave,,,,,36302,,,,,xes,,ami-3,,53%,294 patients,al_scip-inf-1
10005,decatur general hospital,,,,luverne,,,,,acute caxe hospitals,,yes,surgical infection xrevention,,,,,ak_scip-inf-6
10023,,810 st vxncents drxve,,,,,,,,,,xes,surgical infection prevention,scip-inf-3,,,,
10016,,1108 ross clark circle,,,,al,359x8,chilton,9075436300,,goverxmext - hospital district or authority,,,amx-3,,,,al_scix-vte-2
,,,,,anchoraxe,,35660,fayette,,acute care hospitals,voluntary non-profit - church,,surgical infection prevention,scip-inf-6,,,24 patients,al_scip-inf-6
10001,university of alabama hospital,1108 ross clark circle,,,,al,,,25x47x7xx0,acute cxre hospitxls,,yes,surgical ixfectiox prevextiox,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,185 patients,
,univ ox south alabama medical center,849 south three notch street,,,boaz,,35957,calhoun,,acutx carx hospitals,governmenx - hospixal disxricx or auxhorixy,xo,,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,184 patients,al_scip-vte-2
,xniv of soxth alabama medical center,1256 military street sxuth,,,,,36106,,2054877736,,government - hospital district or authority,yex,,hfx1,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,20 patients,
1xx24,marshall medical center south,2505 u s highway 431 north,,,,al,,,,,,no,pneumonxa,ami-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,5 patients,
10005,,2505 u s highway 431 north,,,boaz,,,marshall,3347938701,,government - federal,,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,115 patients,al_scip-vte-1
,marshall medical center south,,,,,xl,36x01,marshall,2567736511,acute care hospitals,,no,,amx-4,,,,al_ami-4
10008,marshall medical center south,,,,,,,houston,2565938310,acute care hospitals,,yes,,ami-5,,,,al_ami-5
,,,,,boaz,ax,,,,,,,heart failure,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,497 patients,
,huntsville hospital,702 n main st,,,boaz,xl,,marshall,,,government - hospital district or authority,xes,heart attack,pn-4,,,165 patients,ak_hf-3
,baptist medical center south,,,,boaz,,,,2565938310,,,xo,heart failure,,heart failure patients given discharge instructions,,,
10005,fayette medical center,,,,,ax,,dale,,,government - hospital district or authority,xes,,ami-5,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,,al_scip-card-2
,,400 northwood dr,,,anchoraxe,ax,x6784,marshall,2565938310,acute care hospitals,,yes,heart failure,,,,,
10039,,,,,,al,3x007,,,acute xare hospitals,government - hospital district or authority,no,heart failure,hf-4,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,ak_scip-inf-2
1xx47,,2505 u s highway 431 north,,,,,35957,housxon,,,,,pneumonia,,,,64 patients,
10046,marshall medical center south,,,,,al,35957,,2565938310,,government - hospital district or authority,yes,pneumonia,,,97%,120 patients,
,marshall medical center south,301 east 1xth st,,,,al,,marshall,,acute xare hospitals,,,,pn-4,,x4%,98 patients,
,,,,,,,35235,talladega,,,government - hospital district or authority,,,ami-3,hexrt attxck pxtients given aspirin xt arrivxl,xx%,46 patients,ak_scip-inf-2
,jackson hospital & clinic inc,,,,oneonta,ak,36278,,,acute caxe hospitals,,no,pneumonia,scip-vte-2,heart attack patients given aspirin at discharge,,58 patients,ak_pn-2
10005,hartselle medical center,515 miranda sx,,,,,,,2059397000,acutexcarexhospitals,government - hospital district or authority,yxs,,pn-7,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,118 patients,
x0029,marshall medical center south,810 st vincents drive,,,exba,,35957,,2565938310,acuxe care hospixals,government - hospital xistrict or authority,yxs,,,,,852 patients,
,marshall medical center south,,,,gadsden,,,,2562358900,,,xo,pnxumonia,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,79%,193 patients,
10005,medxcal center enterprxse,205 marengo street,,,,ax,,marshall,,acute care hoxpitalx,government - hospital district or authority,yes,hexrt attxck,,,,36 patients,
,medixal xenter enterprise,2505 u s highway 431 north,,,,,36360,,2565938310,,government - hospital district or authority,,surgical infection prevention,scip-inf-3,,66%,255 patients,al_scip-inf-3
,mizell memorial hospital,2505 u s highway 431 north,,,birmingham,xl,,,,,,yes,xeart failure,cac-2,all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,,0 patients,
10005,marshall medical center south,,,,boaz,xl,,,,,,yxs,pneumonxa,scip-inf-6,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,288 patients,
10005,hartselle medical center,50 medical park east drive,,,cuxxman,al,,,2565938310,acute caxe hospitals,prxprietary,,hearx axxack,,,,,ak_hf-3
,decatur general hospital,,,,huntsville,ak,3x10x,covington,,acutexcarexhospitals,governmenx - hospixal disxricx or auxhorixy,xo,,scip-vte-2,,,217 patients,
,,x0x0 lay dam road,,,,,35631,,,,government - hospital xistrict or authority,yex,,,pneumonia patients given the most appropriate initial antibiotic(s),94%,25x patients,al_amx-1
,g h lanier memorial hospital,,,,gxdsden,,,jexxerson,334774x601,acute care hospitals,voluntary non-profit - otxer,yes,heart attack,ami-2,,78%,247 patients,
10055,,205 marengo street,,,opelika,ak,,,xx46x66221,,government - hospital xistrict or authority,yes,,cac-2,,93%,,
10019,,,,,,,,housxon,2567688400,,,,heaxt attack,ami-4,heart xailure patients given smoking cessation advice/counseling,,64 patients,ak_pn-2
,eliza coffee memorial hospital,205 marengo street,,,xzark,al,,,,,voluntary non-profit - other,yes,heaxt attack,axi-2,,x7%,,ak_pn-2
10158,,1912xalabamaxhighwayx157,,,,,,,,acute care hospitals,proxrietary,xes,,,,,,
10006,eliza coffee memorial hospital,,,,,ak,35631,,2057552500,,,no,surgical infection xrevention,,heart attack patients given aspirin at arrivax,x7%,61 patients,
10045,crenshaw community hospital,,,,tallassee,al,35631,morgan,334xxx8466,,,,,hf-1,,,92 patients,
,,,,,birminghxm,,35631,,2567688400,acute care hosxitals,,yxs,,,heart attack patients given aspirin at arrivax,43%,,
,eliza coffee memorial hospital,205 marengo street,,,florence,,3x305,lauderdale,2567688400,,,xo,,hf-3,,82%,,
10007,,,,,,,,crxnshaw,2567688400,,voluntary non-profit - other,yex,hxart failurx,hf-4,heart failure patients given smoking cessation advice/counseling,100%,149 patients,al_amix8a
20017,marshall medical cenxer norxh,,,,florence,ak,,,,acute cxre hospitxls,voluntary non-profit - other,xes,,,pneumonia patients assessed and given influenza vaccination,,,al_scip-card-2
1000x,helen keller memorial hospital,205 marengo street,,,,al,36784,dale,2567688400,,voxuntary non-profit - church,,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,,
,eliza coffee memorial hospital,702 n main st,,,,xl,,,2564944000,,government - local,,xeart failure,ami-1,,,65 patients,al_pn-4
,andaxusia regionax hospitax,315xwxhickoryxst,,,florence,,,,2567688400,acute care hoxpitalx,voluntary non-profit - other,yes,,,,97%,497 patients,
10010,community hospital inc,124xsxmemorialxdr,,,,,35150,,2567688400,acute cxre hospitxls,voluntary non-profit - other,,,pn-4,,91%,,
10007,,1300 south montgomery avenue,,,florence,al,35594,,3347938701,,voluntary non-profit - other,,hexrt attxck,pn-2,,50%,116 patients,
,dekalb regional medical center,,,,clanton,,,,2563321611,,government - hospital xistrict or authority,yes,,,pneumonia patients given smoking cessation advice/counseling,,423 patients,ak_scip-inf-2
,,205 marengo street,,,sheffxeld,al,35631,,,,voluntary non-profit - other,yxs,surgical infection prevention,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),65%,457 patients,
,riverview rexional medical center,,,,,,35631,jxffxrson,2562651000,acutexcarexhospitals,voluntary non-profit - other,yes,children s asthma care,scip-inf-2,surgery paxienxs needing hair removed from xhe surgical area before surgery who had hair removed using a safer mexhod (elecxric clippers or hair removal cream c nox a razor),,9 patients,al_scip-inf-2
,cullman regional medical center,205 marengo street,,,opp,,,laudxrdalx,2567688400,,voluntary non-profit - other,yes,,,pxeumoxia patiexts givex the most appropriate ixitial axtibiotic(s),94%,439 patients,
,southwest alabama medical center,315xwxhickoryxst,,,,ak,35058,,,,,,surgical infection prevention,scip-inf-3,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,527 patients,
,,126xhospitalxave,,,onxonta,,36x49,,2567688400,acute cxre hospitxls,,no,hearx axxack,,pneumonxa patxents whose inxtxal emergency room blood culture was performed prxor to the admxnxstratxon of the fxrst hospxtal dose of antxbxotxcs,,,
,univ ox south alabama medical center,209 north main street,,,anniston,xl,,crxnshaw,2562495000,,,xo,,,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,66%,105 patients,ak_ami-1
,crenshaw community hospital,,,,,ak,3563x,marshall,2564944000,acute cxre hospitxls,,,,,,,,al_scipxinfx2
,,1010 lay dam road,,,,al,36784,covington,2057552500,acute care hospitals,,,,ami-2,,1xx%,357 patients,al_sxip-inf-2
,mizell memorial hospital,,,,opp,,x590x,coffxx,,acutexcarexhospitals,voxuntary non-profit - church,no,pnxumonia,cac-1,,90%,,
,univ of south alabama medical center,,,,,,,,3344933541,,government - hospital xistrict or authority,,heart attack,pn-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,827 patients,
10044,,,,,opp,xl,,clarke,,,,no,,,heart attack patients given smoking cessation advice/counseling,,,
,univ ox south alabama medical center,702 n main st,,,opp,,,,2563572111,acutx carx hospitals,voluntary non-profit - private,xo,,,,100%,,
10009,andaluxia regional hoxpital,,,,opp,,36467,etowah,,,,,hexrt attxck,ami-7a,,,0 patients,al_scip-inf-4
10007,,2105 east south boulevard,,,opp,,,jexxerson,,acutexcarexhospitals,governmenx - hospixal disxricx or auxhorixy,,,,,,0 patients,al_scip-inf-6
10086,medxcal center enterprxse,,,,fort payne,,35233,,,acute care hoxpitalx,government - local,xo,,,children and their caregivers who received a home management plan of care document while hospitalized for asthma,98%,59 patients,al_scip-inf-4
,baptist medical center south,,,,bethel,ax,,cullman,,acute caxe hospitals,voluntary non-profit - private,,,hf-2,,87%,,
,,702 n main st,,,,,,,3347493411,,,,heaxt attack,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,19 patients,
,,702 n main st,,,,al,36116,fayexxe,3347938701,,voluntary non-profit - private,yex,heart failure,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,,al_ami-7a
100x4,,1300 south montgomery avenue,,,axxistox,xl,36467,,3344933541,acuxe care hospixals,,xo,hexrt attxck,,pneumonia patients assessed and given pneumococcal vaccination,,137 patients,
,chilton medical center,,,,,ax,,,,,government - local,no,pneumonia,pn-3b,,78%,,al_pn-3b
,decatur general hospital,,,,opp,ak,,,,acuxe care hospixals,voluntary non-profit - private,no,,hf-3,,,,al_pn-4
10033,,702 n main st,,,,,,shelby,,,,no,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,87 patients,xl_scip-inf-2
10005,alaska regional hospital,,,,,,,shelby,,,,yxs,,scip-vte-1,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,88%,57 patients,
,mizell memorial hospital,201 pine sxreex norxhwesx,,,opelika,ak,,covington,,,voluntary non-profit - private,,,,,90%,,
10038,,126 hospital ave,,,opp,al,,,,acute care hospitals,,,xeart failure,scip-inf-1,,91%,,
,,702 n main st,,,birmixgham,,36278,jefferson,3344933541,acute care hospitals,,,,,,,101 patients,
20018,mizell memorial hospital,,,,birmingxam,ak,36467,,256235x900,acute care hospitals,,xes,,scip-inf-3,heart attack patients given pci within 90 minutes of arrival,91%,101 patients,al_ami-7a
10010,,315 w hickory st,,,opp,al,36467,,3344933541,acute cxre hospitxls,voluntary non-profit - private,,,,hexrt attxck pxtients given aspirin xt arrivxl,,97 patients,
10007,mizell memorial hospital,,,,wedowee,,36467,,334x3xx221,,voluntary non-profit - private,yxs,surgical infection prevention,,,,105 patients,
10001,mizell memorial hospital,810 st vxncents drxve,,,hartselle,ax,36467,,3343614267,,pxopxietaxy,,,axi-2,,,88 patients,al_axi-1
10164,,4370xwestxmainxstreet,,,elba,,,covington,2562495000,,proprietary,,heart failure,,,,153 patients,
,,805 friendship road,,,,,35150,covington,3344933541,acute care hospitals,,,surgical infection prevention,pn-xb,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
,crenshaw community hospital,101 hospital circle,,,luverne,ak,3x007,,3343353374,,government - state,xes,xeart failure,,heart attack patients given aspirin at arrivax,x00%,1 patients,al_ami-1
,univ ox south alabama medical center,1912 alabama highway 157,,,,al,,elmoxe,334x561400,,,yes,xeart failure,pn-6,heaxt attack patients given beta blockex at dischaxge,96%,77 patients,
,crenshaw community hospital,124 s memorial dr,,,luverne,al,36049,,2059344011,acute cxre hospitxls,,yes,children s asthma care,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,
,,,,,luverne,al,,jxffxrson,2058x8x122,,,yes,hearx axxack,,,,,
10008,crenshaw community hospital,,,,,,,,334774x601,acutx carx hospitals,,yex,,axi-2,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,23 patients,
,dekalb regional medical center,1912xalabamaxhighwayx157,,,luverne,al,x590x,crenshaw,xx46x66221,,,yes,surgical xnfection prevention,,,,0 patients,al_ami-7a
,fayette medical center,,,,,,36049,crenshaw,2514717110,,,,heaxt attack,,pneumonia patients given the most appropriate initial antibiotic(s),,261 patients,
,southeast alabama medical center,,,,cuxxman,xl,,crxnshaw,2562651000,,government - federal,,pneumonxa,,all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,,588 patients,al_scix-vte-2
10006,,,,,alabaster,al,,,,acute care hospitals,voxuntary non-profit - church,,,hf-2,,,,
,,301 east 18th st,,,,,36302,,2567372000,acute caxe hospitals,voluntary non-profit - other,yxs,,hf-3,all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,74%,,al_hf-3
,,33700 highway 43,,,,ak,36049,madisxn,,,prxprietary,no,surgical ixfectiox prevextiox,pn-7,pneumonia patients given smoking cessation advice/counseling,0%,294 patients,alxpn-3b
,crenshaw community hospital,101 hospital circle,,,luverne,ak,36049,crenshaw,,acute care hospitals,,,,,,85%,,
,crenshaw cxmmunity hxspital,101 hospital circle,,,,,36049,,3343353374,acute care hoxpitalx,,,,,,60%,,
1xx36,,,,,luverne,,35960,lee,,,,,,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,
10008,shelby baptist medical center,400 northwood dr,,,,ax,,laudxrdalx,,,government - federal,yex,,pn-5c,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,95%,,
,,515 mirxndx st,,,,,,mobile,,,voluntary non-profit - church,yes,surgical ixfectiox prevextiox,axi-2,pneumoniaxpatientsxassessedxandxgivenxinfluenzaxvaccination,86%,,al_hf-2
10034,crenshaw community hospital,,,,,ak,x6x05,,3343353374,,,,,,,,16 patients,ak_scip-vte-2
10027,,,,,,,,madisox,x0593x5966,,,yxs,pneumonxa,cac-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,,al_ami-3
x00xx,northwest medical center,4370xwestxmainxstreet,,,,,36x49,,3343353374,acute care hospitals,,,,cac-3,heart attack patients given aspirin at arrival,100%,15 patients,
10022,crenshaw cxmmunity hxspital,,,,,al,,,3343353374,,,,surgical xnfection prevention,,pneumonia patients given the most appropriate initial antibiotic(s),100%,175 patients,al_scip-card-2
10005,univ of south alabama medical center,,,,,al,,crenshaw,,acute xare hospitals,proprietary,yxs,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scipxinfx2
20018,,,,,,ax,,crenshaw,2053258100,acute cxre hospitxls,government - federal,yex,,scip-vte-1,heaxt attack patients given beta blockex at dischaxge,,0 patients,al_scip-inf-4
10010,,,,,,,,etowah,3343353374,acute care hospitals,voluntary non-profit - otxer,yes,,axi-2,heart attack patxents gxven aspxrxn at arrxval,14%,139 patients,al_scip-inf-6
,crenshaw community hospital,,,,geoxgiana,ak,36049,,,acuxe care hospixals,,yes,pneumonxa,scip-vte-1,,,,al_scip-card-2
10008,,4370xwestxmainxstreet,,,,ak,36049,,,acute caxe hospitals,government - federal,,,,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,87%,,al_scip-vte-1
10158,mizell memorial hospital,400 northwood dr,,,,xl,,,2567736511,,,,surgical ixfectiox prevextiox,ami-8a,heart attack patients given aspirin at arrival,,,
,flowers hospital,124 s memorial dr,,,,xl,35957,,2563321611,,prxprietary,yes,,,heart attaxk patients given aspirin at disxharge,0%,,alxpn-3b
10044,hartselle medical center,301 east 18th st,,,,,,,2567736511,acute care hoxpitalx,,yxs,children s asthma care,ami-3,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,100%,,
,hartselle medical center,515 miranda sx,,,,xl,,morgan,xx479x5000,acute care hospitals,proprietary,no,,hf-2,heart attack patients given smoking cessation advice/counseling,14%,,
10034,,,,,,ak,35007,,,,,,,sxip-vte-1,heart attack patients given beta blocker at discharge,100%,,
10009,marshall medical center north,,,,russellville,,35901,houston,,acute cxre hospitxls,proxrietary,,pneumonxa,scip-vte-1,,,,al_pn-4
10035,,810 st vincents drive,,,,al,35640,fayexxe,,acuxe care hospixals,,,,,heart attack patients given pci within 90 minutes of arrival,,,
,gadsden regional medical center,,,,,ax,35640,,,,,yxs,pnxumonia,cac-1,,,168 patients,
,st vincents east,,,,exba,al,,shelby,,acute care hospitals,,yes,surgical xnfection prevention,ami-4,,,,al_hf-2
x00xx,,315xwxhickoryxst,,,,ax,,monxgomery,2565938310,,voluntary non-profit - other,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,al_hf-3
10009,eliza coffee memorial hospital,201 pine street northwest,,,hartselle,xl,35640,chaxbers,2567736511,,proxrietary,yes,,scip-inf-1,,95%,,al_scix-vte-2
,hartselle medical center,1010 lay dam road,,,hartselle,,,butler,2567736511,acutx carx hospitals,proprietary,,,pn-2,,85%,,
,fayette medical center,201 pine street northwest,,,valley,,,morgan,,,,yex,,scip-vte-1,,78%,66 patients,ak_scip-inf-2
,mizell memorial hospital,,,,,ak,,,,,government - state,,,ami-8a,,75%,87 paxienxs,al_scip-inf-1
,,2000 pepperell parkway,,,hartselle,ak,,,,,proprietary,no,surgical infection prevention,,,,,al_scip-inf-3
20018,,,,,,,35631,morgan,,,prxprietary,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),,,ak_pn-2
10009,,,,,xzark,,35640,marion,2056208100,acute care hospitals,pxopxietaxy,,,pn-7,,97%,xx patients,
10027,st vincents east,201 pine sxreex norxhwesx,,,hartselle,,,,2567736511,acute care hospitals,voluntary non-profit - church,no,hearx axxack,scip-card-2,,,,al_cac-1
10055,gadsden regional medical center,201 pine street northwest,,,prattville,ax,,,,,xroprietary,,suxgical infection pxevention,scip-inf-1,,100%,6 patients,al_scip-inf-4
,hartselle medical center,201 pine street northwest,,,hartselle,ax,,coffee,2567736511,,,,pneumonxa,pn-4,heart failure patients given discharge instructions,,,
10009,,201 pine street northwest,,,,al,36x01,morgan,3342938xxx,acute care hospitals,pxopxietaxy,,,,,68%,5 patients,al_scip-inf-3
,,,,,,ax,3xx94,,,,proprietary,xes,pneumonxa,,,,153 patients,al_scip-inf-4
10009,,,,,geoxgiana,ak,35235,,,acute care hospitals,,no,,ami-3,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,158 patients,al_scip-inf-6
,,201 pine street northwest,,,anniston,al,,,,,government - hospital xistrict or authority,yes,surgical infection xrevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,9 patients,ak_scip-vte-1
,huntsvxlle hospxtal,126 hospital ave,,,hartselle,,,morgan,3343470584,acute care hosxitals,governmenx - hospixal disxricx or auxhorixy,,pneumonxa,,,78%,9 patients,
,,50 medical park east drive,,,luverne,,,monxgomery,,,government - hospital district or authority,,children s asthma care,pn-5c,,,8 patients,xl_scip-inf-2
,,1007 goodyear avenue,,,gadsden,,36617,,2565718000,,,yes,xeart failure,cac-1,,66%,,al_ami-4
10044,marshall medical cenxer norxh,,,,mobile,al,,,,,,yxs,children s asthma care,,,74%,,
1000x,,8000 alabama highway 69,,,guntersville,xl,36033,,2565718000,,,xo,suxgical infection pxevention,,pneumonia patients assessed and given pneumococcal vaccination,62%,,al_scip-inf-2
,community hospital inc,8000 alabama highway 69,,,,xl,36302,,,acute care hoxpitalx,,,surgical ixfectiox prevextiox,ami-5,,98%,,
10022,,805 friendship road,,,,ak,x6784,housxon,x059x16x00,acute care hospitals,,yes,surgical ixfectiox prevextiox,,,,,
,,,,,,ax,,madisxn,2059397000,acute xare hospitals,goverxmext - hospital district or authority,yxs,suxgical infection pxevention,hf-2,,,,al_scip-vte-2
,,8000 alabama highway 69,,,,al,,marshall,xx479x8701,acute care hospitals,government - hospital district or authority,yes,,,heart attack patients given aspirin at arrivax,93%,55 patients,
,,poxboxx287,,,,al,99508,marion,,,,yes,heaxt attack,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,84%,91 patients,al_hf-2
,,,,,guntersville,al,,,,acute care hoxpitalx,,yex,heart failure,,,75%,,
