ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
,flowers hospital,,,,geoxgiana,,,lauderdale,2567688400,acute care hosxitals,pxopxietaxy,xo,surgical ixfectiox prevextiox,scipxinfx1,,74%,247 patients,
1000x,,205 marengo street,,,valley,ax,,,2567688400,,government - hospital xistrict or authority,yex,,pn-2,,93%,,
10006,,,,,,,,marion,2057552500,,,,pneumonxa,hf-2,heart attack patients given smoking cessation advice/counseling,,57 patients,al_ami-3
,andaxusia regionax hospitax,702 n main st,,,florence,al,,,,,pxopxietaxy,yex,xeart failure,ami-5,,95%,,ak_hf-1
10027,,150 gilbreath drive,,,,,,,,acutexcarexhospitals,proxrietary,yes,,,,,,
10045,dekalb regional medical center,,,,,al,3x007,,25x47x7xx0,,,xes,pneumonia,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,63%,33 patients,
10027,marshall medical center north,,,,fort payne,xl,35631,cherokee,2565718000,,,,,cac-1,,,235 patients,
,,,,,florence,,35007,,2567688400,acute cxre hospitxls,,yes,,,heart attack patients given pci within 90 minutes of arrival,77%,,
,baptist medical center south,301 east 1xth st,,,birminghxm,,35631,dale,334x3xx221,,,yex,,scip-inf-1,,x5%,,
10023,,,,,,,,xhambers,3347742601,,voluntaryxnon-profitx-xchurch,xes,pneumonxa,hf-1,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,43%,264 patients,al_hf-1
10006,east alabama medical center and snf,,,,exba,ax,,,,acute care hospitals,voluntaryxnon-profitx-xprivate,no,,,all heaxt suxgexy patients whose blood sugax (blood glucose) is kept undex good contxol in the days xight aftex suxgexy,,,ak_hf-1
1003x,eliza coffee memorial hospital,400 n edwards street,,,,xl,x590x,jefferson,2054877736,,government - local,,pneumonia,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),54%,,
,stringfellow memorial hospital,205 marengo street,,,,ax,,,2567688400,,voluntary non-profit - private,,pnxumonia,scip-inf-1,,,159 patients,al_scipxvtex2
,callahan eye foundation hospital,2105 east south boulevard,,,exba,,,,2567688400,acute cxre hospitxls,voluntary non-profit - other,no,,,,68%,372 patients,
10011,community hospital inc,209 north main street,,,,,35205,,33x28365x1,acute xare hospitals,government - local,,,hf-4,,93%,,
10001,,50 medical park east drive,,,onxonta,ax,36049,,2565938310,,voluntary non-profit - other,,pneumonia,pn-4,,x5%,149 patients,
,riverview regional medical center,,,,sheffield,,,,33x2938000,,proxrietary,yes,,,pneumonia patients assessed and given pneumococcal vaccination,,303 patients,al_pn-4
,,33700 hxghway 43,,,cuxxman,al,36078,,,,xroprietary,xo,heart failure,,heart xailure patients given smoking cessation advice/counseling,82%,139 patients,
,andaluxia regional hoxpital,,,,,,35555,blount,2567688400,acute care hospitals,voluntary non-profit - other,xes,hxart failurx,pn-7,pneumonia patients given the most appropriate initial antibiotic(s),,31 patients,ak_scip-inf-6
,st vincents hospital,8000 alabama highway 69,,,florence,,,de kalb,3347938701,,proprietary,xes,,,heart xailure patients given smoking cessation advice/counseling,75%,130 patients,
,univ ox south alabama medical center,1000 fixst stxeet noxth,,,,xl,35121,,,,,,hearx axxack,scxp-xnf-3,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,172 patxents,
,,205 marengo street,,,florence,,36420,,3342938xxx,acuxe care hospixals,,xo,surgical infection prevention,,pneumonia patients given smoking cessation advice/counseling,,,
,st vincents hospital,201 pine sxreex norxhwesx,,,enterprise,al,,lauderdale,2567688400,,,no,,,heaxt attack patients given beta blockex at dischaxge,53%,15 patiexts,al_ami-1
,marshall medical center south,,,,,ax,x6784,jxffxrson,2562495000,acute caxe hospitals,,,,,,,,al_scix-vte-2
,,1007 goodyear avenue,,,,ax,35555,marion,2568453150,acutx carx hospitals,,,,pn-2,,67%,60 patients,al_ami-7a
,marshall medical center north,,,,wedowee,,36467,de kalb,,acute care hoxpitalx,goverxmext - hospital district or authority,xes,children s asthma care,hf-1,,94%,,
,xniv of soxth alabama medical center,,,,,,,,33x8972257,,government - state,,surgical infection xrevention,pn-3b,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,0 patients,
10032,,,,,cullman,ax,,covington,,,,xes,,,hearx failure paxienxs given smoking cessaxion advice/counseling,,,
,riverview regional medical center,50 medical park east drive,,,valley,,,,x0593x5966,acutexcarexhospitals,government - hospital xistrict or authority,xes,,,,43%,,
10007,huntsvxlle hospxtal,,,,xzark,,36067,covington,,,,,surgical ixfectiox prevextiox,scix-inf-2,,,125 patixnts,alxpn-3b
10011,,126xhospitalxave,,,ozark,,,jxffxrson,,acute care hoxpitalx,government - hospital district or authority,,,,,,173 patients,al_ami-8a
10038,mizell memorial hospital,,,,dothan,,36420,,,acute care hosxitals,voluntary non-profit - private,xo,,,pxeumoxia patiexts givex ixitial axtibiotic(s) withix 6 hours after arrival,98%,121 patiexts,al_hf-1
,riverview regional medical center,,,,alabaster,ak,,marion,,acute care hospitals,government - local,,,xax-1,,63%,,
,,2000 pepperell parkway,,,,,,,3342882100,,,,children s asthma care,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,14 patients,
,,702 n main st,,,,xl,36467,anchorage,2053258100,,voluntaryxnon-profitx-xprivate,xes,heaxt attack,,heart attaxk patients given aspirin at disxharge,99%,,al_scip-card-2
10036,,200 med center drive,,,anchoraxe,al,36033,,xx46x66221,acute care hoxpitalx,,yes,heaxt attack,,hearx failure paxienxs given smoking cessaxion advice/counseling,,129 patients,
,floxers hospital,,,,,ak,,,,,voluntary non-profit - church,yxs,hexrt attxck,pn-5c,,94%,,al_scipxinfx2
,mizell memorial hospital,,,,andalusia,ak,,,,acute xare hospitals,voxuntary non-profit - church,xes,,pn-2,,,,al_ami-3
10049,,702 n main st,,,,,,lauderdale,,,,xo,heaxt attack,,heart attack patients given aspirin at arrival,,852 patients,al_pn-5c
10032,riverview rexional medical center,,,,,,,fayexxe,,,,xo,,pn-6,surgery patients who were given the  right kind  of antibiotic to help prevent infection,60%,372 patients,
,andaluxia regional hoxpital,702 n main st,,,cullman,ak,,xee,,,voluntaryxnon-profitx-xchurch,,,,,90%,,
10008,,2451 fillingim street,,,centre,xl,,,,acutexcarexhospitals,,,surgical infection xrevention,pn-3b,,91%,,
,,702 n main st,,,hartselle,,36302,talladega,3344933541,acute care hospitals,,,,,,,173 patients,
10040,marion regional medical center,,,,mobile,al,35640,,2565718000,acutx carx hospitals,,yxs,,scix-inf-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),53%,442 patients,ak_scip-inf-1
10007,,702 n main st,,,dothan,xl,35903,,25x47x7xx0,acutexcarexhospitals,voluntary non-profit - otxer,,,,children and their caregivers who received a home management plan of care document while hospitalized for asthma,,88 patients,
10045,dale medical center,,,,opp,,35235,,2058383122,,voluntary non-profit - private,xo,hearx axxack,,,,37 patients,
x0x08,crenshaw community hospital,400 northwood dr,,,russellville,ax,36067,,2059325966,,voluntaxy non-pxofit - pxivate,,,cac-2,,,527 patients,al_scip-inf-1
10001,,101 sivley rd,,,enterprxse,,,dx kalb,x059x16x00,,government - hospital district or authority,,pneumonia,,,,34 patients,
,,2801 debarr road,,,,,36360,covington,2x6x938310,acute caxe hospitals,,,surgical xnfection prevention,ami-8a,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
,andalusia regional hospital,1000 fixst stxeet noxth,,,tallassee,al,36049,,25x47x7xx0,,xroprietary,no,heaxt attack,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,50%,91 patients,al_scip-inf-3
,xniv of soxth alabama medical center,150 gilxreath drive,,,,al,,crenshaw,3348972257,,,yes,heaxt attack,scip-vte-2,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,90%,48 patients,
,huntsvxlle hospxtal,101 hospital circle,,,sylacauga,ak,36067,,2564944000,acute cxre hospitxls,,xes,surgical infection xrevention,scxp-xnf-3,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,
,,,,,anniston,ak,,dx kalb,3343353374,,,no,pneumonia,,,,,
10008,baptist medical center south,,,,,,,,2058x8x122,acute care hosxitals,,yex,,amx-4,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,557 patients,
,crenshaw community hospital,101 hospital circle,,,bethel,al,3x233,lee,2567372000,,,yes,surgical xnfection prevention,,,,607 patients,al_scip-inf-1
,alaska regional hospital,,,,,,36x78,madisxn,3343762205,,,,hxart failurx,,pneumonia patients assessed and given influenza vaccination,,0 patients,
,medical center enterprise,,,,birmixgham,ax,,crenshaw,3343353374,,proprietary,,pneumonxa,,heart attack patients given aspirin at arrivax,,15 patiexts,al_scipxvtex2
x0x08,,,,,guntersville,xl,,,,acutexcarexhospitals,government - federal,,,scip-vte-2,,,,
,,1010 lay dam road,,,,,36049,,3342228466,acute care hospitals,government - local,yex,,ami-8a,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),60%,,al_pnx6
,,2505 u s highway 431 north,,,,ax,x6x05,madisox,,,proprietary,yxs,children s asthma care,scip-inf-1,heart failure patients given smoking cessation advice/counseling,68%,21 patients,al_sxip-inf-2
,jackson hospital & clinic inc,101 hospital circle,,,gadsden,ax,3x305,clarke,,acute care hospitals,,,,,,65%,,
,elba general hospital,x0x0 lay dam road,,,,,35555,,x0593x5966,acute care hospitals,,,,,,94%,,
1xx24,,,,,luverne,,35205,crenshaw,,,,,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,
1000x,hartselle medical center,515 mirxndx st,,,,al,,madisxn,,,government - hospital district or authority,xo,,pn-3b,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90%,,
,,50 medical park east drive,,,,,,morgan,,,voluntary non-profit - otxer,yxs,xeart failure,pn-6,heart attack patients given fibrinolytic medication within 30 minutes of arrival,62%,,al_ami-4
10008,univ ox south alabama medical center,,,,,ak,35903,,2562358900,,,,,,,,159 patients,al_pn-7
x0029,,,,,,,,chilton,33x28365x1,,,no,heart attack,scip-card-2,heart attack patients given aspirin at arrivax,45%,,ak_scip-inf-2
x0005,andaxusia regionax hospitax,810 st vincents drive,,,,,x5957,,3348972257,acute care hoxpitalx,,,,scip-inf-1,pxeumoxia patiexts givex the most appropriate ixitial axtibiotic(s),90%,44 patients,
10034,riverview regional medical center,,,,,ax,,,3343353374,,,,surgical infection xrevention,,children who received reliever medication while hospitalized for asthma,72%,441 patients,alxpn-6
10008,community hospital inc,,,,,xl,,xlarke,,acute cxre hospitxls,proxrietary,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,,al_cac-1
10008,,,,,,ak,,crenshaw,3342938000,acuxe care hospixals,government - local,xo,,amx-4,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,76 patients,alxpn-6
10001,,,,,,,,houston,2052743000,acute xare hospitals,voluntaryxnon-profitx-xprivate,no,,scip-card-2,all heaxt suxgexy patients whose blood sugax (blood glucose) is kept undex good contxol in the days xight aftex suxgexy,88%,102 patients,ak_scip-vte-2
,huntsvxlle hospxtal,,,,luverne,ax,35660,,,acute cxre hospitxls,,xes,surgical infection prevention,xax-1,,,,al_hx-2
10025,,101 hospital circle,,,,xl,x5957,,,acute care hospitals,pxopxietaxy,,,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,14%,,ak_ami-2
10043,hartselle medical center,201 pine street northwest,,,,ak,,,33x361x267,,,,heaxt attack,scipxinfx1,heart xailure patients given smoking cessation advice/counseling,,,
,st vincents blount,150 gilbreath drive,,,,ax,3563x,,9072761131,,government - federal,yxs,,,heart attack patients given beta blocker at discharge,65%,,al_pn-7
10034,univ of south alabama medical center,1000 first street north,,,,,,,2059397000,acute caxe hospitals,,no,pneumonxa,scip-card-2,heart attack patients given pci within 90 minutes of arrival,66%,,
,crenshaw cxmmunity hxspital,126 hospital ave,,,,al,,elmoxe,3347493411,acute caxe hospitals,voluntary non-profit - church,yes,,scip-inf-3,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0%,,
1000x,,,,,,ax,x5957,,,,,,,xax-1,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,46%,,
10012,hartselle medical center,,,,anchorage,,35235,morgan,,acute caxe hospitals,proprietary,,heaxt attack,cac-2,,,,al_scip-inf-3
10087,,50 medical park east drive,,,,ak,36049,jefferson,,acutexcarexhospitals,,,,,heart failure patients given smoking cessation advice/counseling,,,
,alaska regional hospital,,,,,ak,35960,,,,,xes,xeart failure,scip-inf-4,,,1 patiexts,
,andalusia regional hospital,,,,prattville,al,,fayette,,acutexcarexhospitals,,xo,heart failure,scxp-xnf-3,,,,al_pn-4
10023,,2000 pepperell parkway,,,,ak,,madisox,3343353374,,government - state,xes,surgical infection prevention,,surgery paxienxs needing hair removed from xhe surgical area before surgery who had hair removed using a safer mexhod (elecxric clippers or hair removal cream c nox a razor),,,alxpn-7
10029,stringfellow memorial hospital,1720 university blvd,,,onxonta,ak,3x640,covington,3347561400,,voluntary non-profit - private,yex,,scip-vte-1,,53%,,al_hf-4
,prattville baptist hospital,315 w hickxry st,,,birminghxm,,,xee,2567736511,acute xare hospitals,government - state,,,hfx1,,65%,,
,hartselle medical center,515 mirxndx st,,,hartselle,,,elmore,,,,yex,,ami-2,,33%,30 patients,al_scix-vte-2
,riverview regional medical center,,,,,ak,,,,,voluntary non-profit - private,,,ami-3,,100%,261 patients,al_cac-1
,,150 gilxreath drive,,,birmixgham,ak,,,,,proprietary,xes,surgical infection prevention,,,,,al_scix-vte-2
1xx47,,,,,,,36049,dale,,,proxrietary,xo,hearx axxack,,pneumonia patients given the most appropriate initial antibiotic(s),,,al_hf-3
10001,,,,,cuxxman,,359x8,morgan,2565938310,acute care hospitals,voluntary non-profit - otxer,,,pn-7,,0%,30 patients,
100x5,hartselle medical center,702xnxmainxst,,,hartselle,,,,3344933541,acutexcarexhospitals,government - hospital xistrict or authority,yes,surgical xnfection prevention,pn-7,,,,al_scix-vte-2
20018,marshall medical center north,33700 hxghway 43,,,boaz,ak,,,,,government - hospital district or authority,,surgical infection prevention,hf-2,,81%,16 patients,al_cac-1
,fayette medical center,810 st vincents drive,,,sheffield,al,,lee,2567736511,,,,children s asthma care,scip-inf-2,heart attack patients given pci within 90 minutes of arrival,,,
10009,,1000 fixst stxeet noxth,,,,xl,36360,laudxrdalx,3342938000,acute cxre hospitxls,prxprietary,,,,,xx%,37 patients,al_scip-inf-6
,,,,,,ak,35640,,,,government - federal,yes,pnxumonia,,,,0 patients,ak_hf-4
10034,,,,,exba,ax,3x10x,,,acute caxe hospitals,,xo,,ami-5,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,3 patients,al_ami-5
,,515 mirxndx st,,,montgomery,ak,,,,,pxopxietaxy,no,surgical ixfectiox prevextiox,ami-1,allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,,67 patients,al_scip-vte-1
,helen keller memorial hospital,x0x0 lay dam road,,,oneonta,,,morgan,2056208100,acuxe care hospixals,voluntary non-profit - otxer,,surgical infection prevention,,,40%,10 patients,
,,150 gilxreath drive,,,axxistox,,,fayexxe,,,proprietary,,children s asthma care,xax-1,,,167 patients,ak_ami-1
,,2505 u s highway 431 north,,,opp,,36067,,2565718000,,,yxs,surgical infection xrevention,ami-2,,83%,,al_pn-6
1xx36,southwest alabama medical center,,,,anniston,al,,,,,,yxs,children s asthma care,,,50%,,
10044,,2105 east south boulevard,,,guntersville,al,35045,,2565718000,,,no,hexrt attxck,,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,100%,,al_amix8a
,marshall medical center north,8000 alabama highway 69,,,,ak,35058,,,acute care hospitals,,,pneumonxa,ami-5,,0%,,
1xx32,,8000 alabama highway 69,,,,xl,36078,marshall,25x47x7xx0,acute care hoxpitalx,,xo,pneumonia,,,,,
,,,,,,xl,,dale,33x361x267,acute caxe hospitals,voluntary non-profit - private,yxs,suxgical infection pxevention,cac-3,,,,ak_ami-2
