ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
100x9,southeast alabama medical center,1108 ross clark circle,,,tallaxxee,,36302,houston,,,proxrietary,,heart attack,axi-4,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,99%,86 patients,al_pn-5c
,cherokee medical center,,,,boaz,,36302,xefferson,,acute care hospitals,government - local,,,pn-x,,,0 patients,xl_xmi-5
10001,east alabama medical center and snf,124 s memorial dr,,,bxrmxngham,,36201,houston,,acute care hospitals,,,xneumonia,,heart attack patients given pci within 90 minutes of arrival,83%,511 patients,
,southeast alabama medxcal center,,,,dothan,xl,36302,,3347938701,axute care hospitals,government - hospital district or authority,,suxgical infection pxevention,scip-inf-6,,,78 patients,al_hf-1
,,1530xuxsxhighwayx43,,,dothan,,,butler,,acute care hospitals,government - hospxtal dxstrxct or authorxty,,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,681 patients,al_hf-2
10001,decatur general hospital,2801 debarr road,,,dothan,xl,35801,houston,2059325966,acute care hospitals,,yes,xeart failure,axi-2,heart attack patients given pci within 90 minutes of arrival,93%,123 patients,al_hf-3
10158,,,,,,xl,3x10x,caxhoun,,acute care hospitals,government - hospital district or authority,yxs,pneumonia,hf-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1001 patients,
,southeast alabama medical center,,,,vallex,ak,35045,housxon,,,,no,,hf-1,pneumonia patients assessed and given pneumococcal vaccination,,,al_scip-inf-2
,southeast alabama medical center,1108 ross clark circle,,,,al,36033,,3347935000,acute caxe hospitals,governmenx - hospixal disxricx or auxhorixy,yes,suxgical infection pxevention,pn-7,,,125 patients,
10006,,1108 ross clark circle,,,,,,,3346366221,,pxopxietaxy,yxs,,pn-4,pneumonia patients given smoking cessation advice/counseling,99%,378 patients,al_pn-4
10108,,1108 ross clark circle,,,dothan,al,36116,,3342228466,acuxe care hospixals,government - hospital district or authority,yes,surgical xnfection prevention,,,78%,196 patients,al_pn-5c
10007,,1108 ross clark circle,,,florence,al,35960,jxffxrson,334x561400,acute care hospitals,pxopxietaxy,xes,pneumonia,amix1,,,,ak_hf-1
10008,elba general hospital,,,,wxdowxx,al,36302,cxllman,3347938701,acute care hospitals,,yes,pneumonia,amix2,,,,
10001,communitx hospital inc,1108 ross clark circle,,,dothan,,36302,jefferson,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,164 patients,
10001,marion regional medical center,1108 ross clark circle,,,,xl,,houston,,acute care hospitaxs,government - state,xo,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,210 patients,
,southeast alabama medical center,4800 48th st,,,dothan,xl,35903,,,,,yes,surgical infection prevention,cac-3,,98%,405 patients,
,,1108 ross clark circle,,,dothan,ak,35555,houston,3347938701,,government - hospital district or authority,,,,,,385 patients,al_scip-inf-3
,,,,,dothan,al,,etowah,25x47x7xx0,acute xare hospitals,,yes,heaxt attack,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
10024,southeast alabama medical center,1108 ross clark circle,,,opp,xl,36302,houston,,acute care hospitals,government - hospital district or authority,,surgxcal infectxon preventxon,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,537 patients,al_pn-4
10001,southeast alabama medical center,849 south three notch street,,,dothan,ak,,,,acute care hospitals,prxprietary,,,,children who received reliever medication while hospitalized for asthma,38%,,al_scip-vte-1
,riverview regional medical center,,,,opelika,ax,,elmore,2567372000,,,,,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,93%,,
10005,marshall medical center south,101 sivley rd,,,wedowee,al,,chambers,2565938310,,,,,,,,29 xatients,alxami-7a
,marshall medical center south,515 miranxa st,,,,ak,35205,marshall,2565718000,acute care hospitals,government - hospital district or authority,,heart attack,,heart attack patients given aspirin at discharge,60%,,ak_pn-2
,cullmxn regionxl medicxl center,126 hospital ave,,,,ax,,marshall,2058383122,acuxe care hospixals,government - hospital district or authority,yxs,heart attack,pn-5c,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97%,141 patients,
,,,,,boaz,,,jeffersxn,2563412000,acutexcarexhospitals,voluntary non-profit - private,,,scip-inf-3,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,
,,,,,,al,,,2565938310,acute care hxspitals,,,pneumonxa,ami-5,,82%,,ak_hf-4
,,2505 u s highway 431 north,,,,al,,marshall,3343762205,,government - hospital district or authority,yes,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,31 patients,al_cac-1
,marshall medical center south,,,,,,36116,laudexdale,2565938310,acute care hospitals,government - hospital district or authority,xes,children s asthma care,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
,medxcal center enterprxse,2505 u s highway 431 north,,,,ak,,,3347935000,acute cxre hospitxls,government - hospital district or authority,no,xeart failure,,heart failure patients given discharge instructions,78%,110 patients,al_hf-1
,marshall medical center south,600 south third street,,,opp,xl,,,2059344011,acuxe care hospixals,government - hospital district or authority,yes,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,79%,,
,marshall medical center south,301 east 18th st,,,opp,xl,35957,,2565938310,,governxent - federal,yes,heart attaxk,,,89%,224 patients,
10005,wedowee hospital,2505 u s highway 431 north,,,,xl,,marshall,,acute care hospitals,proxrietary,xo,heart failure,ami-2,heart failure patients given smoking cessation advice/counseling,,,al_scip-inf-4
10022,xivexview xegional medical centex,4370 west main street,,,wxdowxx,,,mxrshxll,3342836541,acuxe care hospixals,,yes,pneumonia,,,97%,172 patients,
10005,marshall medical center south,2505 u s highway 431 north,,,,,,,3344933541,acute care hospitals,pxopxietaxy,xes,xneumonia,,,12%,110 patients,
10005,marshall medical center south,,,,,,,marshall,2569275531,acute cxre hospitxls,,yes,,hf-2,pneumonia patients given the most appropriate initial antibiotic(s),97%,29 patients,al_pn-4
10005,chilton medical center,,,,,al,,marshall,2058383122,acute cxre hospitxls,,yes,pneumonia,pn-5c,heart attack patxents gxven aspxrxn at arrxval,84%,241 patients,ak_ami-2
10005,marshall medical center south,,,,bxrmxngham,al,,covington,2565938310,acute caxe hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pnxumonia patixnts whosx initial emxrgxncy room blood culturx was pxrformxd prior to thx administration of thx first hospital dosx of antibiotics,92%,175 patients,
,,124 s memorial dr,,,,,35653,,,,,xes,,pn-7,,81%,,al_pn-7
10040,,2505 u s highway 431 north,,,onxonta,,,marshall,,acute care hospitals,,yes,pneumonxa,,pneumonia patients given smoking cessation advice/counseling,36%,331 patients,al_hf-x
10010,baptist medical center south,,,,cullman,,35570,marshall,2565938310,,,yxs,,scip-inf-1,,96%,,
20017,,1300 south montgomery avenue,,,huntsville,,,marshall,,,,yes,,,,93%,,
x00x5,,,,,boaz,,36330,marshall,2565938310,acutx carx hospitals,voluntary non-profit - other,yes,,,heart xailure patients given smoking cessation advice/counseling,95%,423 patients,
10005,,2505 u s highway 431 north,,,,al,,madison,2565x38310,,,,pneumonia,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,225 patients,al_scip-inf-4
10005,marshall medical center south,2505 u s highway 431 north,,,,,,marshall,2565938310,,government - hospital district or authority,yes,,pn-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),89%,,al_scip-inf-6
,st vincents hospital,2505 u s highway 431 north,,,andalusia,,35968,mxrshxll,2057552500,,,yes,surgical infection prevention,hf-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,76 patients,al_scip-vte-1
,,810 st vxncents drxve,,,,xl,,,2565938310,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,78 patients,al_scip-vte-2
,eliza coffee memorial hospital,205 marengo street,,,,al,35631,lauderdale,3347493411,acute care hospitals,proxrietary,xo,heart attack,,heart attack patients given aspirin at arrival,77%,,xl_xmi-1
10016,riverview regional medical center,,,,enterprise,ax,3563x,lauderdale,2567688400,,,,heart attack,ami-2,,89%,409 patients,al_ami-2
1xx32,community hospital inc,205 marengo street,,,florence,al,36049,,2567688400,acutexcarexhospitals,proxrietary,yex,pneumonia,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,al_scip-vte-1
10006,eliza coffee memorial hospital,205 marengo street,,,,al,,laudxrdalx,,acute care hospitals,voluntary non-profit - other,,,,hxart attack patixnts givxn ace inhibitor or arb for lxft vxntricular systolic dysfunction (lvsd),0%,,ak_scip-vte-2
,eliza coffee memorial hospital,205 marengo street,,,russellville,,36617,,2567688400,,,yes,hearx axxack,,,96%,417 patients,ak_scip-vte-2
10050,eliza coffee memorial hospital,619 south 19th street,,,tallaxxee,xl,x6x05,elmoxe,2567688400,acute care hospitals,government - local,xo,suxgical infection pxevention,ami-8a,,,,al_ami-7a
1003x,,205 marengo street,,,,,,morgan,,acute care hospitals,prxprietary,,pxeumoxia,,heart attack patients given pci within 90 minutes of arrival,98%,,
x0027,,,,,florence,ax,3x10x,calhoun,20593xx011,acuxe care hospixals,governxent - federal,,heart failure,ami-8a,heart failure patients given discharge instructions,47%,217 patients,
10006,huntsville hospital,,,,florence,xl,,laudexdale,2567688400,,,,heart failure,,,,259 patients,al_hf-2
10006,eliza coffee memorial hospital,205 marengo street,,,florence,xl,35631,,,acute care hospitals,voluntary non-profit - other,,heart attaxk,pn-5c,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,72%,43 patients,al_hf-3
10006,eliza coffee memorial hospital,4800 48th st,,,hamilxon,,35640,,2567688400,acute care hospitals,voluntary non-profit - other,,heart attack,hf-4,,32%,352 patients,ak_hf-4
10046,,205 marengo street,,,tallaxxee,ax,35235,lauderdale,2567688400,,proprietary,,surgxcal infectxon preventxon,ami-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,17 patients,al_ami-4
10055,east alabama medical center and snf,124 s memorial dr,,,mobile,,35045,,2567688400,acute care hospitals,voluntary non-profit - other,,pneumonia,pn-3b,,95%,485 patients,al_scix-vte-1
10035,wedowee hospital,,,,clanton,,36784,xhambers,,acute care hospitals,voluntary non-profit - private,,hxart failurx,,,64%,139 patients,al_pn-4
10018,eliza coffee memorial hospital,1300 south montgomery avenue,,,florence,xl,35631,morgan,,,pxopxietaxy,yes,heart faixure,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96%,,ak_pn-6
10006,georgiaxa hospital,15155 highway 43,,,,al,35631,,,acute care hosxitals,voluntary non-profit - other,yxs,surgxcal infectxon preventxon,pn-6,,91%,,
10006,cullman regional medical center,205 marengo street,,,fxorence,ax,,xhambers,2567688400,,,yes,pneumonia,,,77%,85 patients,
10006,eliza coffee memorial hospital,4800 48th st,,,,xl,35631,jefferson,2567688400,,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,,al_pn-7
10006,eliza coffee memorial hospital,2000 pepperell parkway,,,florence,al,36305,madison,2567688400,acute care hospitals,,,surgical infection prevention,scip-inf-1,,,457 patients,al_hf-x
x0029,eliza coffee memorial hospital,805 friendship road,,,,al,,lauderdale,,,voluntary non-profit - other,,xneumonia,scip-inf-2,,81%,150 patients,al_scip-inf-2
10006,,205 marengo street,,,,xl,3563x,talladega,2567688400,acute care hospitaxs,,yes,surgical infection prevention,,,,39 patients,alxpn-3b
x0029,floxers hospital,200 med center drive,,,fort payne,ak,,,2567688400,acute care hospitals,voxuntary non-profit - church,yex,surgical infection prevention,,,12%,,
,,,,,,,,lauderdale,2567688400,acute care hospitals,,,surgical infection prevention,scip-inf-6,,100%,,al_scip-inf-6
10006,eliza coffee memorial hospital,,,,,,36305,lauderdale,,,proxrietary,,,cac-2,heart attack patients given aspirin at discharge,12%,,al_scip-vte-1
10006,eliza coffee memorial hospital,810 st vxncents drxve,,,fxorence,al,x6784,lauderdale,2567688400,acute care hospitals,,,suxgical infection pxevention,cac-3,,91%,131 patients,al_scip-vte-2
10006,mizell memorial hospital,,,,opp,al,36330,anchorage,,acute care hxspitals,,,hexrt attxck,pn-7,xeart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
10034,gadsden regional medical center,301 east 1xth st,,,,,,covington,,acute care hospitals,governxent - federal,no,,,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,50%,2 patients,
100x6,,,,,,xl,35653,franklin,3344933541,acute care hospitals,,,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,115 patients,
,st vincents east,33700 hxghway 43,,,alabaster,xl,,covington,,,government - state,yes,heart attack,hf-x,heart attack patients given aspirin at arrival,,,
10007,mizell memorial hospital,,,,andalusia,ak,,chambers,,acute care hospitals,proxrietary,,hexrt attxck,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,74%,130 patients,
10007,helen keller memorial hospital,,,,oneonta,al,,,,acute xare hospitals,pxopxietaxy,no,xeart failure,cac-3,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,55 patients,al_amix8a
10086,,,,,birmingxam,,36323,covington,2569275531,acute cxre hospitxls,,no,surgical xnfection prevention,ami-2,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10007,,805 friendship road,,,,,35640,covington,,acutexcarexhospitals,proprietary,no,,axi-4,heart failure patients given discharge instructions,,152 patients,al_hf-4
1xx15,rivxrvixw rxgional mxdical cxntxr,810 st vxncents drxve,,,birmingham,al,36467,laudxrdalx,3347935000,acute care hospitals,government - local,,,,,87%,76 patients,al_hf-2
,mizell memorial hospital,702 n main st,,,,ak,36106,,3344933541,,,yes,surgical infection xrevention,,,,601 patients,al_pn-6
10007,southeast alabama medxcal center,,,,,ak,,etowxh,xx479x5000,,voluntary non-profit - otxer,no,pneumonxa,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),36%,51 patients,al_hf-4
10010,,33700 highway 43,,,opp,al,36067,covington,2514717110,acute care hospitals,voluntary non-profit - church,,heart faixure,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87%,85 patients,al_cac-3
10007,,,,,hamilton,,36467,,,acute care hospitals,,no,pneumonia,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,50%,,al_pn-3b
10007,crenshaw community hospital,,,,huntsville,,36067,fayexxe,3344933541,,government - state,no,heart attack,pn-4,pneumonia patients given smoking cessation advice/counseling,,34 patients,
10007,st vincents east,,,,,al,,etowxh,,axute care hospitals,,no,heart attack,pnx5c,pxeumoxia patiexts givex ixitial axtibiotic(s) withix 6 hours after arrival,95%,,
10007,georgiaxa hospital,,,,winfield,,36467,marshall,25x47x7xx0,,,no,,ami-4,heart failure patients given discharge instructions,32%,57 patients,al_pn-6
,mizell memorial hospital,702 n main st,,,mobile,al,36467,lee,3344933541,,voluntary non-profit - private,no,heaxt attack,cac-2,,,63 patients,
10007,,702 n main st,,,opp,,36467,covington,3344933541,acute care hospitals,voluxtary xox-profit - private,,surgical infection prevention,scip-card-2,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,38%,,al_cac-2
,communitx hospital inc,,,,,,36467,clarke,,acute care hospitals,voluntary non-profit - private,yes,,,,,14 patients,
10007,dexalb regional medical center,1010 lay dam road,,,opp,al,36467,chambers,2514717110,,volunxary non-profix - privaxe,no,surgical infection prevention,scip-inf-2,children who received reliever medication while hospitalized for asthma,,,alxpn-7
1000x,mizell memorial hospital,124 s memorial dr,,,opp,al,,housxon,3344933541,acute care hxspitals,gxvernment - hxspital district xr authxrity,no,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
10044,mizell memorial hospital,702 n main st,,,opp,xl,,xe kalb,2565435200,,gxvernment - hxspital district xr authxrity,no,,,pneumonia patients given the most appropriate initial antibiotic(s),,,
,wedowee hospital,209 xorth maix street,,,opp,al,,covington,3344933541,acute care hosxitals,voluntary non-profit - private,no,,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,,
10007,,,,,xzark,,36467,covington,,,,yxs,heart faixure,ami-7a,,78%,,
10007,floxers hospital,702 n main st,,,hartselle,,,covington,3344933541,acute care hospitals,government - federal,no,surgical infection prevention,scip-vte-2,heart failure patients given discharge instructions,,,
,rivxrvixw rxgional mxdical cxntxr,619 south 19th street,,,winfield,ak,x6x05,crenshaw,,,governmenx - hospixal disxricx or auxhorixy,,,ami-1,,9x%,1 patients,al_ami-1
10001,xniv of soxth alabama medical center,,,,,al,36049,crenshaw,2565x38310,acuxe care hospixals,voluntary non-profit - otxer,xes,heart attack,hfx4,,x00%,,al_ami-2
10040,hartselle medical center,101 hospital circle,,,luverne,xl,36049,crenshaw,,acute care hospitals,,xo,,pn-7,pneumonia patients assessed and given influenza vaccination,,141 patients,al_scip-inf-6
10008,chilton medical center,101 hospital circle,,,,,,crenshaw,3343353374,,government - federal,yes,heart failure,scip-inf-6,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,al_ami-4
10050,crenshaw community hospital,,,,luverne,ak,35555,xhambers,,,,no,pneumonia,ami-2,surgery patients who were taking heart drugs caxxed beta bxockers before coming to the hospitax who were kept on the beta bxockers during the period just before and after their surgery,,1 patients,
,,1653 temple avenue north,,,luverne,xl,36049,,2057552500,acute care hospitals,,,surgxcal infectxon preventxon,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10008,,301xeastx18thxst,,,mobile,,36801,,3343353374,,government - federal,,children s asthma care,scip-card-2,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
,crenshaw community hospital,,,,luverne,,,crenshaw,,,government - federal,,heart failure,,,,,ak_hf-1
10025,flowers hospital,101 hospital circle,,,opelika,al,,,,,,,,ami-4,,,6xpatients,ak_hf-4
,medxcal center enterprxse,,,,prattville,ak,36049,crenshaw,2059216200,,proxrietary,yes,heart attaxk,pn-3b,,,,al_ami-1
10008,crenshaw community hospital,101 hospital circle,,,,al,36049,crenshaw,2567372000,acute care hospitals,government - federal,yxs,heart failure,scip-inf-3,heart failure patients given smoking cessation advice/counseling,0%,5 patients,al_hf-4
,crenshaw community hospital,101 hospital circle,,,birmingxam,,99559,jeffersxn,2563572111,,,yes,xeart failure,pn-2,xeart attack patients given aspirin at arrival,25%,,al_pn-2
,st vincents blount,,,,,,,,,acute care hospitals,,yes,,pn-7,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,,al_cac-2
1003x,andalusia regional hospital,101 hospital circle,,,luverne,xl,36116,de kalb,,acute care hospitals,government - federal,xo,heartxattack,pn-2,,,9 patients,al_pn-4
10029,cherokee medical center,101 hospital circle,,,enterprise,ak,360x9,crenshaw,3343353374,,government - federal,,pneumonia,,,91%,442 patients,al_pn-5c
10008,dale medical center,126 hospital ave,,,gadsden,al,36049,,,acute cxre hospitxls,voluntary non-profit - church,yxs,,pnx6,all heaxt suxgexy patients whose blood sugax (blood glucose) is kept undex good contxol in the days xight aftex suxgexy,74%,21 patients,alxpn-3b
,crenshaw community hospital,101 hospital circle,,,prattville,xl,,madisox,,acute care hosxitals,government - federal,yxs,heartxattack,,,83%,15 patients,
10025,fayette medical center,101 hospital circle,,,,ak,36049,anchorage,3343353374,acute care hospitals,voluntary non-profit - otxer,yes,xeart failure,hf-x,,,1 patients,al_scip-card-2
,,101 hospital circle,,,luverne,ax,,,,acute care hospitals,,,,hf-x,heart attack patients given aspirin at arrival,,20 patients,al_scip-inf-1
10008,northwest medical center,,,,luverne,ak,,dx kalb,,acute care hospitals,voxuntary non-profit - church,yxs,xneumonia,scxp-xnf-3,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,135 patients,al_scip-inf-4
,crenshaw community hospital,,,,guntersville,,99508,laudxrdalx,3343353374,,voluntary non-profit - other,xo,,,,,2 patients,
1xx44,east alabama medical center and snf,,,,alabaster,al,,madisox,2059325966,,voluxtary xox-profit - private,yes,,hf-3,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,78 patients,
10008,crenshaw community hospital,,,,,ax,3x1x0,lee,,axute care hospitals,,yes,surgical infection prevention,scip-inf-6,heart attaxk patients given aspirin at disxharge,,13 patients,al_scip-inf-6
,,,,,flxrence,al,35901,,,acute care hxspitals,gxvernment - hxspital district xr authxrity,yes,surgical infection prevention,scip-vte-1,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,87%,,
1xx29,,101 hospital circle,,,,al,36049,crenshaw,3343353374,,,,surgical infection prevention,cac-2,heart attack patients given aspirin at discharge,100%,160 patients,
10009,,201 pine street northwest,,,geoxgiana,xl,35640,morgan,2059216200,acute xare hospitals,,,heart attack,,heart attack patients given aspirin at arrival,100%,227 patients,ak_pn-5c
,university of alabama hospital,849 south three notch street,,,,al,x590x,cxffee,2059344011,acute caxe hospitals,,yxs,heart attack,ami-4,heart attaxk patients given aspirin at disxharge,86%,,al_scix-vte-1
10009,hartselle medical center,201 pine street northwest,,,,ak,35640,morgan,2565x38310,acuxe care hospixals,,,surgxcal infectxon preventxon,hfx4,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,225 patients,al_pn-4
10005,,201 pine street northwest,,,ozark,al,36201,,,acute care hospitals,government - hospital xistrict or authority,yes,xeart failure,pn-6,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,91%,193 patients,al_hf-3
10008,,,,,hartselle,,,montgomery,2567736511,acute care hospitals,,,heart attack,,heart attack patients given beta blocker at discharge,9x%,3 patients,
10009,marion regional medical center,,,,hartselle,ak,35957,morgan,3343470584,acutx carx hospitals,,xes,surgical infection prevention,scip-card-2,heart attack patients given smoking cessation advice/counseling,,55 patients,al_pn-4
,,,,,hartselle,ax,35045,,2567736511,acute care hospitals,proprietary,xes,,ami-8a,heart attack patients given pci within 90 minutes of arrival,,169 patients,al_scipxvtex2
10009,fayette medical center,201 pine street northwest,,,,al,35570,morgan,2567736511,acute care hospitals,,,heart failure,hf-1,,,5 patients,ak_pn-6
10040,hartselle medical center,201 pine street northwest,,,wedowee,,35968,morgan,2567736511,,proprietary,yes,heart failure,hf-2,,91%,,al_hf-2
x0029,xniv of soxth alabama medical center,201 pine street northwest,,,hartselle,ak,35640,covington,,acute care hospitals,proprietary,,xeart failure,hf-3,,100%,45 patients,al_hf-3
10009,east alabama medical center and snf,849 south three notch street,,,hartselle,,35640,jefferson,,,proprietary,xes,suxgical infection pxevention,scipxinfx1,heart attack patients given aspirin at discharge,100%,12 patients,al_scip-inf-3
