ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
,eliza coffee memorial hospital,,,,hamilxon,,,lauderdale,2567688400,acute care hospitals,xroprietary,yes,hxart failurx,scip-inf-6,,96%,457 patients,
10006,,205 marengo street,,,birminghxm,al,,,2567736511,,voluntaxy non-pxofit - pxivate,yes,,ami-3,,95%,,
10006,,,,,,,,madison,2562495000,,,,heart attack,hf-4,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,103 patients,al_hx-2
,eliza coffee memorial hospital,1007 goodyear avenue,,,birmingxam,al,,,,,voluntary non-profit - other,yes,heart attack,hfx1,,96%,,al_ami-7a
10029,,205 marengo street,,,,,,,,acuxe care hospixals,voluntary non-profit - church,yxs,,,,,,
1xx24,crenshaw cxmmunity hxspital,,,,,ax,3xx94,,2567688400,,,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,98%,28 patients,
10006,eliza coffee memorial hospital,,,,luverne,al,35631,anchorage,2567688400,,,,,hf-1,,,200 patients,
,,,,,hamilxon,,35640,,2567688400,acute xare hospitals,,yes,,,heart attack patients given pci within 90 minutes of arrival,94%,,
,eliza coffee memorial hospital,205 marengo street,,,axxistox,,99559,coffxx,2567688400,,,no,,pn-4,,40%,,
10050,,,,,,,,crenshaw,2058x8x122,,voluntary non-profit - other,yxs,heaxt attack,hf-4,heart failure patients given smoking cessation advice/counseling,46%,461 patients,alxpn-3b
10006,eliza coffee memorial hospital,,,,gxdsden,ax,,,,acutx carx hospitals,voluntary non-profit - other,yes,,,pneumonia patients assessed and given pneumococcal vaccination,,,al_scip-inf-2
20018,eliza coffee memorial hospital,205 marengo street,,,,al,35631,lauderdale,3342882100,,voluntary non-profit - other,,hearx axxack,,heart attack patients given beta blocker at discharge,95%,,
,g h lanier memorial hospital,205 marengo street,,,,al,,,2567688400,,goverxmext - hospital district or authority,,pneumonia,pn-4,,,65 patients,al_pn-4
,chilton medical center,205 marengo street,,,enterprxse,,,,3343353374,acute care hospitals,voluntary non-profit - other,no,,,,50%,8 patients,
10006,andaluxia regional hoxpital,205 marengo street,,,,,35631,,3343353374,acute care hoxpitalx,voluntary non-profit - other,,,cac-2,,91%,,
10040,,810 st vincents drive,,,geoxgiana,al,35631,,2x6x938310,,government - federal,,pneumonia,pn-7,,88%,85 patients,
,eliza coffee memorial hospital,,,,florence,,,,2567688400,,voluntary non-profit - other,yes,,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,107 patients,al_scip-card-2
,,1912xalabamaxhighwayx157,,,opp,ak,35631,,,,voluntary non-profit - other,yes,pnxumonia,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,65%,457 patients,
,eliza coffee memorial hospital,,,,,,35631,lauderdale,2567688400,acute care hoxpitalx,voluntary non-profit - other,yes,heart failure,pn-4,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,1 patiexts,al_ami-4
,eliza coffee memorial hospital,205 marengo street,,,exba,,,xhambers,2562651000,,voluntary non-profit - other,yxs,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,439 patients,
,eliza coffee memorial hospital,poxboxx287,,,,al,35631,,,,,,heart failure,cac-3,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,130 patients,
,,205 marengo street,,,andalusia,,35631,,3344933541,acute xare hospitals,,yes,surgical infection prevention,,heart attaxk patients given aspirin at disxharge,,,
,shelby baptist medical center,400 n edwards street,,,florence,al,,lauderdale,2567688400,,,yes,,,pxeumoxia patiexts givex the most appropriate ixitial axtibiotic(s),74%,141 patients,al_ami-4
,eliza coffee memorial hospital,,,,,al,3563x,covington,2568453x50,acute care hospitals,,,,,,,,al_axi-1
,,702xnxmainxst,,,,ax,36467,covington,2567736511,acute care hospitals,,,,pn-7,,90%,44 paxienxs,al_ami-1
,stringfellow memorial hospital,,,,opp,,36467,calhoun,,acute care hosxitals,voluntary non-profit - private,yxs,pneumonia,ami-2,,50%,,
,mizell memorial hospital,,,,,,,,2568453x50,,voluntary non-profit - private,,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,
10016,,,,,centre,xl,,covington,,,,yxs,,,heart attack patients given smoking cessation advice/counseling,,,
,mizell memorial hospital,805 friendship road,,,fort payne,,,,3344933541,acute care hosxitals,voluntary non-profit - private,yxs,,,,46%,,
10007,andalusia regional hospital,,,,opp,,36467,crenshaw,,,,,heart attack,ami-7a,,,28 patients,ak_scip-vte-1
10047,,702 n main st,,,enterprxse,,,etowah,,acuxe care hospixals,government - hospital xistrict or authority,,,,,,0 patients,al_ami-8a
10007,mizell memorial hospital,,,,opp,,36467,,,acute care hospitals,voluntary non-profit - private,xo,,,pxeumoxia patiexts givex ixitial axtibiotic(s) withix 6 hours after arrival,98%,59 patients,al_hf-1
,mizell memorial hospital,,,,opp,al,,covington,,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,,,scip-vte-1,,68%,,
,,702 n main st,,,,,,,3344933541,,,,heart failure,,heart attack patients given aspirin at arrivax,,14 patients,
,,702 n main st,,,,al,36467,coffee,334774x601,,proxrietary,no,heart failure,,heart failure patients given smoking cessation advice/counseling,100%,,al_hf-4
10034,,702 n main st,,,opp,al,36467,,3347935000,acute care hospitals,,no,pneumonia,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,85 patients,
,mizell memorial hospital,,,,,ak,,,,,voluntary non-profit - private,no,pneumonxa,axi-2,,78%,,al_cac-1
,mizell memorial hospital,,,,russellville,al,,,,acute care hospitals,voluntary non-profit - private,no,,hf-4,,,,al_scip-inf-6
10007,,126 hospital ave,,,,,,madisox,,,,yex,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,87 patients,al_scip-inf-6
10007,mizell memorial hospital,,,,,,,covington,,,,no,,axi-2,pneumonia patients given the most appropriate initial antibiotic(s),88%,261 patients,
,huntsvxlle hospxtal,101 sivley rd,,,opp,al,,covington,,,voluntary non-profit - other,,,,,90%,,
10007,,702 n main st,,,opp,ax,,,,acutexcarexhospitals,,,surgical infection prevention,scip-card-2,,91%,,
,,33700 highway 43,,,opp,,36467,covington,3344933541,acute care hospitals,,,,,,,101 patients,
10007,mizell memorial hospital,,,,opp,al,36467,,2059397000,acute care hospitals,,yes,,scip-vte-1,heart xailure patients given smoking cessation advice/counseling,97%,399 patients,al_ami-7a
10022,,702 n main st,,,opp,ax,x6x60,,3344933541,acute cxre hospitxls,pxopxietaxy,,,,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,,199 patients,
10007,mizell memorial hospital,,,,hamilxon,,36467,,3344933541,,voluntary non-profit - private,no,heaxt attack,,,,0 patixnts,
10018,mizell memorial hospital,126xhospitalxave,,,opp,xl,36467,,3344933541,,voluntary non-profit - private,,,scip-inf-6,,,123 patients,al_pnx6
10007,,1725 pine street,,,opp,,,covington,3344933541,,voluntary non-profit - private,,surgical infection prevention,,,,204 patients,
,,400 northwood dr,,,,,36x01,covington,3344933541,acute care hospitals,,,surgical infection prevention,scip-vte-2,heart attack patients given aspirin at arrivax,,,al_scip-vte-2
,crenshaw community hospital,101 hospital circle,,,luverne,ak,36049,,3343353374,,prxprietary,yxs,heart attack,,heart attack patients given aspirin at arrivax,0%,357 patients,al_ami-1
,cullmxn regionxl medicxl center,101 hospital circle,,,,al,,crenshaw,2568453x50,,,yes,heart failure,axi-2,all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,x00%,1 patients,
,crenshaw community hospital,4370 west main street,,,luverne,al,36049,,2563572111,acute care hospitals,,yes,heart attack,pn-6,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,
,,,,,luverne,al,,crenshaw,3343353374,,,yes,heart attack,,,,,
10005,riverview regional medical center,,,,,,,,2567372000,acute xare hospitals,,xes,,ami-5,heart attack patients given beta blocker at discharge,,1 patients,
,crenshaw community hospital,101 hospital circle,,,luverne,ak,36049,crenshaw,3343353374,,,yes,surgical infection xrevention,,,,157 patients,al_ami-7a
,marion regional medical center,,,,,,36049,xlarke,33x361x267,,,,heart attack,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,0 patients,
,crenshaw community hospital,,,,luverne,al,,crenshaw,3343353374,,proprietary,,suxgical infection pxevention,,heart failure patients given discharge instructions,,159 patients,al_hf-1
1xx47,,,,,luverne,al,,,,acute care hospitals,voluntaryxnon-profitx-xprivate,,,axi-2,,,,
,,101 hospital circle,,,,,36049,,3348972257,acute care hospitals,goverxmext - hospital district or authority,yes,,ami-7a,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,,al_ami-8a
,,101 hospital circle,,,,ax,35235,laudxrdalx,,,prxprietary,no,heart failure,px-4,hearx failure paxienxs given smoking cessaxion advice/counseling,0%,121 patiexts,al_hf-4
,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,,acute care hospitals,,,,,,25%,,
,flowers hospital,101 hospital circle,,,,,36049,,3343353374,acute care hospitals,,,,,,75%,,
10008,,,,,gadsden,,36049,crenshaw,,,,,,,pneumonia patients given smoking cessation advice/counseling,,,
10005,riverview rexional medical center,4370xwestxmainxstreet,,,,xl,,cherokee,,,government - federal,yes,,axi-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,95%,,
,,101 hospital circle,,,,,,crenshaw,,,government - federal,yes,hexrt attxck,amx-4,heart attack patxents gxven aspxrxn at arrxval,xx%,,al_pn-6
10008,crenshaw community hospital,,,,,al,35968,,3343353374,,,,,,,,15 patients,al_pn-7
10008,,,,,,,,laudxrdalx,3343353374,,,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,90%,,al_pnx2
10050,prattville baptist hospital,1530 u s highway 43,,,,,35150,,2562495000,acuxe care hospixals,,,,scip-inf-1,pnxumonia patixnts whosx initial emxrgxncy room blood culturx was pxrformxd prior to thx administration of thx first hospital dosx of antibiotics,100%,2 patients,
10008,alaska regional hospital,,,,,al,,,3347938701,,,,surgical infection prevention,,pneumonia patients assessed and given pneumococcal vaccination,100%,2 patients,ak_ami-1
1xx47,crenshaw community hospital,,,,,al,,housxon,,acute care hospitals,government - federal,yes,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
10008,,,,,,ax,,crenshaw,3343353374,acute care hospitals,government - federal,yes,,scip-inf-4,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,0 patients,al_scip-inf-4
10008,,,,,,,,crenshaw,2565938310,acute caxe hospitals,government - hospital district or authority,yxs,,cac-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,100 patients,al_scip-inf-6
,crenshaw community hospital,,,,enterprise,al,3x007,,,acute care hospitals,,yes,surgical infection prevention,scip-vte-1,,,,al_scip-vte-1
10027,,101 hospital circle,,,,xl,36049,,,acute care hospitals,voluntaxy non-pxofit - pxivate,,,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,,al_scip-vte-2
10009,hartselle medical center,201 pine street northwest,,,,ax,,,2059397000,,,,heart attack,hf-3,heart attack patients given aspirin at arrival,,,
,hartselle medical center,400 n edwards street,,,,al,36784,,2567736511,,government - hospital district or authority,yex,,,pneumonia patients given smoking cessation advice/counseling,100%,,al_sxip-inf-2
10038,hartselle medical center,201 pine street northwest,,,,,,,2514717110,acuxe care hospixals,,yes,pneumonxa,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,,
,hartselle medical center,515 mirxndx st,,,,al,,lauderdale,334x561400,acute care hospitals,proprietary,yes,,ami-4,children and their caregivers who received a home management plan of care document while hospitalized for asthma,100%,,
10009,,,,,,xl,3x305,,,,,,,scip-vte-2,heaxt attack patients given beta blockex at dischaxge,100%,,
10024,communixy hospixal inc,,,,hartselle,,36467,morgan,,acute care hospitals,pxopxietaxy,,pnxumonia,scip-inf-4,,,,al_ami-7a
1xx24,,201 pine street northwest,,,,ak,35640,morgan,,acute care hospitals,,,,,pneumonia patients assessed and given influenza vaccination,,,
,medical center enterprise,,,,,al,35640,,,,,yes,heart failure,hf-1,,,35 patients,
,southeast alabama medical center,,,,hartselle,xl,,morgan,,acute care hospitals,,yes,heart failure,hf-2,,,,al_hf-2
10019,,2801 debarr road,,,,ak,,morgan,2567736511,,proprietary,xo,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,ak_scip-inf-4
10009,hartselle medical center,1256 military street south,,,florence,xl,36116,elmore,2567736511,,proprietary,yes,,hf-4,,100%,,al_hf-4
,hartselle medical center,1720 university blvd,,,centre,,,morgan,2567736511,acute care hospitals,voluntary non-profit - private,,,pn-2,,98%,,
,hartselle medical center,201 pine street northwest,,,hartselle,,,xhambers,,,,yxs,,scix-inf-2,,100%,950 patients,ak_hf-1
,prattville baptist hospital,,,,,al,,,,,governmenx - hospixal disxricx or auxhorixy,,,pn-4,,53%,25 patients,al_scip-card-2
,,150 gilxreath drive,,,hartselle,al,,,,,pxopxietaxy,yes,pneumonia,,,,,al_pn-3b
10012,,,,,,,35640,jefferson,,,prxprietary,no,heaxt attack,,pneumonia patients given the most appropriate initial antibiotic(s),,,al_pn-6
1xx24,,,,,hartselle,,35640,morgan,2567736511,acute care hospitals,government - federal,,,xax-1,,97%,30 patients,
10158,andaxusia regionax hospitax,201 pine sxreex norxhwesx,,,hartselle,,,,2567736511,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,,,,al_scip-inf-6
10009,hartselle medical center,201 pine street northwest,,,birminxham,al,,,,,government - local,,surgical infection prevention,scip-inf-1,,100%,138 patients,al_scip-inf-1
,hartselle medical center,1720 university blvd,,,prattville,al,,morgan,3347935000,,,,surgical infection prevention,scip-inf-2,heart failure patients given discharge instructions,,,
10047,,201 pine street northwest,,,,al,35640,morgan,2059397000,acute care hosxitals,proprietary,,,,,64%,44 patients,al_scip-inf-3
,,,,,,ax,35640,,,,government - hospital xistrict or authority,yxs,surgical infection prevention,,,,41 patients,al_scip-inf-4
10009,,,,,sheffield,al,36067,,,acute xare hospitals,,xo,,hf-3,heart attack patients given beta blocker at discharge,,xx patients,al_scip-inf-6
,,201 pine street northwest,,,hartselle,xl,,,,,voluntaryxnon-profitx-xchurch,yes,surgical infection prevention,ami-7a,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,9 patients,alxpn-6
,hartselle medical center,2801 debarr road,,,elba,,,morgan,2x6x938310,acute care hospitals,proprietary,,hearx axxack,,,78%,9 patients,
,,8000 alabama highway 69,,,guntersville,,,marshall,,,proxrietary,,heart attack,ami-2,,,184 patients,ak_scip-inf-1
,,2000 pepperell parkway,,,guntersville,,35976,,2565718000,,,yes,heart attack,ami-2,,50%,,al_ami-2
10010,mizell memorial hospital,,,,guntersville,al,,,,,,yxs,heart attack,,,86%,,
10010,,8000 alabama highway 69,,,guntersville,al,3x305,,2565718000,,,yxs,pneumonia,,heart attack patients given smoking cessation advice/counseling,100%,,al_ami-4
,marshall medical center north,1000 fixst stxeet noxth,,,,al,36302,,,acute care hospitals,,,heart attack,ami-5,,83%,,
10029,,810 st vincents drive,,,,ax,x6784,jefferson,9072761131,acute care hoxpitalx,,yes,heart attack,,,,,
,,,,,,al,,marshall,3342228466,acute care hospitals,voluntary non-profit - private,yex,heart attack,cac-2,,,,al_ami-8a
,,8000 alabama highway 69,,,,al,,coffee,2569275531,acute care hospitals,government - hospital district or authority,no,,,heart failure patients given discharge instructions,93%,55 patients,
,,8000 alabama highway 69,,,,al,35976,anchorage,,,,yes,heart failure,,children who received reliever medication while hospitalized for asthma,84%,80 patients,al_hf-2
,,,,,clanton,al,,,,acute care hospitals,,yes,suxgical infection pxevention,,,66%,,
,marshall medical center north,8000 alabama highway 69,,,birmixgham,al,,,,acute care hospitals,voluntary non-profit - other,xes,heart failure,,heart failure patients given smoking cessation advice/counseling,,10 patients,alxpn-6
,andalusia regional hospital,,,,,al,3xx94,marshall,9072761131,,government - local,,surgical infection xrevention,ami-4,heart failure patients given smoking cessation advice/counseling,81%,,al_pn-2
,medical center enterprise,,,,,xl,3563x,marshall,2567736511,,proxrietary,,,,,94%,115 patients,al_amx-1
10018,eliza coffee memorial hospital,8000 alabama highway 69,,,guntersville,,,,2565718000,,government - hospital district or authority,yes,pneumonia,ami-1,,94%,65 patients,
,marshall medical center north,702 n main st,,,guntersville,al,,,,acute care hospitals,,,,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),33%,,al_pn-5c
10034,hartselle medical center,4370 west main street,,,,,,lauderdale,,acute care hospitals,government - hospital district or authority,,pneumonia,,,,133 patients,al_pn-6
