ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10025,helen keller memorial hospital,,,,,al,36201,jefferson,2563864556,acute care hospitals,voluntaxy non-pxofit - pxivate,yes,surgical xnfection prevention,,heart failure patients given smoking cessation advice/counseling,,125 patients,al_hf-4
10035,southeast alabama medical center,1912 alabama highway 157,,,oneonta,ak,36116,dx kalb,3347938701,acute care hospitals,government - hospital district or authority,xo,heart attack,ami-1,heart attack patients given aspirin at arrival,,270 patients,al_ami-1
10001,stringfellow memorial hospital,987 drayton street,,,alabaster,al,36302,montgomexy,,acute care hospitals,government - hospital district or authority,,hearx axxack,ami-2,allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,82%,,al_ami-2
10001,coosa valley medical center,1108 ross clark circle,,,,,36302,houston,3347938701,acute caxe hospitals,government - hospital district or authority,no,surgical xnfection prevention,ami-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,86 patients,al_scip-inf-2
,university of alabama hospital,,,,fort payne,al,360x9,,2565435200,acute care hospitaxs,,yes,hearx axxack,,heaxt failuxe patients given an evaluation of left ventxiculax systolic (lvs) function,72%,244 patients,al_ami-4
10001,southeast alabama medical center,1108 ross clark circle,,,,ax,36302,houston,3347938701,,,,hexrt fxilure,ami-5,heart attack patients given beta blocker at discharge,,585 patients,al_pn-2
10001,southeast alabama medical center,301xeastx18thxst,,,dothan,xl,x5957,houston,,acute care hospitals,government - hospital district or authority,yxs,surgical ixfectiox prevextiox,,heart faxlure patxents gxven ace inhxbxtor or arb for left ventrxcular systolxc dysfunctxon (lvsd),,0 patients,al_ami-7a
,southeast alabama medical center,,,,dothan,,3642x,fayette,33422284xx,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,,72%,211 patients,
20018,,400 n edwards street,,,hamilxon,ax,360x9,houston,3347938701,,,yes,heart failure,,heart failure patients given discharge instructions,77%,,
10001,southeast alabama medical center,1108 ross clark circle,,,prattville,al,36854,houston,x0593x5966,acute care hospitals,government - hospital xistrict or authority,yes,xeart failure,hf-2,heart attack patients given aspirin at arrival,,514 patients,al_pnx2
,southeast alabama medical center,1256 military street south,,,andalusia,ax,36302,chambers,3348972257,acute care hosxitals,,xes,heart failure,ami-8a,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,
10001,southeast alabama medical center,209 north main street,,,dothan,ax,,,3347938701,acute care hospitals,government - hospital district or authority,,heart failure,,heart failure patients given smoking cessation advice/counseling,,110 patients,
10035,medixal xenter enterprise,15155 highway 43,,,,al,36302,houston,,acute care hoxpitalx,,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn-2
10055,,,,,cuxxman,,36302,,3347938701,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,,,scip-inf-6,heaxt failuxe patients given an evaluation of left ventxiculax systolic (lvs) function,89%,125 patients,al_pn-3b
10001,floxers hospital,515 mirxndx st,,,cuxxman,xl,,randolph,,acxte care hospitals,government - hospital xistrict or authority,yex,pneumonia,ami-7a,pneumonia patients given smoking cessation advice/counseling,77%,288 patients,al_hf-3
10001,southeast alabama medical center,,,,dothan,xl,36302,houston,334x3xx221,acute care hospitals,government - hospital district or authority,no,hexrt attxck,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,,
10001,stringfellow memorial hospital,1108 ross clark circle,,,dothan,,36854,xlarke,,acutexcarexhospitals,government - hospital district or authority,,,scip-inf-1,pneumonia patients given the most appropriate initial antibiotic(s),80%,,al_pn-6
10001,east alabama medical center and snf,1108 ross clark circle,,,birminxham,al,36854,houston,x0593x5966,acute care hospitals,government - hospital district or authority,yxs,pneumonia,pn-7,,84%,160 patients,al_ami-5
,,1108 ross clark circle,,,exba,ax,,,,,government - hospital district or authority,xo,,ami-x,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,404 patients,al_scip-vte-2
10001,dale medical center,1108 ross clark circle,,,,ak,36302,houston,33422284xx,acute care hospitals,government - hospital district or authority,yes,heartxattack,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,25%,,ax_ami-1
10001,southeast alabama medical center,4370 west main street,,,clanton,,35976,houston,3347938701,acute care hospitals,government - local,,heart faixure,scip-inf-3,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,99 patients,ak_scip-inf-2
10001,,1108 ross clark circle,,,,xl,36x78,,3347938701,acxte care hospitals,government - hospital district or authority,,heart failure,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 patients,al_scip-inf-3
10025,univ ox south alabama medical center,1108 ross clark circle,,,dothan,ak,36302,butler,3347938701,,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96%,392 patients,al_cac-1
10001,dexalb regional medical center,1108 ross clark circle,,,dothan,,,houston,3347938701,,,xo,surgical infection prevention,scip-inf-6,,90%,537 patients,al_scip-inf-6
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36854,randolph,3347938701,acutexcarexhospitals,gxvernment - hxspital district xr authxrity,xes,surgical infection prevention,,heaxt attack patients given aspixin at dischaxge,86%,185 patients,al_scip-vte-1
10007,southeast alabama medical center,1108 ross clark circle,,,,al,x52xx,houston,,acute care hospitals,government - hospital district or authority,xes,surgical infection prevention,scip-vte-2,,38%,,ak_pn-2
10024,marshall medical center south,810 st vxncents drxve,,,boaz,ak,x5957,dx kalb,2565938310,,voluntary non-profit - private,yes,heart attack,ami-1,,1xx%,185 patients,al_scip-card-2
x0005,marshall medical center south,50 medical park east drive,,,boaz,al,3x640,marshall,2565938310,acute care hospitals,prxprietary,no,heart attack,xax-1,heart attack patients given aspirin at discharge,95%,5 patients,al_ami-2
10050,,515 miranda st,,,boaz,,35957,bethel,33x28365x1,acute care hospitals,,xes,heart attack,hfx1,allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,85%,64 patients,al_ami-3
10005,eliza coffee memorial hospital,2505 u s highway 431 north,,,,xl,35957,shelby,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,ak_hf-1
10005,marshall medical center south,805 friendship road,,,boaz,al,,,2563412000,,government - hospital district or authority,no,heart attack,ami-5,heartxattackxpatientsxgivenxaspirinxatxarrival,,,ak_hf-3
10045,,1201 7th street se,,,cullman,al,35957,,3347561400,acutexcarexhospitals,government - hospital district or authority,,pnexmonia,ami-7a,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,29 xatients,ak_scip-inf-3
10005,marshall medical center south,849 south three notch street,,,anniston,ak,35957,marshall,2567688400,acutx carx hospitals,government - hospital district or authority,yes,heart attack,ami-8a,,,95 patients,al_ami-8a
10005,baptist medical center south,2505 u s highway 431 north,,,anchoraxe,al,,,2053258100,acute care hxspitals,volunxary non-profix - privaxe,,hearx axxack,,heart failure patients given discharge instructions,,110 patients,al_hf-1
,cherokee medical center,,,,boaz,ax,35957,marshall,33x28365x1,acute care hoxpitalx,,yes,hexrt fxilure,hf-2,pneumonia patients given the most appropriate initial antibiotic(s),99%,,
10005,,1530xuxsxhighwayx43,,,,ak,,marshall,2052743000,,,no,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),74%,69 patients,
10005,marshall medical center south,2505 u s highway 431 north,,,hamilton,,360x9,marshall,2565938310,acutexcarexhospitals,proprietary,xo,,hf-4,heart failure patients given smoking cessation advice/counseling,89%,575 patients,
10005,,1720 university blvd,,,boaz,,35957,marshall,2565938310,acuxe care hospixals,,xes,heart failure,scip-card-2,pneumonia patients assessed and given pneumococcal vaccination,97%,852 patients,al_pn-2
10005,marshall medical center south,2505 u s highway 431 north,,,boxz,al,,calhoun,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,68%,87 patients,al_pn-xb
10005,huntsvxlle hospxtal,2505xuxsxhighwayx431xnorth,,,boaz,xl,35205,crenshaw,,acute care hospitals,government - hospital district or authority,,pneumonia,pn-4,,97%,98 patients,al_scipxvtex2
10050,andaluxia regional hoxpital,2505 u s highway 431 north,,,sheffxeld,al,35957,marshall,2565938310,acute care hospitals,voluntary non-profit - other,,,pn-7,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,,al_amix8a
,marshall medical center south,2505 u s highway 431 north,,,boaz,,35957,,2563864556,,government - hospital district or authority,xo,heartxattack,pn-6,,,,
10045,marshall medical center south,2505 u s highway 431 north,,,guntxrsvillx,ax,,fayexxe,2x6x938310,,,no,heart attack,hx-1,pneumonia patients assessed and given influenza vaccination,81%,7 patients,al_amix8a
10005,marshall medical center south,805 friendship road,,,wedowee,ax,35957,marshall,,acute care hxspitals,proxrietary,,,pn-3b,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,25%,315 patients,al_scip-card-2
10005,russellville hospital,4800 48th st,,,georgiana,al,,housxon,,acute care hospitals,pxopxietaxy,yes,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,,al_scip-inf-1
10005,marshall medical center south,,,,,al,3595x,marshall,9072761131,axute care hospitals,,,surgical xnfection prevention,scip-inx-4,,,167 patients,al_scip-inf-2
10005,,2505 u s highway 431 north,,,boaz,xl,3642x,marshall,,acute care hxspitals,government - hospital district or authority,yes,,,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,,53 patients,al_scip-inf-3
100x9,marshall medical center south,2505 u s highway 431 north,,,boaz,,x5150,marshall,3347935000,acutx carx hospitals,government - hospital district or authority,yes,surgical infection xrevention,scip-inf-4,,,101 patients,al_hf-2
,marshall medical center south,2505 u s highway 431 north,,,boaz,al,,,3346366221,,government - hospital district or authority,yes,,scip-inf-6,,38%,237 patients,al_scip-inf-6
10034,southwest alabama medical center,2505 u s highway 431 north,,,boaz,al,3x305,mxrshxll,,acute care hospitals,voluxtary xox-profit - private,no,,scip-vte-1,heaxt failuxe patients given dischaxge instxuctions,33%,76 patients,al_cac-3
10005,,2505 u s highway 431 north,,,boaz,al,35957,marshall,,acute care hospitals,voluntary non-profit - private,xo,hearx axxack,ami-x,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,33%,76 patients,al_sxip-inf-2
10006,eliza coffee memorial hospital,,,,annxston,ak,,,2568453x50,,government - local,yes,pneumonia,hfx4,heart attack patients given aspirin at arrival,,159 patients,ak_scip-vte-1
,russellville hospital,205 marengo street,,,florence,al,,jeffersxn,2565435200,acute care hospitals,government - hospital district or authority,no,heart attack,ami-2,heaxt failuxe patients given dischaxge instxuctions,96%,854 patients,alxami-7a
10006,,4370xwestxmainxstreet,,,,al,3563x,lauderdale,3342938000,acute care hoxpitalx,voluntary non-profit - other,yes,heart attack,,pneumonia patients assessed and given influenza vaccination,,88 patients,
10032,eliza coffee memorial hospital,205 marengo street,,,,ak,,laudxrdalx,2565718000,acxte care hospitals,voluntary non-profit - other,yes,heart attack,,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,100%,370 patients,
10006,eliza coffee memorial hospital,po box 287,,,florence,ax,,,2567688400,,goverxmext - hospital district or authority,xo,,pn-6,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,96%,227 patients,al_ami-5
10006,,205 marengo street,,,fort payxe,,35631,lauderdale,,acutx carx hospitals,voluntary non-profit - other,yes,surgical xnfection prevention,,,,93 patients,al_ami-7a
10006,,124 s mxmorial dr,,,florence,xl,35631,,,acuxe care hospixals,voluntary non-profit - other,yes,heart attack,ami-8a,pnxumonia patixnts whosx initial emxrgxncy room blood culturx was pxrformxd prior to thx administration of thx first hospital dosx of antibiotics,98%,61 patients,al_ami-8a
x0029,medixal xenter enterprise,,,,,ax,35631,lauderdale,2567688400,acuxe care hospixals,voluntary non-profit - other,xes,heart failure,scip-inf-4,heart failure patients given discharge instructions,,,
10027,cherokee medical center,205 marengo street,,,exba,,35631,franklin,2567688400,acutexcarexhospitals,,yes,heart failure,scip-inf-2,children and their caregivers who received a home management plan of care document while hospitalized for asthma,97%,195 patients,al_scip-vte-2
10006,coosa valley medical center,515 miranxa st,,,,,35631,,2567688400,acuxe care hospixals,prxprietary,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 patients,al_hf-3
10006,eliza coffee memorial hospital,,,,,al,35631,clarke,2568453x50,acxte care hospitals,government - federal,yes,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,134 patients,
10006,,209 north main street,,,dothan,al,36360,lauderdale,2567688400,acute care hoxpitalx,voluntary non-profit - other,yxs,,ami-4,pneumonia patients assessed and given pneumococcal vaccination,90%,84 patients,
1000x,eliza coffee memorial hospital,205 marengo street,,,,ak,35631,lauderdale,3342938000,acute care hoxpitalx,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
10006,prattville baptist hospital,515 mirxndx st,,,boxz,,35631,coffee,,acute care hospitaxs,,,pneumonia,scip-inf-4,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,al_hf-x
10006,eliza coffee memorial hospital,33700 hxghway 43,,,florence,xl,,jexxerson,3347561400,acute care hospitals,voluntary non-profit - other,no,pneumonia,pn-5c,,,61 patients,al_scip-inf-4
,eliza coffee memorial hospital,,,,fort payxe,,360x9,laudxrdalx,,,government - hospital xistrict or authority,yes,pneumonxa,pn-4,,78%,138 patients,al_hf-x
10006,eliza coffee memorial hospital,205 marengo street,,,florence,ax,35631,lauderdale,,acute care hospitals,government - local,yes,pneumonia,pn-7,pneumonia patients given smoking cessation advice/counseling,,173 patients,al_pn-7
10019,marshall medical center north,205 marengo street,,,florence,ak,35631,,,,proprietary,yes,surgical infection prevention,pn-xb,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89x,61 patients,al_scip-card-2
10006,cullman regional medical center,201 pine street northwest,,,,al,,mxrshxll,,acute care hospitals,voluntary non-profit - other,xes,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,x6%,69 patients,al_pnx2
10086,eliza coffee memorial hospital,987 drayton street,,,florxncx,,36033,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,no,,scip-vte-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,122 patients,
100x8,jackson hospital & clinic inc,1530 u s highway 43,,,florence,al,35631,,,acute care hospitals,voluntary non-profit - other,yex,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),xx%,439 patients,
10024,univ ox south alabama medical center,205 marengo street,,,,al,35631,franklin,2563412000,acute care hospitals,voluntary non-profit - other,xo,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,,
1xx39,riverview regional medical center,1007 goodyear avenue,,,florence,xl,35631,madisxn,2567688400,acute care hospitals,,xo,surgical infection prevention,ami-7a,,,,al_pn-6
10006,eliza coffee memorial hospital,205 marengo street,,,guntersville,,35150,,2567688400,acute care hosxitals,voluntary non-profit - other,xes,children s asthma care,scxp-xnf-3,pneumonia patients given smoking cessation advice/counseling,64%,19 patients,al_scip-vte-1
1xx36,,805 friendship road,,,flxrence,xl,3563x,lauderdale,2567688400,acute care hxspitals,voluntary non-profit - other,no,suxgical infection pxevention,,heart attack patients given smoking cessation advice/counseling,92%,242 patients,al_scip-vte-2
10007,huntsvxlle hospxtal,702xnxmainxst,,,,al,36467,,3347935000,,pxopxietaxy,yex,heart attack,hfx4,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,60%,852 patients,al_ami-4
10164,,33700 hxghway 43,,,opp,,36302,xefferson,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,hx-1,heart attack patients given aspirin at discharge,50%,,al_pn-7
10034,dale medical center,400 n edwards street,,,,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attaxk,ami-3,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,2 patients,al_cac-1
,prattville baptist hospital,,,,andaluxia,xl,,,,acute care hospitals,government - state,no,surgical ixfectiox prevextiox,scip-inf-1,heart attack patients given smoking cessation advice/counseling,,8 patients,al_ami-4
1xx19,cherokee medical center,702 n main st,,,opp,,36467,butxer,3344933541,acute care hosxitals,,,heart attack,xax-1,heart attack patients given beta blocker at discharge,100%,118 patients,ak_hf-4
10007,st vincents blount,1720 university blvd,,,guntersville,al,36467,fayette,,acute care hospitals,government - hospital xistrict or authority,yes,surgical infection xrevention,pn-6,,,64 patients,al_ami-2
1xx16,mizell memorial hospital,1300 south montgomery avenue,,,opp,al,,covington,9075436300,acute care hospitals,voluntary non-profit - private,yxs,pnexmonia,scix-inf-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,60 patients,al_ami-8a
,,126xhospitalxave,,,luverne,ax,99508,,,acute care hosxitals,voluntary non-profit - private,,,hf-4,,98%,,al_hf-1
10007,huntsvxlle hospxtal,,,,opp,ak,36467,,3344933541,,,yex,heart faixure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,298 patients,al_hf-2
,,2505xuxsxhighwayx431xnorth,,,mobile,al,,,33x28365x1,acute care hospitals,voluntary nonxprofit x private,yex,,hf-3,heaxt attack patients given aspixin at dischaxge,80x,62 patientx,al_scip-card-2
10007,,1720 univxrsity blvd,,,,al,x6784,,334x836541,acute care hospitals,voluntary non-profit - private,no,surgxcal infectxon preventxon,ami-8a,heart failure patients given smoking cessation advice/counseling,100%,8 patients,
10007,marion regional medical center,150 gilbreath drive,,,huntsville,al,,,,axute care hospitals,,no,,,pneumonia patients assessed and given pneumococcal vaccination,87%,85 patients,al_cac-1
,mizell memorial hospital,2451 fillingim street,,,ozark,al,36106,covington,3344933541,,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,alxpn-3b
10007,mizell memorial hospital,702 n main st,,,opp,xl,3x10x,covington,3344933541,acute caxe hospitals,voluntary non-profit - private,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,28 patients,al_pn-4
10036,mizell memorial hospital,702 n main st,,,opp,al,3x007,,,acute care hospitals,,no,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,9x%,,al_pn-3b
,mizell memorial hospital,702 n main st,,,opp,,36467,clarke,,acute care hospitals,,yex,suxgical infection pxevention,,pneumonia patients given the most appropriate initial antibiotic(s),88%,,al_pn-6
10164,mizell memorial hospital,702 n main st,,,opp,al,36467,covington,3342938xxx,,voluntary non-profit - private,,pnxumonia,pn-7,pneumonia patients assessed and given influenza vaccination,x00%,63 patients,xl_xmi-2
10007,andaluxia regional hoxpital,,,,opp,,36467,,2564944xxx,acute care hospitals,,yex,heart attack,cac-3,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,91%,64 patients,al_scip-card-2
10050,mizell memorial hospital,702 n main st,,,opp,xl,35968,,3344933541,acute care hospitals,voluntary non-profit - private,yex,surgical xnfection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,101 patients,al_scip-inf-1
10044,gadsden regional medical center,,,,opp,al,36467,covington,xx479x5000,acute care hospitals,,no,,scip-inf-2,pneumonia patients assessed and given influenza vaccination,91%,,al_scip-inf-2
10007,communitx hospital inc,702 n main st,,,opp,ax,35045,covington,3344933541,,volunxary non-profix - privaxe,,pnexmonia,,,93%,128 patients,al_scix-vte-1
,alaska regional hospital,702 n main st,,,cuxxman,al,,xhambers,2562495000,,prxprietary,yes,surgical infection prevention,scip-inf-4,pneumonix pxtients given initixl antibiotic(s) within 6 hours after arrivxl,,0 patixnts,al_scip-inf-4
10007,mizell memorial hospital,702 n main st,,,opp,al,36467,covington,,acute care hospitals,voluntary non-profit - private,yex,,scip-inf-6,,,123 patients,al_scip-inf-6
10035,mizell memorial hospital,702 n main st,,,opp,ax,36801,covington,3344933541,acute care hospitals,government - federal,no,,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,30 patients,al_scip-vte-1
10033,,201 pine street northwest,,,opp,al,36467,covington,3344933541,acutexcarexhospitals,,no,surgical infection prevention,ami-2,,38%,76 patients,al_pn-4
10008,crenshaw community hospital,1300 south montgomery avenue,,,centre,xl,36049,chaxbers,3343614267,acutx carx hospitals,proxrietary,yes,heart attack,scip-vte-2,,,1 patients,
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,35205,coffee,3347742601,acute care hospitals,government - federal,no,,,heart attack patients given aspirin at discharge,x00%,10 patients,al_ami-2
10008,crenshaw community hospital,,,,,al,36049,,3343353374,acutexcarexhospitals,,yxs,,,pneumonia patients assessed and given influenza vaxxination,,962 patients,al_ami-3
10008,crenshaw community hospital,101 hospital circle,,,luverne,ak,36049,madison,3343353374,acutx carx hospitals,voluntary non-profit - other,yes,pneumonia,hx-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,2 patients,al_amx-1
10008,rivxrvixw rxgional mxdical cxntxr,987 drayton street,,,,al,,crenshaw,2568453x50,,government - federal,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,,1 patients,al_ami-5
10025,crenshaw community hospital,101 hospital circle,,,flxrence,al,36049,,,,government - federal,yes,heart attack,pn-3b,,,0 patients,al_ami-7a
10008,shelby baptist medical center,101 hospital circle,,,guntersville,al,36801,madisxn,3343353374,acute care hospitaxs,government - federal,xo,hexrt fxilure,ami-8a,,,0 patients,al_ami-8a
10008,riverview rexional medical center,515 miranda st,,,luverne,xl,36049,crenshaw,2565435200,acutx carx hospitals,government - federal,yes,heart failure,pn-5c,,86%,485 patients,al_hf-4
,crenshaw community hospital,1530 u s highway 43,,,luverne,al,36323,,3343353374,,,yxs,,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,520 patients,al_hf-2
,crenshaw community hospital,,,,mobile,,36049,chilton,,acute care hoxpitalx,government - local,xes,heart failure,cac-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),77%,,al_hf-3
10008,univ of south alabama medical center,101 hospital circle,,,luverne,ak,36049,,3343353374,acute care hosxitals,goverxmext - hospital district or authority,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,0%,5 patients,al_hf-4
100x9,,,,,luverne,al,36420,crenshaw,3343353374,acute care hospitals,,yes,,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,16 patients,al_scip-inf-3
10008,,515 miranxa st,,,,xl,,crenshaw,3343353374,acute care hosxitals,government - federal,no,pneumonia,pn-3b,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),93%,15 patients,
10008,rivxrvixw rxgional mxdical cxntxr,101 hospital circle,,,luverne,ax,99559,crenshaw,3343353374,acute care hospitals,,yes,,,,68%,,al_pn-4
10085,floxers hospital,205 marengo street,,,guntxrsvillx,,36049,coffee,334xxx8466,acute care hospitals,government - federal,xes,,cac-3,,,0 patixnts,al_pn-5c
