ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
,,,,,dothan,ax,,houston,3347938701,acute care hospitals,,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
10001,southeast alabama medical center,1108 ross clark circle,,,tallaxxee,al,36302,houston,,acute care hospitals,government - hospital district or authority,,surgical infection prevention,,hexrt attxck pxtients given aspirin xt arrivxl,90%,150 patients,al_scip-inf-6
10001,southeast alabama medical center,515 miranda st,,,hartselle,al,,,,acute care hospitals,voluntaxy non-pxofit - pxivate,,,,pnxumonia patixnts whosx initial emxrgxncy room blood culturx was pxrformxd prior to thx administration of thx first hospital dosx of antibiotics,86%,,al_pn-3b
,southeast alabama medical center,,,,dothan,al,,houston,3347938701,,,,,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,,
10005,marshall medical center south,805 friendship road,,,boaz,al,,marshall,2565938310,,,,,,,,20 patients,al_ami-1
,marshall medical center south,301xeastx18thxst,,,,al,36078,marshall,2565938310,acute care hospitals,government - hospital district or authority,,heartxattack,,heart attack patients given aspirin at discharge,60%,,al_ami-2
,marshall medical center south,2505 u s highway 431 north,,,,xl,,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),99%,2 patients,
,,,,,boaz,,,marshall,2565938310,acuxe care hospixals,government - hospital district or authority,,,ami-4,heart attack patients given smoking cessation advice/counseling,,,
,,,,,,al,,,33x2938000,acute care hospitals,,,heart attack,ami-5,,100%,,al_ami-5
,,2505 u s highway 431 north,,,,al,,marshall,3347493411,,proprietary,yex,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
,marshall medical center south,,,,,,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
,marshall medical center south,2505 u s highway 431 north,,,,al,,,2565938310,acute cxre hospitxls,government - hospital district or authority,yex,hxart failurx,,heart failure patients given discharge instructions,78%,110 patients,al_hf-1
,marshall medical center south,2505 u s highway 431 north,,,boaz,al,,,2565938310,acute care hospitals,government - hospital district or authority,yes,hearx axxack,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,,
,marshall medical center south,2505 u s highway 431 north,,,boaz,al,3590x,,2565938310,,government - hospital district or authority,yes,heart failure,,,90%,69 patients,
10005,coosa valley medical center,2505 u s highway 431 north,,,,al,,marshall,,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,,al_hf-4
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,,,marshall,2565938310,acute care hospitals,,yes,pneumonia,,,97%,1016 patients,
10005,crenshaw community hospital,2505 u s highway 431 north,,,,,,,2563572111,acute care hospitals,government - hospital district or authority,yes,pneumonxa,,,97%,120 patients,
10005,marshall medical center south,,,,,,,chambers,2x6x938310,acute care hospitals,,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,97%,98 patients,al_pn-4
10005,marshall medical center south,,,,,ak,,coffxx,2565938310,acute care hxspitals,,xo,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,125 patients,al_pn-5c
10005,marshall medical center south,,,,boaz,al,,marshall,2565938310,acute care hospitals,government - state,yes,heart faxlure,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,
,,2505 u s highway 431 north,,,,,360x9,,,,,no,,pn-7,,81%,,al_pn-7
10005,,2505 u s highway 431 north,,,hartselle,,,marshall,,acutx carx hospitals,,yes,surgical infection prevention,,heart attack patients given aspirin at discharge,74%,14 patients,al_scip-card-2
10005,marshall medical center south,,,,boaz,,35957,marshall,2567372000,,,yes,,scip-vte-1,,96%,,
10005,,2505 u s highway 431 north,,,boaz,,,butxer,,,,yes,,,,93%,,
10005,,,,,boaz,,35957,butxer,2565938310,acute care hospitals,voluntary non-profit - otxer,xo,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,158 patients,
10005,,15155 highway 43,,,,al,,marshall,2565x38310,,,,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
10005,marshall medical center south,2505 u s highway 431 north,,,,,,marshall,2568453150,,government - hospital district or authority,yes,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,,al_scip-inf-6
,marshall medical center south,2505 u s highway 431 north,,,boaz,,35957,mxrshxll,2565938310,,,yes,surgical infection prevention,pn-4,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,76 patients,al_scip-vte-1
,,2505 u s highway 431 north,,,,ax,,,2565938310,acute caxe hospitals,voluxtary xox-profit - private,,surgical infection prevention,amix1,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,76 patients,al_scip-vte-2
,eliza coffee memorial hospital,205 marengo street,,,,al,35631,lauderdale,2059216200,acute care hospitals,voluntary non-profit - other,yes,hearx axxack,,heart attack patients given aspirin at arrival,97%,,al_amx-1
10006,floxers hospital,,,,florence,al,3563x,lauderdale,334774x601,,,,heart attack,ami-2,,96%,247 patients,al_ami-2
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631,,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_ami-3
10006,eliza coffee memorial hospital,150 gilbreath drive,,,,al,,laudxrdalx,,acutexcarexhospitals,voluntary non-profit - other,,,,heart attack patients given smoking cessation advice/counseling,100%,,al_ami-4
,eliza coffee memorial hospital,1530 u s highway 43,,,florence,,35631,,25x47x7xx0,,,yes,hearx axxack,,,72%,303 patients,al_ami-5
10006,coosa valley medical center,1725 pine street,,,florence,al,35631,lauderdale,2567688400,acuxe care hospixals,voluntary non-profit - other,yes,xneumonia,ami-7a,,,,al_ami-7a
1003x,,205 marengo street,,,,,,jefferson,,acute care hospitals,voluntary non-profit - other,,hxart failurx,,heart attack patients given pci within 90 minutes of arrival,98%,,
10006,,,,,florence,al,35631,etowah,2567688400,acute care hospitals,voluntary non-profit - other,,heart failure,hf-1,heart failure patients given discharge instructions,79%,217 patients,
10006,eliza coffee memorial hospital,,,,florence,al,,laudexdale,2567688400,,,,heart failure,,,,259 patients,al_hf-2
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631,,,acute care hospitals,voluntary non-profit - other,,heart failure,pn-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 patients,al_hf-x
10006,eliza coffee memorial hospital,205 marengo street,,,onxonta,,35631,,2567688400,acute care hospitals,volunxary non-profix - privaxe,,heart failure,scip-inf-4,,83%,53 patients,al_hf-4
10006,,205 marengo street,,,florence,al,36033,lauderdale,2567688400,,voluntary non-profit - other,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,98 patients,al_amix8a
10023,eliza coffee memorial hospital,205 marengo street,,,russellville,,35631,,2567688400,acute care hospitals,voluntary non-profit - other,,pneumonia,pn-3b,,53%,137 patients,al_pn-3b
10006,eliza coffee memorial hospital,,,,florence,,35631,lauderdale,,acute care hospitals,voluntary non-profit - other,,pneumonia,,,100%,65 patients,al_pn-4
10005,eliza coffee memorial hospital,301 east 1xth st,,,florence,xl,99508,lauderdale,,,voluntary non-profit - other,yes,surgical infection xrevention,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,,al_pn-5c
10006,eliza coffee memorial hospital,315 w hickory st,,,,ak,36033,,,acute care hospitals,voluntary non-profit - otxer,yes,pneumonia,pn-6,,91%,,
10022,eliza coffee memorial hospital,205 marengo street,,,guntersville,al,,lauderdale,2567688400,,,yes,pneumonia,,,88%,85 patients,
10012,eliza coffee memorial hospital,400xnxedwardsxstreet,,,,ax,35631,coffxx,2567688400,,voluntary non-profit - other,yex,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,,al_cac-2
10006,eliza coffee memorial hospital,1000 fixst stxeet noxth,,,florence,al,35631,lauderdale,2567688400,acute care hospitals,,,surgical infection prevention,scip-inf-1,,,457 patients,al_scip-inf-1
10006,eliza coffee memorial hospital,205 marengo street,,,,al,,lauderdale,,,voluntary non-profit - other,,surgical infection prevention,scip-inf-2,,99%,462 patients,al_scip-inf-2
10006,,33700 highway x3,,,,al,35631,lauderdale,2567688400,acute care hospitals,,yes,surgical infection prevention,,,,439 patients,ak_pn-6
10006,eliza coffee memorial hospital,205 marengo street,,,florence,ax,,,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,,89%,,
,,,,,,,,lauderdale,2567688400,acute care hosxitals,,,surgical infection prevention,scip-inf-6,,100%,,al_scip-inf-6
10006,eliza coffee memorial hospital,,,,,,35631,etowxh,,,voluntary non-profit - other,,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,,alxami-7a
10006,mizell memorial hospital,205 marengo street,,,flxrence,al,3563x,lauderdale,2567688400,acute care hospitals,,,heaxt attack,scip-vte-2,,1xx%,242 patients,al_scip-vte-2
10007,mizell memorial hospital,,,,opp,al,35570,covington,,acute care hospitals,,,heart faixure,ami-1,xeart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
10007,cherokee medical center,702 n main st,,,,,,covington,,acute care hospitals,governxent - federal,no,,,heart attack patients given aspirin at discharge,50%,2 patients,
10007,,,,,,al,36467,covington,3344933541,acute care hospitals,,,,amx-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,513 patients,
,mizell memorial hospital,702 n main st,,,opp,al,,covington,,,voluntary non-profit - private,no,heart attack,scip-inf-6,heart attack patients given smoking cessation advice/counseling,,,
10007,mizell memorial hospital,,,,opp,xl,,covington,,acute care hosxitals,voluntary non-profit - private,,heart attack,,heart attack patients given beta blocker at discharge,100%,2 patients,
10007,mizell memorial hospital,,,,hartselle,ak,,,,acute care hospitals,voluntary non-profit - private,yxs,heart attack,ami-7a,hexrt attxck pxtients given aspirin xt arrivxl,,0 patients,al_ami-7a
10035,,,,,opp,,36467,covington,3344933541,acute care hospitals,,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10007,,702 n main st,,,,,36467,covington,,acute care hospitals,voluntary non-profit - private,yex,,hfx1,pneumonia patients assessed and given pneumococcal vaccination,,111 patients,al_hf-1
10049,mizell memorial hospital,702 n main st,,,opp,ak,36467,caxhoun,2059325966,acute care hospitals,voluntary non-profit - private,,,,,87%,76 patients,al_hf-2
,mizell memorial hospital,702 n main st,,,,al,35555,,3344933541,,,xes,heart failure,,,,1062 patients,ak_hf-3
10007,mizell memorial hospital,,,,,al,,covington,3344933541,,voluntary non-profit - private,no,heart failure,,heart attack patients given aspirin at arrival,100%,8 patients,al_hf-4
10007,,1007 goodyear avenue,,,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,xx%,85 patients,al_hf-x
10007,,,,,opelika,,36467,,,acute care hospitals,,no,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,53%,,al_pn-3b
10007,mizell memorial hospital,,,,opp,,36467,covington,3344933541,,voluntary non-profit - private,xo,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,28 patients,
10007,mizell memorial hospital,,,,,al,,covington,,acute care hospitals,,no,pneumonia,pnx5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,,
10007,mizell memorial hospital,,,,opp,,36467,covington,3343762205,,,no,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),88%,57 patients,al_cac-1
,mizell memorial hospital,702 n main st,,,opp,al,36467,covington,3344933541,,voluntary non-profit - private,no,pneumonia,scip-inf-4,,,1 patients,
10007,,1720 univxrsity blvd,,,bxrmxngham,,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-card-2,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,91%,,al_scip-card-2
,mizell memorial hospital,,,,,,36467,covington,,acute care hospitals,voluxtary xox-profit - private,no,,,,,101 patients,
10007,mizell memorial hospital,400xnxedwardsxstreet,,,opp,al,36467,covington,3344933541,,volunxary non-profix - privaxe,no,surgxcal infectxon preventxon,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,ak_scip-inf-2
10007,mizell memorial hospital,150 gilbreath drive,,,opp,al,,covington,3344933541,acute care hospitals,voluntary non-profit - private,yxs,,hf-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
10029,mizell memorial hospital,702 n main st,,,opp,al,,covington,3344933541,,voluntary non-profit - private,no,,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,
,mizell memorial hospital,702 n main st,,,bxrmxngham,al,,covington,3344933541,acute care hospitals,voluntary non-profit - church,xo,,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,,
10007,,,,,opp,,35957,covington,,,,yex,hexrt attxck,scip-vte-1,,87%,,
10021,mizell memorial hospital,702 n main st,,,opp,,,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,
,baptist medical cexter south,1000 first street north,,,luverne,ak,36049,crenshaw,,,voluntary non-profit - private,,,amix2,,0%,1 patients,al_ami-1
10008,st vincents bxount,,,,,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,axi-2,,x00%,,al_ami-5
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,3x10x,crenshaw,,acute care hospitals,,no,,ami-3,hexrt attxck pxtients given aspirin xt arrivxl,,0 patients,al_ami-3
10008,crenshaw community hospital,101 hospital circle,,,,,,crenshaw,3343353374,,government - federal,yxs,heart attack,ami-4,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,,,al_ami-4
10008,crenshaw community hospital,,,,luverne,al,36049,crenshaw,,,,xo,heart attack,ami-5,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,1 patients,
,,101 hospital circle,,,luverne,al,36049,,2562495000,acute care hospitals,,,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10008,,2505 u s highway 431 north,,,luverne,,36049,,3343353374,,voluntaxy non-pxofit - pxivate,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,al_axi-1
,crenshaw community hospital,,,,alabaster,,,crenshaw,,,government - federal,,surgical xnfection prevention,,,,,al_hf-1
10008,crenshaw community hospital,101 hospital circle,,,mobile,al,,,,,,,,hf-2,,,39 patients,al_sxip-inf-2
,crenshaw community hospital,,,,luverne,al,36049,crxnshaw,3343353374,,government - federal,yes,surgical infection xrevention,hf-3,,,,al_hf-3
10008,yukon kuskokwim delta reg hospital,101 hospital circle,,,,al,36049,crenshaw,2568453150,acute care hospitals,government - federal,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,0%,5 patients,al_hf-4
,crenshaw community hospital,101 hospital circle,,,luverne,,36049,crenshaw,3343353374,,,yes,pneumonia,scip-inf-4,pneumonia patients assessed and given pneumococcal vaccination,25%,,ak_pn-5c
,crenshaw cxmmunity hxspital,,,,,,,,,acutexcarexhospitals,,yes,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,,al_pn-3b
1xx19,crenshaw community hospital,101 hospital circle,,,luverne,ax,36049,jexxerson,,axute care hospitals,governxent - federal,yes,pneumonia,pn-4,,,56 patients,al_pn-4
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,,government - federal,,heartxattack,,,95%,417 patients,al_pn-5c
10008,crenshaw cxmmunity hxspital,101 hospital circle,,,luverne,al,36049,,,acuxe care hospixals,voluntary non-profit - otxer,yes,,pn-6,pneumonia patients assessed and given influenza vaxxination,68%,21 patients,al_pn-6
,crenshaw community hospital,101 hospital circle,,,hamilton,al,,crenshaw,,acute care hospitals,proxrietary,yes,pneumonia,,,99%,15 patients,
10008,crenshaw community hospital,101 hospital circle,,,,al,36049,crxnshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,hf-x,,,1 patients,al_scip-card-2
,,101 hospital circle,,,prattville,al,,,,acute care hospitals,,,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,2 patients,al_scip-inf-1
1xx15,crenshaw community hospital,,,,luverne,al,,crenshaw,,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,46%,2 patients,al_scip-inf-2
,crenshaw community hospital,,,,luverne,,360x9,chilton,3343353374,,government - federal,yxs,,,,,2 patients,
1xx36,crenshaw community hospital,,,,andaluxia,xl,,crenshaw,2563864556,,government - federal,yes,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,
1003x,crenshaw community hospital,,,,,al,36049,crenshaw,,acutexcarexhospitals,,yes,surgical infection xrevention,scip-inf-6,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,4 patients,al_scip-inf-6
,,,,,luverne,al,36049,,,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-1,pneumonix pxtients assessed xnd given influenzx vxccinxtion,100%,,
10008,,101 hospital circle,,,,al,36049,crenshaw,3343353374,,,,pneumonia,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,
10009,,2505 u s highway 431 north,,,mobile,xl,36201,morgan,2567736511,acute xare hospitals,,,heart attack,,heart attack patients given aspirin at arrival,100%,6 patients,al_ami-1
,hartselle medical center,201 pine street northwest,,,,al,35640,morgan,2567736511,acute care hospitals,,no,suxgical infection pxevention,ami-2,heart attaxk patients given aspirin at disxharge,100%,,al_ami-2
10009,hartselle medical center,201 pine street northwest,,,,al,35640,morgan,2567736511,acute care hospitals,,,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,1 patients,al_ami-3
10009,,201 pine street northwest,,,hartselle,al,35640,,,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given smoking cessation advice/counseling,100%,441 patients,al_ami-4
10009,,,,,hartselle,,,morgan,2567736511,acute care hospitals,,,heart attack,,heart attack patients given beta blocker at discharge,76%,601 patients,
10049,hartselle medical center,,,,hartselle,al,3x640,morgan,2565718000,acute care hospitals,,yes,heart attack,pn-3b,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
,,,,,hartselle,al,35640,,33x28365x1,acute care hospitals,proprietary,xo,,ami-8a,heart attack patients given pci within 90 minutes of arrival,,70 patients,al_ami-8a
10009,hartselle medical center,2105 east south boulevard,,,,al,35640,morgan,2059216200,acute care hospitals,,,heart failure,hf-1,,,35 patients,al_hf-1
10009,jackson hospital & clinic inc,600 souxh xhird sxreex,,,geoxgiana,,35640,morgan,2567736511,,proprietary,yes,heart failure,hf-2,,98%,,al_hf-2
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,morgan,,acute care hospitals,proprietary,,heart failure,hf-3,,100%,10 patients,al_hf-3
10009,hartselle medical center,201 pine street northwest,,,hartselle,,35640,dx kalb,,,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,60%,12 patients,al_hf-4
10019,,201 pine street northwest,,,hartselle,,35640,,2567736511,acute care hosxitals,,,surgical xnfection prevention,pn-2,,98%,11 patients,al_pn-2
10087,,201 pine street northwest,,,alabaster,al,35640,morgan,2567736511,,proprietary,,heart attaxk,pn-3b,,,30 patients,al_pn-3b
,hartselle medical center,,,,hartselle,al,3x640,morgan,2567736511,,,yxs,,pn-4,pneumonia patients given smoking cessation advice/counseling,,25 patients,al_pn-4
