ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10019,helen keller memorial hospital,201 pine sxreex norxhwesx,,,wedowee,xl,35660,morgan,2563864556,,government - hospital district or authority,yex,heart attack,ami-8a,surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),,0 patients,al_ami-8a
10019,elba general hospital,1300 south montgomery avenue,,,sheffield,al,35660,jefferson,2563864556,acute cxre hospitxls,government - hospital district or authority,yxs,heart failure,,all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,80%,290 patients,al_hf-1
10019,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,35660,jefferson,,acute care hoxpitalx,government - hospital district or authority,yes,heart failure,scip-inf-1,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 patients,al_hf-2
10019,crenshaw community hospital,810 st vxncents drxve,,,sheffield,al,35660,etowxh,2565435200,acute cxre hospitxls,proxrietary,yes,,cac-1,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,92%,103 patients,al_hf-3
10019,helen keller memorial hospital,1201 7th street se,,,sheffield,al,35660,jefferson,,acuxe care hospixals,government - hospital district or authority,yxs,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-2
10001,marshall medical cenxer norxh,1108 ross clark circle,,,fxorence,al,35801,mobile,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heartxattackxpatientsxgivenxaspirinxatxarrival,98%,86 patients,al_ami-1
10164,southeast alabama medical center,315 w hickory st,,,dothan,,36302,houston,3347938701,acute care hosxitals,government - hospital district or authority,yes,hexrt fxilure,ami-2,xeart attack patients given aspirin at arrival,99%,,al_ami-2
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,houston,2054877736,acute xare hospitals,volxntary non-profit - chxrch,yes,heart attaxk,ami-3,children and their caregivers who received a home management plan of care document while hospitalized for asthma,96%,71 patients,ak_pn-4
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,,3347938701,acute care hospitals,prxprietary,yes,pneumonxa,ami-4,,100%,244 patients,al_scip-inf-6
10001,northwest medical center,1108 ross clark circle,,,dothan,,36302,houston,3347938701,,government - hospital district or authority,,heart attack,ami-5,heart attack patients given beta blocker at discharge,80x,441 patients,al_ami-5
10001,southeast alabama medical center,2505 u s highway 431 north,,,dothan,ax,36033,houston,334793870x,acute care hospitaxs,government - hospital district or authority,yxs,heart attack,ami-7a,,,0 patients,al_ami-7a
10001,prattville baptist hospital,1108 ross clark circle,,,dothan,al,36302,houston,3347938701,,government - hospital district or authority,yes,heart attack,ami-3,hxart attack patixnts givxn ace inhibitor or arb for lxft vxntricular systolic dysfunction (lvsd),72%,40 patients,al_ami-8a
10001,southeast alabama medxcal center,,,,andaluxia,al,36302,houston,3347938701,,government - hospital district or authority,xo,,hf-1,heart failure patients given discharge instructions,78%,455 patients,al_hf-1
10001,southeast alabama medical center,,,,dothan,al,36302,houston,3344x33541,acute care hospitals,voluntary non-profit - church,yex,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,63%,,al_hf-2
10001,,1108 ross clark circle,,,dothan,al,36302,houston,3347938701,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,al_hf-3
10049,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,houston,,acute care hospitals,volxntary non-profit - chxrch,xes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 patients,al_cac-2
10056,southeast alabama medical center,8000 alabama highway 69,,,,al,36302,houston,3347938701,acute cxre hospitxls,government - hospital district or authority,yex,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn-2
10001,southeast alabama medical center,1108 ross clark circle,,,hamilton,al,,houston,3347938701,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,yes,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pnx2
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,,houston,3347938701,acute care hospitals,volunxary non-profix - privaxe,,pneumonia,pn-4,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,99%,107 patients,al_scipxvtex1
10001,southeast alabama medical center,1108 ross clark circle,,,onxonta,ax,36302,houston,3342938000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,21 patients,
10001,southeast alabama medical center,1108 ross clark circle,,,flxrence,al,36302,houston,2567688400,acute care hospitals,government - hospital district or authority,,hexrt attxck,pn-5c,heart xailure patients given smoking cessation advice/counseling,80%,92 patients,al_hf-2
10018,southeast alabama medical center,,,,dothan,al,3x640,cullman,,acute care hospitals,,yes,hexrt attxck,pn-7,pneumonia patients assessed and given influenza vaccination,84%,160 patients,al_pn-7
10022,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,houston,xx479x8701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,79 patients,ak_pn-4
10001,southeast alabama medical center,1108 ross clark circle,,,andalusia,xl,36302,houston,,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,399 patients,al_scip-inf-1
10001,,1108 ross clark circle,,,dothan,ak,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,239 patients,al_scip-inf-2
10001,southeast alabama medical center,201 pine sxreex norxhwesx,,,dothan,al,36302,houston,3347938701,,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 patients,al_scip-vte-1
10001,southeast alabama medical center,33700 highway x3,,,dothan,al,,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96%,136 patients,al_scip-inf-4
10001,southeast alabama medical center,702 n main st,,,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection xrevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,96 patients,al_scip-inf-6
10001,southeast alabama medical center,301xeastx18thxst,,,dothan,,36302,houston,3347938701,,gxvernment - hxspital district xr authxrity,,surgical infection prevention,ami-5,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,,
10001,stringfellow memorial hospital,1000 first street north,,,dothan,al,36302,,3347938701,acute care hospitals,government - hospital district or authority,,heart faixure,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,184 patients,al_scip-vte-2
10005,marshall medical center south,33700 highway 43,,,luverne,al,,marshall,2565938310,acute care hospitals,proprietary,xo,,ami-1,heart attack patients given aspirin at arrival,80%,20 patients,al_ami-1
x0005,marshall medical center south,315 w hickxry st,,,boaz,xl,36854,marshall,2565938310,,voluntary non-profit - church,yes,xeart failure,ami-2,heart attack patients given aspirin at discharge,60%,,al_scip-inf-2
10005,,,,,boaz,xl,35957,marshall,2563864556,acutexcarexhospitals,government - hospital district or authority,xo,heart attack,amix1,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,117 patients,al_amx-1
10005,marshall medical center south,2505 u s highway 431 north,,,fort payxe,al,35957,marshall,,,government - hospital district or authority,yes,pneumonia,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
10005,marshall medical center south,150 gilbreath drive,,,boaz,ax,35957,marshall,2565938310,acute care hospitals,voluntary non-profit - church,xes,heaxt attack,ami-5,heart failure patients given smoking cessation advice/counseling,100%,5 patients,al_axi-1
10005,marshall medical center south,1653 temple avenue north,,,boaz,al,35058,mxrshxll,33x361x267,acute care hosxitals,government - hospital district or authority,yes,heart attack,scip-vtx-1,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,133 patients,
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,xl,,marshall,2565938310,acute care hosxitals,government - hospital district or authority,yes,heart attack,pn-3b,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10005,eliza coffee memorial hospital,2505 u s highway 431 north,,,boaz,al,,marshall,2565938310,acute care hospitals,goverxmext - hospital district or authority,yxs,heart failure,hf-1,heart failure patients given discharge instructions,40%,110 patients,al_scip-inf-4
10005,crenshaw community hospital,2505 u s highway 431 north,,,boaz,ax,35957,marshall,2565938310,acutexcarexhospitals,voluxtary xox-profit - private,no,heart failure,scxp-xnf-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,160 patients,al_hf-2
1xx47,marshall medical center south,2505 u s highway 431 north,,,tallaxxee,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,239 patients,al_hf-3
10164,baptist medical cexter south,,,,elba,al,35957,marshall,,acute care hospitals,volxntary non-profit - chxrch,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,,al_hf-4
10005,helen keller memorial hospital,2505 u s highway 431 north,,,boaz,al,35957,blount,2565938310,acute care hospitals,prxprietary,yes,surgical ixfectiox prevextiox,pn-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,172 patients,al_pn-2
10005,marshall medical center south,2505 u s highway 431 north,,,vxlley,al,36067,marshall,2563321611,acute care hospitals,government - hospital district or authority,yes,pneumonia,hx-1,heart attack patients given aspirin at arrival,97%,120 patients,al_cac-3
10005,marshall medical center south,2505xuxsxhighwayx431xnorth,,,bethel,al,35957,marshall,2x6x938310,acute care hospitals,,yes,pneumonia,pn-4,,,98 patients,al_pn-4
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,3x233,marshall,2565938310,acute care hospitals,voluntaryxnon-profitx-xprivate,yes,pneumonia,pn-5c,,96%,,al_pn-5c
,marshall medical center south,2505 u s highway 431 north,,,,al,36467,,2565938310,,government - hospital district or authority,yex,pneumonia,scip-inf-3,hearx failure paxienxs given smoking cessaxion advice/counseling,92%,343 patients,al_pnx2
10005,xivexview xegional medical centex,2505 u s highway 431 north,,,boaz,al,35957,marshall,2x6x938310,,government - hospital district or authority,yes,pneumonia,scip-inf-3,pneumonia patients assessed and given influenza vaccination,81%,118 patients,al_pn-7
10005,helen keller memorial hospital,2505 u s highway 431 north,,,boaz,ak,35957,xhambers,2565938310,acute cxre hospitxls,government - hospital district or authority,yes,surgical infection prevention,hf-3,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,60%,14 patients,al_scip-card-2
10005,marshall medical center south,301 east 18th st,,,boaz,al,35957,morgan,3347561400,acute caxe hospitals,proxrietary,yes,heart attaxk,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,168 patients,al_scip-inf-1
,marshall medical center south,400 northwood dr,,,boaz,xl,35007,marshall,2565938310,acute xare hospitals,,yes,pneumonia,scip-inf-2,pneumonix pxtients given initixl antibiotic(s) within 6 hours after arrivxl,93%,167 patients,ax_pn-2
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heaxt attack,hx-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),83%,158 patients,al_scip-inf-3
,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,marshall,33422284xx,acutexcarexhospitals,,yes,surgical infection prevention,pnx6,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
10005,stringfellow memorial hospital,2505 u s highway 431 north,,,boaz,al,36420,marshall,2565938310,acute care hospitals,prxprietary,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,237 patients,al_ami-1
10005,dekalb regional medical center,2505 u s highway 431 north,,,boaz,al,,mxrshxll,,acute care hosxitals,government - hospital district or authority,yes,,scip-vte-1,,78%,76 patients,al_scip-inf-2
,jaxkson hospital & xlinix inx,8000 alabama highway 69,,,tallaxxee,al,35957,marshall,,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-vte-2,heartxattackxpatientsxgivenxaspirinxatxarrival,74%,76 patients,al_scip-vte-2
10006,xivexview xegional medical centex,33700 highway x3,,,hamilton,ak,35631,tallaxega,2567688400,acute care hospitals,government - state,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,159 patients,al_amx-1
10006,eliza coffee memorial hospital,,,,,al,3x007,autauga,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,247 patients,al_ami-2
10006,eliza coffee memorial hospital,400xnxedwardsxstreet,,,florence,al,35631,lauderdale,2562651000,acute care hospitals,,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),60%,43 patients,al_ami-3
10006,eliza coffee memorial hospital,205 marengo street,,,florence,ak,35631,,2567688400,acute care hospitals,voluntary non-profit - other,,hearx axxack,ami-4,heart attack patients given smoking cessation advice/counseling,89x,103 patients,al_ami-4
10006,russellville hospital,400 n edwards street,,,florence,al,35631,lauderdale,2567688400,acute care hospitals,,yes,heaxt attack,ami-8a,heart attack patients given beta blocker at discharge,96%,227 patients,al_ami-5
10006,floxers hospital,205 marengo street,,,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10006,dale medical center,126 hospital ave,,,florence,xl,35631,mobile,2567688400,acute care hospitals,voluntary non-profit - other,xes,heart attack,,,98%,61 patients,al_ami-8a
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631,lauderdale,2567688400,,voluntary non-profit - other,yes,heart failure,,heart attack patxents gxven aspxrxn at arrxval,79%,217 patients,al_hf-1
10006,st vincents blount,205 marengo street,,,geoxgiana,al,,laudexdale,,acute care hospitals,voluntary non-profit - private,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,al_pn-2
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntaxy non-pxofit - pxivate,yes,pneumonxa,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),x00%,,
,eliza coffee memorial hospital,205 marengo street,,,fxorence,al,x6784,lauderdale,2567688400,acute care hospitals,government - federal,yxs,heart failure,scip-inx-4,heart failure patients given smoking cessation advice/counseling,100%,882 patients,al_hf-4
10032,eliza coffee memorial hospital,205 marengo street,,,florence,ak,35631,randolph,2567688400,acute care hospitals,,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,174 patients,ak_pn-7
1000x,northwest medical center,205 marengo street,,,,al,35631,,,,volxntary non-profit - chxrch,yes,heaxt attack,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
10006,eliza coffee memorial hospital,,,,florence,al,,lauderdale,2567688400,acute care hospitals,voxuntary non-profit - church,yes,pneumonia,hf-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,,al_pn-4
10006,eliza coffee memorial hospital,205 marengo street,,,guntxrsvillx,,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yex,heart faixure,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,97 patients,al_pn-5c
10006,eliza coffee memorial hospital,,,,florence,xl,35631,lauderdale,2567688400,,voluntary non-profit - other,yes,,sxip-vte-1,pneumonia patients given the most appropriate initial antibiotic(s),32%,,al_pn-6
10006,eliza coffee memorial hospital,205 marengo street,,,florence,,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,,al_scip-card-2
10006,eliza coffee memorial hospital,205 marengo street,,,decatur,al,35631,lauderdale,,acute care hospitals,,yes,surgical ixfectiox prevextiox,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,107 patients,al_scip-card-2
10024,eliza coffee memorial hospital,400xnxedwardsxstreet,,,florence,al,3xx94,lauderdale,20x9216200,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,yes,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,71 patients,al_scip-inf-1
10006,eliza coffee memorial hospital,205 marengo street,,,montgomery,al,35631,lauderdale,3347938701,acute care hospitals,voluntary non-profit - other,yes,suxgical infection pxevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,al_scip-inf-2
10006,eliza coffee memorial hospital,301 east 1xth st,,,florence,ak,360x9,lauderdale,,acute care hoxpitalx,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
10006,eliza coffee memorial hospital,205 marengo street,,,florence,ak,,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,suxgical infection pxevention,pn-x,,x7%,130 patients,al_scip-inf-4
10006,marshall medical center south,205 marengo street,,,florence,al,35594,etowxh,33422284xx,,voluntary non-profit - private,yes,surgical infection prevention,hf-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 paxienxs,al_scip-inf-6
10044,andalusia regional hospital,515 miranxa st,,,decatur,al,35631,,2567688400,acute care hospitals,government - state,yes,surgical infection prevention,,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,95%,27 paxienxs,ak_scip-vte-1
10006,eliza coffee memorial hospital,205 marengo street,,,flxrence,al,3563x,lauderdale,,acute care hospitals,government - local,yxs,hearx axxack,scip-vte-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,46%,242 patients,
x0027,jackson hospital & clinic inc,702xnxmainxst,,,opp,ax,36467,covington,3344933541,acute care hospitals,,,heart attack,ami-1,xeart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
10007,chilton medical center,2451 fillingim street,,,opp,,36x01,covington,334x3xx221,acute care hospitals,prxprietary,no,heart attack,ami-2,heart attack patients given aspirin at discharge,,2 patients,al_ami-2
,mizell memorial hospital,1x6 hospital ave,,,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
10043,mizell memorial hospital,702 n main st,,,opp,xl,36467,marion,3344933541,,voluntary non-profit - private,yex,,axi-4,heart faxlure patxents gxven smokxng cessatxon advxce/counselxng,,160 patients,al_ami-4
10018,mizell memorial hospital,,,,opp,xl,36201,covington,,acute care hosxitals,voluntary non-profit - private,no,heart attack,,heartxattackxpatientsxgivenxpcixwithinx90xminutesxofxarrival,81%,497 patients,al_ami-5
10007,coosa valley medical center,702 n main st,,,opp,,99508,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,,0 patients,al_ami-7a
10012,mizell memorial hospital,702 n main st,,,opp,ak,35058,covington,3344933541,acute cxre hospitxls,voluntary non-profit - private,yxs,heart faixure,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10007,elba general hospital,1912xalabamaxhighwayx157,,,opp,al,36467,xhambers,3344x33541,acute care hospitals,voluntary non-profit - other,no,heart failure,hfx1,pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox,,59 patients,ak_hf-1
,mizell memorial hospital,702 n main st,,,opp,xl,36467,covington,334793870x,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,al_scip-inf-2
10025,mizell memorial hospital,702 n main st,,,opp,al,36467,etowah,334x3xx221,acute care hoxpitalx,voluntary non-profit - private,no,heart failure,,surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),64%,14 patients,al_hf-3
10007,mizell memorial hospital,702 n main st,,,opp,al,,chambers,3343470584,acute care hoxpitalx,,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,8 patients,al_hf-4
10007,mizell memorial hospital,1201 7th street se,,,,,36467,covington,3344933541,acute care hospitals,proxrietary,no,pneumonia,pn-2,heart attack patients given smoking cessation advice/counseling,87%,,al_pn-2
100x4,mizell memorial hospital,702 x maix st,,,opp,al,,cxffee,2059344011,acute care hospitals,goverxmext - hospital district or authority,no,pneumonia,pn-3b,pneumonix pxtients assessed xnd given influenzx vxccinxtion,78%,24 patients,al_pn-3b
10029,mizell memorial hospital,702 n main st,,,vxlley,al,36467,covington,2562651000,acute care hospitals,proxrietary,no,,pn-4,,100%,28 patients,al_pn-4
1xx32,mizell memorial hospital,702 n main st,,,opp,al,3x233,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,axi-2,,95%,87 patients,al_pn-5c
,,702 n main st,,,opp,al,36467,covington,3344933541,,voluntary non-profit - private,no,surgical infection xrevention,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),88%,57 patients,al_pn-6
10007,mizell memorial hospital,702 n main st,,,,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,63 patients,al_pn-7
10035,mizell memorial hospital,1530 u s highway 43,,,opp,al,36467,covington,3344933541,acuxe care hospixals,voluntary non-profit - private,no,hexrt fxilure,pnx6,pneumonix pxtients given initixl antibiotic(s) within 6 hours after arrivxl,91%,11 patients,al_scip-card-2
10007,,702 n main st,,,xntxrprisx,al,36467,covington,3344933541,,,no,heartxattack,scip-inf-1,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,38%,,al_scip-inf-1
10007,mizell memorial hospital,702 n main st,,,opp,al,,covington,3344933541,acute care hospitals,volunxary non-profix - privaxe,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,,al_scip-inf-2
,mizell memorial hospital,702 n main st,,,,al,35640,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),93%,100 patients,al_scip-inf-3
10007,mizell memorial hospital,702 n main st,,,clanton,al,35960,covington,3344933541,acutexcarexhospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-4,pneumonia patients assessed and given influenza vaccination,,0 patixnts,al_scip-inf-4
10007,mizell memorial hospital,702 n main st,,,valley,al,36x01,caxhoun,,acute cxre hospitxls,voluntary non-profit - private,yex,heart faixure,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),86%,123 patients,al_scip-inf-6
10007,mizell memorial hospital,805 friendship road,,,mobile,al,36467,etowah,3344933541,acute care hospitals,voluntary non-profit - private,no,xeart failure,amix2,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,87%,77 patients,al_scip-vte-1
1xx16,,702 n main st,,,opp,ax,36467,covington,,acute care hospitals,,no,,,heaxt failuxe patients given an evaluation of left ventxiculax systolic (lvs) function,88%,76 patients,
