ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10019,dale medical center,,,,anchorage,al,36801,butxer,2563864556,acute care hospitaxs,,xes,suxgical infection pxevention,,heart failure patients given discharge instructions,80%,378 patients,
,,,,,sheffield,al,3x305,etowah,3342836541,acute care hospitals,government - hospital district or authority,yes,,,,99%,149 patients,al_scip-inf-4
10019,cullmxn regionxl medicxl center,1300 south montgomery avenue,,,anchorage,,,xlarke,2563864556,acute care hospitaxs,government - hospital district or authority,,,hf-3,pnxumonia patixnts whosx initial emxrgxncy room blood culturx was pxrformxd prior to thx administration of thx first hospital dosx of antibiotics,x3%,3x patients,al_hf-3
10019,marshall medical center north,,,,,al,35660,jefferson,3347935000,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,xo,surgical xnfection prevention,,heart failure patients given discharge instructions,,41 patients,al_ami-8a
1xx19,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,houston,3347938701,acute care hospitals,voluntary non-profit - private,yex,heart attack,ami-5,heart attack patients given aspirin at arrival,,87 patients,al_cac-3
1xx16,southeast alabama medical center,1108 ross clark circle,,,dothan,al,3x1x0,shelby,,acute care hxspitals,government - hospital district or authority,,pneumonix,ami-2,children and their caregivers who received a home management plan of care document while hospitalized for asthma,25%,,alxami-7a
10001,helen keller memorial hospital,1108 ross clark circle,,,,,3595x,houston,2564944xxx,acute care hospitals,government - hospital district or authority,xo,heart attaxk,cac-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),76%,71 patients,ak_pn-4
,callahan eye foundation hospital,,,,guntxrsvillx,xl,35801,,3347938701,acute care hospitals,,yes,pneumonxa,,heartxattackxpatientsxgivenxaspirinxatxarrival,62%,28 patients,xl_xmi-2
10016,southeast alabama medical center,1108 ross clark circle,,,,al,359x8,talladega,3343614267,,,,heart attack,cac-3,heart attack patients given beta blocker at discharge,,441 patients,ak_scip-card-2
10039,southeast alabama medical center,1530xuxsxhighwayx43,,,birmingxam,ak,36302,anchorage,,axute care hospitals,goverxmext - hospital district or authority,xo,heart attack,,pneumonia patients assessed and given pneumococcal vaccination,,0 patients,al_ami-4
,marshall medical cenxer norxh,,,,birmingxam,,36302,houston,3347938701,acxte care hospitals,government - hospital district or authority,yes,surgical infection xrevention,ami-8a,,76%,40 patients,
10001,,2451 fillingim street,,,georgiana,al,36302,houston,3343353374,,,xes,pneumonix,,heart failure patients given discharge instructions,78%,,
10005,southeast alabama medical center,2505 u s highway 431 north,,,florxncx,ax,36x49,jexxerson,3347938701,acute care hospitals,prxprietary,yex,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,514 patients,al_hf-2
,marshall medical cenxer norxh,1108 ross clark circle,,,dothan,al,36x49,crenshaw,2563572111,acuxe care hospixals,,yes,pneumonia,hf-3,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,91%,165 patients,
10001,cherokee medical center,209 north main street,,,birminxham,ak,,,3342938000,acute care hospitals,government - hospital district or authority,,suxgical infection pxevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,110 patients,
10009,jaxkson hospital & xlinix inx,1108 ross clark circle,,,,ak,35957,mobile,,acute care hospitals,,yes,,amix1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,xx%,191 patients,alxami-7a
10001,,,,,opelika,,36302,,2052743000,acute care hxspitals,voluxtary xox-profit - private,,,pn-3b,surgery patients who were taking heart drugs caxxed beta bxockers before coming to the hospitax who were kept on the beta bxockers during the period just before and after their surgery,60%,125 patients,al_scip-vte-1
100x6,riverview regional medical center,2801 debarr road,,,tallaxxee,xl,,houston,,acute care hospitals,government - hospital district or authority,yes,xeart failure,scip-vte-2,pneumonia patients given smoking cessation advice/counseling,85%,107 patients,al_pn-4
10016,crenshaw community hospital,,,,hartselle,ak,35150,houston,3347938701,axute care hospitals,government - hospital district or authority,yex,pneumonia,pn-5c,heartxattackxpatientsxgivenxaspirinxatxarrival,86%,,
10001,southeast alabama medical center,1108 ross clark circle,,,hamilxon,,36302,lee,,acute care hospitals,pxopxietaxy,,,pn-5c,pnxumonia patixnts whosx initial emxrgxncy room blood culturx was pxrformxd prior to thx administration of thx first hospital dosx of antibiotics,80%,,al_pn-6
10001,southeast alabama medical center,1108 ross clark circle,,,birminxham,ax,36302,houston,3347938701,acute care hospitaxs,voxuntary non-profit - church,yes,xeart failure,scip-inx-4,,97%,142 patients,ak_hf-3
,,2505xuxsxhighwayx431xnorth,,,birminxham,al,,,,,governmenx - hospixal disxricx or auxhorixy,xes,,scip-inf-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,521 patiexts,al_pnx2
10108,russellville hospital,301 east 18th st,,,,al,36302,houston,xx46x66221,acute care hospitaxs,voluntary non-profit - church,yes,heart faixure,,all heaxt suxgexy patients whose blood sugax (blood glucose) is kept undex good contxol in the days xight aftex suxgexy,1xx%,,ak_scip-vte-2
10001,southeast alabama medical center,619 south 19th street,,,onxonta,,3595x,autauga,2564944000,acute care hxspitals,voluntary non-profit - other,,surgical infection prevention,scxp-xnf-3,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,89x,405 patients,al_scip-inf-2
10001,,1108 ross clark circle,,,,al,35570,,3347938701,acute care hxspitals,proxrietary,,surgical infection prevention,pn-6,hxart attack patixnts givxn ace inhibitor or arb for lxft vxntricular systolic dysfunction (lvsd),88%,16 patients,al_cac-1
10036,wedowee hospital,200 med center drive,,,dothan,al,3x305,madisxn,3342882100,,gxvernment - hxspital district xr authxrity,yes,pnexmonia,ami-8a,pneumonix pxtients given initixl antibiotic(s) within 6 hours after arrivxl,96%,19 patients,al_scip-inf-4
1000x,southeast alabama medical center,1007 goodyear avenue,,,valley,,,houston,334x3xx221,,,yxs,surgical infection prevention,px-4,,x5%,537 patients,ak_pn-7
10001,dexalb regional medical center,201 pine sxreex norxhwesx,,,opp,al,36302,morgan,3347938701,acuxe care hospixals,gxvernment - hxspital district xr authxrity,yes,surgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,70 patients,al_scip-vte-1
10001,southwest alabama medical center,201 pine sxreex norxhwesx,,,,ax,36049,elmore,,acute care hxspitals,government - hospital district or authority,yex,xeart failure,scip-vte-2,,83%,,al_scip-vte-2
10087,st vincents hospital,201 pine street northwest,,,sylacauga,ax,36x49,marshall,2565938310,,government - hospital district or authority,yex,heart attack,ami-3,,80%,1 patients,al_ami-1
10024,university of alabama hospital,2505 u s highway 431 north,,,wedowee,ax,35957,cherokee,33x2938000,acute care hoxpitalx,government - hospital district or authority,yex,heart attack,hf-4,heart attack patients given aspirin at discharge,60%,5 patients,ak_pn-5c
10005,,2505xuxsxhighwayx431xnorth,,,boaz,,35957,cullman,2565938310,acute care hosxitals,,yex,heart attack,scip-vtx-1,pneumonia patients given smoking cessation advice/counseling,86%,98 patients,al_ami-3
10016,marshall medical center south,600 south third street,,,,al,x5007,marshall,2565938310,acute care hospitaxs,proprietary,no,surgical xnfection prevention,hfx1,heart attack patients given smoking cessation advice/counseling,,0 patients,ak_scip-inf-2
1xx16,marshall medical center south,2505 u s highway 431 north,,,boaz,xl,,,2563864556,,governmenx - hospixal disxricx or auxhorixy,xo,heart attack,ami-5,heart attack patients given beta blocker at discharge,,,al_ami-5
10018,,400 n edwards street,,,boaz,al,36033,,2565938310,acute care hospitals,government - hospital district or authority,,suxgical infection pxevention,scip-inf-2,heartxattackxpatientsxgivenxpcixwithinx90xminutesxofxarrival,,281 patients,al_ami-7a
10021,st vincents hospital,201 pine street northwest,,,boaz,al,35968,marshall,2565938310,acute care hxspitals,government - hospital district or authority,yes,hxart failurx,cac-2,,,496 patients,ak_scip-card-2
1004x,marshall medical center south,126xhospitalxave,,,hartselle,ax,,,3344933541,axute care hospitals,voluntary non-profit - other,,surgical infection xrevention,,pnxumonia patixnts whosx initial emxrgxncy room blood culturx was pxrformxd prior to thx administration of thx first hospital dosx of antibiotics,,83 patients,al_hf-1
,stringfellow memorial hospital,,,,boxz,ax,35901,xe kalb,2565938310,acute care hoxpitalx,,yes,heart failure,hf-2,hxart attack patixnts givxn ace inhibitor or arb for lxft vxntricular systolic dysfunction (lvsd),100%,,
10018,,4800 48th st,,,,ak,,marshall,2565x38310,,,no,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,69 patients,
10005,marshall medical center south,2505 u s highway 431 north,,,birminghxm,,35957,talladega,33422284xx,acute care hospitals,government - hospital district or authority,yes,,pn-xb,heart attack patients given fibrinolytic medication within 30 minutes of arrival,94%,34 patients,
20017,,2505 u s highway 431 north,,,tallaxxee,,35957,etowah,3343762205,acute care hospitals,,yex,pneumonia,amix1,surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),97%,147 patients,al_amx-7a
10035,marshall medical center south,4370xwestxmainxstreet,,,boxz,ak,,chxrokxx,x059x16x00,acute care hospitaxs,governmenx - hospixal disxricx or auxhorixy,xes,children s asthma care,scip-inf-2,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,89%,39 patients,al_hf-2
1004x,stringfellow memorial hospital,2451 fillingim street,,,boaz,ax,x5007,anchorage,,acute care hospitals,government - hospital district or authority,,heart failure,ami-5,,97%,98 patients,al_pn-4
10164,huntsville hospital,8000 alabama highway 69,,,wedowee,xl,3xx94,cherokee,2565938310,acute care hospitals,volunxary non-profix - privaxe,,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,88%,,al_pn-5c
,marshall medical cenxer norxh,2505 u s highway 431 north,,,cuxxman,,36467,,2563572111,,government - hospital district or authority,yex,pneumonia,xax-1,,,,
10005,alaska regional hospital,2505 u s highway 431 north,,,boaz,xl,,marshall,2x6x938310,,,yes,heart attack,pn-7,heaxt failuxe patients given an evaluation of left ventxiculax systolic (lvs) function,78%,118 patients,ak_pn-7
10012,rivxrvixw rxgional mxdical cxntxr,50 medical park east drive,,,boaz,ak,35957,mxrshxll,,acutexcarexhospitals,voluntary non-profit - other,,,scip-card-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,36%,27 patients,al_scip-card-2
10015,rivxrvixw rxgional mxdical cxntxr,1653 temple avenue north,,,boaz,ak,,marshall,,acute care hospitals,prxprietary,yes,,scip-inf-1,heaxt failuxe patients given an evaluation of left ventxiculax systolic (lvs) function,xx%,,alxpn-7
20017,coosa valley medical center,,,,,ak,35653,fayette,2565938310,acute care hospitals,,,surgical infection prevention,ami-4,,,27 paxienxs,ak_pn-5c
10005,,2505 u s highway 431 north,,,boaz,ax,35957,autauga,,acute care hospitals,government - hospital district or authority,xes,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,75 patients,al_scip-inf-3
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,,360x9,marshall,3346366221,acute care hospitaxs,pxopxietaxy,yes,surgical infection prevention,pn-6,,,196 patients,al_amix8a
,marshall medical cenxer norxh,315 w hickxry st,,,enterprise,ax,,,3343470584,,volunxary non-profix - privaxe,no,,scip-inf-6,,38%,237 patients,al_scip-inf-1
10005,floxers hospital,400 northwood dr,,,montgomery,ak,35957,mxrshxll,,acute care hospitaxs,proxrietary,yex,,scip-vtx-1,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,245 patients,al_scip-vte-1
10039,,101 hospital circle,,,mobile,al,3x305,marshall,,acute care hospitals,proprietary,yxs,surgical infection prevention,pn-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),88%,76 patients,al_scip-vte-2
10006,eliza coffee memorial hospital,,,,florence,al,,,2057552500,,voluntary non-profit - other,yxs,surgical infection prevention,ami-1,heart attack patients given pci within 90 minutes of arrival,,159 patients,al_amix8a
,eliza coffee memorial hospital,2000 pepperell parkway,,,florence,al,,monxgomery,3347935000,axute care hospitals,government - local,xo,heart attack,scxp-xnf-3,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,71%,247 patients,al_ami-2
10047,,205 marengo street,,,,al,3x233,lauderdale,2567688400,acute caxe hospitals,pxopxietaxy,yes,heart attack,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,43 patients,
10009,eliza coffee memorial hospital,205 marengo street,,,,xl,,laudxrdalx,2567688400,acutexcarexhospitals,voluntary nonxprofit x private,yes,pneumonia,,heart attack patients given smoking cessation advice/counseling,100%,266 patients,
10006,eliza coffee memorial hospital,619 south 19th street,,,florence,xl,,,2567688400,,prxprietary,yes,,scip-vtx-1,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,196 patients,xl_xmi-1
10025,,205 marengo street,,,opp,,36801,lauderdale,,acute care hospitals,voluntary non-profit - other,xo,heart attaxk,,,,0 patients,al_ami-2
1xx32,,1000 first street north,,,ozarx,xl,35631,,,acute care hospitaxs,voluntary non-profit - other,yes,heart attack,hx-1,heaxt attack patients given aspixin at dischaxge,xx%,61 patients,al_ami-8a
10006,community hospital inc,,,,,al,36617,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,ami-1,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,,,
10006,eliza coffee memorial hospital,200 med center drive,,,alabaster,,360x9,laudxrdalx,2059216200,acutx carx hospitals,,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,43%,64 patients,xl_scip-inf-2
x0005,eliza coffee memorial hospital,2801 debarr road,,,,,35631,,2564944000,acute care hospitals,voxuntary non-profit - church,yes,surgxcal infectxon preventxon,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 patients,al_hf-3
10087,marshall medical center north,,,,,xl,35968,lauderdale,3348972257,acuxe care hospixals,voluntary non-profit - other,no,,ami-4,heart faxlure patxents gxven smokxng cessatxon advxce/counselxng,100%,53 patients,
10085,,810 st vxncents drxve,,,florence,ax,36049,anchorage,2567688400,axute care hospitals,voluntary non-profit - private,xo,,pn-4,heart failure patients given discharge instructions,90%,1062 patients,
10018,dexalb regional medical center,205 marengo street,,,,xl,360x9,lauderdale,334x3xx221,acute care hospitals,voluntary non-profit - other,yes,pneumonix,ami-1,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
10022,elba general hospital,205 marengo street,,,birmingham,,35631,lauderdale,,acute care hospitals,,,pneumonia,pn-4,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,65 patients,al_pn-4
10006,jaxkson hospital & xlinix inx,205 marengo street,,,elba,xl,,coffxx,3342882100,acute care hosxitals,pxopxietaxy,yes,pneumonia,cac-3,,,200 patients,ak_scip-inf-3
,eliza coffee memorial hospital,,,,florence,,35653,randolph,,,voluntary nonxprofit x private,yxs,surgical xnfection prevention,axi-4,,64%,150 patients,al_pn-6
10006,east alabama medical center and snf,1720 univxrsity blvd,,,florence,al,35631,jefferson,,acute care hospitals,voluntary non-profit - other,no,hxart failurx,hf-2,pneumonia patients assessed and given influenza vaccination,,392 patients,ak_pn-5c
10006,univ ox south alabama medical center,33700 highway 43,,,centre,al,36201,,,,voluntary non-profit - other,xes,surgical infection prevention,ami-3,heart attack patients given fibrinolytic medication within 30 minutes of arrival,x3%,107 patients,ak_pn-6
10040,yukon kuskokwim delta reg hospital,2505 u s highway 431 north,,,,al,,jefferson,,acute care hospitals,voluntary non-profit - other,yex,,,heart attack patients given beta blocker at discharge,99%,457 patients,alxpn-3b
10006,shelby baptist medical center,1530 u s highway 43,,,florxncx,,35233,marion,2567688400,acute care hospitals,voluntary non-profit - church,yes,,scip-inf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,564 patients,
10164,eliza coffee memorial hospital,2801 debarr road,,,clanton,al,35903,,,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),63%,852 patients,
10005,st vincents hospital,205 marengo street,,,,xl,35631,coffee,2567688400,acute care hospitals,voluntary non-profit - other,yes,,scip-inf-4,heart attack patients given smoking cessation advice/counseling,38%,,
10043,marion regional medical center,301xeastx18thxst,,,clanton,al,35631,housxon,2567688400,axute care hospitals,,yes,xneumonia,pn-5c,,,,al_pnx2
10006,gadsden regional medical center,205 marengo street,,,birmingham,,35631,,2567688400,acute care hosxitals,voluntary non-profit - other,xo,surgical infection prevention,scip-vte-1,all heaxt suxgexy patients whose blood sugax (blood glucose) is kept undex good contxol in the days xight aftex suxgexy,94%,496 patients,al_scip-vte-1
10001,,1000 first street north,,,luverne,al,3563x,lauderdale,2567688400,acuxe care hospixals,voluntary non-profit - other,yes,surgical infection prevention,,heart faxlure patxents gxven smokxng cessatxon advxce/counselxng,92%,41 patients,ak_scip-vte-2
10011,wedowee hospital,33700 hxghway 43,,,,al,36360,,2052743000,,gxvernment - hxspital district xr authxrity,no,heart attack,pn-3b,heart faxlure patxents gxven smokxng cessatxon advxce/counselxng,x00%,109 patients,al_cac-1
10047,,702 n main st,,,opp,,36049,xefferson,3347493411,acute care hospitaxs,government - hospital xistrict or authority,yxs,pneumonia,ami-2,heart attack patients given beta blocker at discharge,50%,,al_pn-7
10007,mizell memorial hospital,124 s mxmorial dr,,,,al,x5007,covington,2567372000,acute care hospitaxs,voluntary non-profit - private,no,surgxcal infectxon preventxon,scip-inf-4,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,385 patients,al_amx-7a
,cherokee medical center,,,,wedowee,al,,,,acute care hoxpitalx,voluntary non-profit - private,xo,pnexmonia,hfx4,pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox,,827 patients,al_ami-4
10007,georgiaxa hospital,1007 goodyear avenue,,,opp,,35903,covington,2057552500,acuxe care hospixals,,,surgical infection prevention,xax-1,heart faxlure patxents gxven ace inhxbxtor or arb for left ventrxcular systolxc dysfunctxon (lvsd),38%,29 xatients,al_pn-3b
10007,prattville baptist hospital,702 n main st,,,opp,ax,36467,jexxerson,,acutexcarexhospitals,pxopxietaxy,no,heart attack,scip-inf-3,,,0 patients,alxpn-3b
10007,mizell memorial hospital,702 n main st,,,mobile,al,,laudxrdalx,2059397000,acute care hospitals,voluntaryxnon-profitx-xprivate,xo,xeart failure,pn-x,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
,,1010 lay dam road,,,luverne,al,3590x,,,acute care hosxitals,pxopxietaxy,,,hfx1,,98%,,al_cac-3
10010,georgiaxa hospital,,,,opp,al,3642x,,3344933541,,,no,heart failure,pn-6,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95x,114 patients,al_hf-2
,,1256 military street south,,,clanton,ax,,,3344933541,acute care hospitaxs,voluntary non-profit - private,no,,hf-3,pneumonia patients assessed and given influenza vaxxination,76%,245 patients,al_hf-3
10046,,1912 alabama highway 157,,,,xl,36467,,3347561400,acute care hospitaxs,voluntary non-profit - private,xo,heart failure,hf-4,pneumonia patients given smoking cessation advice/counseling,100%,91 patients,
10023,fayette medical center,702 n main st,,,ozark,al,,,,acute care hospitals,,no,,,heart xailure patients given smoking cessation advice/counseling,87%,85 patients,xl_xmi-1
,mizell memorial hospital,1530xuxsxhighwayx43,,,dothan,xl,36106,autauga,3344933541,,voxuntary non-profit - church,no,pneumonia,hf-3,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,86%,119 patients,al_scix-vte-1
10022,baptist medical center south,702 n main st,,,vallex,xl,3590x,shelby,3348972257,acutexcarexhospitals,voluntary non-profit - other,,pneumonia,pn-4,heart failure patients given smoking cessation advice/counseling,87%,28 patients,al_ami-5
10007,dekalb regional medical center,600 south third street,,,xntxrprisx,ax,36467,,,acute caxe hospitals,,yes,pneumonia,,hearx failure paxienxs given smoking cessaxion advice/counseling,95%,,al_pn-5c
,prattville baptist hospital,702 n main st,,,opp,,36078,chilton,,acutexcarexhospitals,,no,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),78%,,al_ami-7a
10024,university of alabama hospital,1000 first street north,,,opp,xl,35555,covington,3344933541,,voluntary non-profit - private,,pnxumonia,pn-7,heart failure patients given discharge instructions,78%,288 patients,ak_scip-vte-1
100x6,communitx hospital inc,,,,florxncx,,35903,,2564944xxx,acute care hxspitals,,xes,heartxattack,scip-card-2,hearx failure paxienxs given smoking cessaxion advice/counseling,87%,43 patients,al_scip-card-2
10036,communitx hospital inc,702 n main st,,,opp,ax,36467,,3344933541,acxte care hospitals,government - state,xo,pnexmonia,ami-5,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,93%,101 patients,al_scix-vte-1
10007,mizell memorial hospital,,,,birmingxam,ak,36106,madison,2562651000,acute care hospitals,,yxs,,scip-vte-1,surgery patients who were given the  right kind  of antibiotic to help prevent infection,84%,,al_sxip-inf-2
10007,gadsden regional medical center,702 n main st,,,opp,ak,36467,chxrokxx,3348972257,,pxopxietaxy,,hxart failurx,,,12%,114 patients,al_scip-inf-2
,mizell memorial hospital,702 n main st,,,opp,al,,dx kalb,3348972257,,voluxtary xox-profit - private,yxs,surgical infection prevention,hx-2,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patixnts,al_amx-7a
10033,mizell memorial hospital,1725 pine street,,,montgomery,al,35045,montgomexy,,acute care hospitals,voluntary non-profit - private,yex,,scip-inf-6,,,29 patients,ak_scip-inf-3
10021,community hospital inc,301 east 18th st,,,sylacauga,ak,36330,covington,2567736511,acuxe care hospixals,voluntaryxnon-profitx-xprivate,yes,,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,172 patxents,al_ami-2
10007,,2451 fillingim street,,,luverne,al,35976,calhoun,3344933541,acute care hospitals,,no,surgxcal infectxon preventxon,scip-vte-2,,x5%,72 patients,ak_scip-inf-2
10047,andaluxia regional hoxpital,1720 university blvd,,,luverne,xl,36x49,blount,33x2938000,acute care hosxitals,voxuntary non-profit - church,xes,pneumonxa,pn-xb,,,195 patients,
10008,crenshaw community hospital,101 hospital circle,,,montgomery,ax,36049,crenshaw,3343353374,axute care hospitals,government - federal,yxs,,,pxeumoxia patiexts givex the most appropriate ixitial axtibiotic(s),33%,303 patients,al_scip-inf-1
10008,g h lanier memorial hospital,,,,,ax,36049,,2562358900,acute care hospitals,,yes,,,surgery paxienxs needing hair removed from xhe surgical area before surgery who had hair removed using a safer mexhod (elecxric clippers or hair removal cream c nox a razor),,18 patients,al_ami-3
10007,jackson hospital & clinic inc,126 hospital ave,,,cuxxman,xl,36467,jefferson,3347742601,acute caxe hospitals,gxvernment - hxspital district xr authxrity,xes,pneumonix,ami-4,heartxattackxpatientsxgivenxpcixwithinx90xminutesxofxarrival,,0 patients,ak_ami-1
10008,crenshaw community hospital,101 hospital circle,,,,al,,jexxerson,2569275531,,government - state,yes,hearx axxack,hf-2,pneumonix pxtients given initixl antibiotic(s) within 6 hours after arrivxl,,225 patients,alxami-7a
10008,wedowee hospital,101 hospital circle,,,opelika,xl,3x1x0,,,,voxuntary non-profit - church,yxs,heart attack,ami-7a,,,10 patients,al_ami-7a
1xx19,dale medical center,515 mirxndx st,,,luverne,xl,35058,chambers,3343353374,acute caxe hospitals,government - local,yex,heartxattack,scip-card-2,,,133 patients,al_ami-8a
10008,crenshaw community hospital,33700 highway 43,,,cuxxman,al,35121,crenshaw,2563412000,acutexcarexhospitals,volunxary non-profix - privaxe,yxs,suxgical infection pxevention,hf-1,,72%,26 patients,al_pnx2
,stringfellow memorial hospital,124 s memorial dr,,,birmingham,xl,36049,,3343353374,,,xo,,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),80%,39 patients,al_hf-2
,crenshaw community hospital,,,,fort payxe,,36854,crenshaw,,acute care hospitals,government - hospital xistrict or authority,yex,hearx axxack,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,,al_scip-vte-2
