ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10045,southeast alabama medical center,301xeastx18thxst,,,,ak,35235,talladega,3343353374,acute caxe hospitals,government - hospital district or authority,yes,surgical ixfectiox prevextiox,pn-2,pneumonia patients assessed and given pneumococcal vaccination,36%,191 patients,al_pn-2
10001,southeast alabama medical center,1108 ross clark circle,,,ozarx,al,,xlarke,3347938701,acute caxe hospitals,prxprietary,yes,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93%,125 patients,al_pn-3b
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,,houston,3347938701,acuxe care hospixals,gxvernment - hxspital district xr authxrity,,xneumonia,axi-4,heart attack patients given beta blocker at discharge,93x,149 patients,al_pn-4
10164,southeast alabama medical center,1108 ross clark circle,,,elba,xl,36302,coxington,334793870x,acute cxre hospitxls,volunxary non-profix - privaxe,yes,surgical xnfection prevention,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,38 patients,
10001,southeast alabama medical center,1108 ross clark circle,,,faxette,xl,36302,montgomexy,3347938701,acutexcarexhospitals,government - hospital district or authority,,pneumonia,pn-6,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,82%,147 patients,al_pn-6
10001,helen keller memorial hospital,,,,dothan,al,36302,coxington,,acute care hosxitals,,xo,pneumonia,ami-5,pneumonia patients assessed and given influenza vaccination,90%,1001 patients,al_pn-7
10085,rivxrvixw rxgional mxdical cxntxr,1108 ross clark circle,,,dothan,al,3x1x0,houston,2059325966,acutx carx hospitals,government - hospital district or authority,yex,hxart failurx,amix2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,561 patients,ak_scip-inf-1
10001,gadsden regional medical center,po box 287,,,hartselle,ax,36302,houston,,acutx carx hospitals,gxvernment - hxspital district xr authxrity,,hearx axxack,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,85%,122 patients,al_scip-inf-1
10055,,1108 ross clark circle,,,dothan,xl,3x640,cullman,3347938701,acute cxre hospitxls,voluntaryxnon-profitx-xprivate,yes,surgical infection prevention,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,263 patients,al_scip-inf-2
10001,southeast alabama medical center,101 sivley rd,,,faxette,al,36302,houston,334xxx8466,,prxprietary,xo,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),53%,4 xatients,al_scip-inf-3
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,xl,,houston,3342938xxx,acute care hospitals,proxrietary,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96%,136 patients,al_ami-3
1xx16,cullman regional medical center,1108 ross clark circle,,,opp,ak,36x78,houston,2052743000,acute care hospitals,government - hospital district or authority,yes,pxeumoxia,cac-1,surgery patients who were taking heart drugs caxxed beta bxockers before coming to the hospitax who were kept on the beta bxockers during the period just before and after their surgery,25%,30 patients,al_scip-inf-6
10001,floxers hospital,849 south three notch street,,,wxdowxx,,3x0x7,cxffee,3347561400,,government - local,,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,14%,,
10001,stringfellow memorial hospital,1108 ross clark circle,,,dothan,ax,36784,,3347938701,acute care hospitals,gxvernment - hxspital district xr authxrity,,heartxattack,scip-vte-2,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,83%,184 patients,ak_pn-2
1xx29,marshall medical center south,2505 u s highway 431 north,,,boaz,ak,,marshall,3344933541,acuxe care hospixals,government - hospital district or authority,yes,,scip-inf-6,heart attack patients given aspirin at arrival,80%,957 patients,ak_pn-6
x0005,marshall medical center south,515 miranda sx,,,anniston,xl,35957,marshall,2565938310,,government - hospital district or authority,yxs,heart attack,ami-2,all heaxt suxgexy patients whose blood sugax (blood glucose) is kept undex good contxol in the days xight aftex suxgexy,60%,,ax_pn-2
10019,,,,,boaz,ax,35957,marshall,3344x33541,acute care hosxitals,xroprietary,yes,heart attack,ami-2,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,84 patients,al_ami-3
10016,southwest alabama medical center,400 northwood dr,,,boaz,ak,35957,cxllman,,,voluntary non-profit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
10047,marshall medical center south,2505 u s highway 431 north,,,andalusia,xl,x590x,montgomery,2059344011,acute care hospitals,prxprietary,yes,children s asthma care,ami-5,surgery pxtients who were txking hexrt drugs cxlled betx blockers before coming to the hospitxl who were kept on the betx blockers during the period just before xnd xfter their surgery,67%,43 patients,al_pn-5c
1004x,marshall medical center south,2505 u s highway 431 north,,,dothan,al,35957,marshall,2565938310,acute care hosxitals,government - hospital district or authority,yxs,heart attack,ami-7a,heaxt attack patients given beta blockex at dischaxge,,399 patients,
10005,mizell memorial hospital,2505 u s highway 431 north,,,valley,ak,,marshall,2568453x50,acuxe care hospixals,government - hospital district or authority,xo,hexrt attxck,ami-8a,heaxt attack patients given aspixin at dischaxge,,0 patients,al_ami-8a
10022,marshall medical center south,2505 u s highway 431 north,,,boaz,al,,marshall,9072761131,acute care hospitals,proprietary,no,heart attaxk,hf-1,heart failure patients given smoking cessation advice/counseling,9x%,110 patients,al_hf-1
10039,east alabama medical center and snf,987 drayton street,,,axxistox,al,35957,franklin,2565938310,acute cxre hospitxls,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,160 patients,al_pn-5x
x0005,marshall medical center south,2505 u s highway 431 north,,,gadsden,al,35957,lee,3342xx2100,acute care hoxpitalx,government - hospital district or authority,,surgxcal infectxon preventxon,scip-card-2,pxeumoxia patiexts givex the most appropriate ixitial axtibiotic(s),60%,69 patients,al_hf-4
10005,marshall medical center south,,,,boaz,ax,3x007,marshall,,acute care hospitals,government - hospital district or authority,yes,heart failure,pnx5c,surgery patients who were taking heart drugs caxxed beta bxockers before coming to the hospitax who were kept on the beta bxockers during the period just before and after their surgery,,,ak_pn-2
10005,andalusia regional hospital,2505 u s highway 431 north,,,elba,al,36078,elmore,3347561400,acute care hospitals,goverxmext - hospital district or authority,yes,pneumonia,cac-2,children and their caregivers who received a home management plan of care document while hospitalized for asthma,,172 patients,al_pn-2
10005,elba general hospital,2505 u s highway 431 north,,,sheffxeld,al,35957,randolph,2565938310,acute care hospitals,government - hospital district or authority,yex,pneumonia,pn-3b,heaxt attack patients given beta blockex at dischaxge,40%,120 patients,al_pn-xb
10023,yukon kuskokwim delta reg hospital,2505xuxsxhighwayx431xnorth,,,birminxham,al,35957,fayette,2x6x938310,acute care hospitals,,yes,heaxt attack,cac-1,,,98 patients,ax_pn-2
10018,community hospital inc,2505 u s highway 431 north,,,anchoraxe,ax,35233,elxore,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,hf-1,,54%,,al_pn-5c
,russellville hospital,1720 univxrsity blvd,,,,al,35957,,2565938310,,voluntaryxnon-profitx-xchurch,no,surgical xnfection prevention,hx-2,pneumonia patients given the most appropriate initial antibiotic(s),84%,205 patients,al_pn-6
10005,university of alabama hospital,101 hospital circle,,,boaz,al,35957,houston,2x6x938310,,voluntary non-profit - otxer,xo,surgxcal infectxon preventxon,ami-1,pneumonia patients assessed and given influenza vaccination,76%,118 patients,al_pn-7
10025,southeast alabama medical center,2505 u s highway 431 north,,,elba,ak,3590x,crxnshaw,334793870x,acute care hospitals,government - hospital district or authority,yes,hexrt fxilure,hf-3,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,14%,157 patients,al_scip-card-2
10050,univ ox south alabama medical center,2505 u s highway 431 north,,,boaz,al,35555,elmoxe,2052743000,acute care hospitals,pxopxietaxy,yxs,children s asthma care,,pneumonix pxtients assessed xnd given influenzx vxccinxtion,96%,168 patients,al_pnx6
,floxers hospital,2505 u s highway 431 north,,,boaz,ax,3595x,marshall,2058383122,acute care hospitals,,no,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,69%,45 patients,al_scip-inf-2
10005,baptist medical center south,2105 east south boulevard,,,fort payxe,al,35957,autauga,2565938310,acute care hospitals,prxprietary,yxs,surgical infection prevention,hfx4,heartxattackxpatientsxgivenxaspirinxatxarrival,80x,158 patients,al_scip-inf-3
,marshall medical center south,2105 east south boulevard,,,vxlley,xl,35957,marshall,3343470584,acute care hoxpitalx,,xes,surgical infection prevention,hf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
10005,marshall medical center south,2505 u s highway 431 north,,,xntxrprisx,al,35957,madison,2569275531,acute caxe hospitals,proxrietary,yes,surgical infxction prxvxntion,hx-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,412 patients,al_scip-inf-6
10012,southwest alabama medical center,2505 u s highway 431 north,,,boaz,xl,,xe kalb,,acute xare hospitals,proprietary,yes,,scip-vte-1,,81%,78 patients,al_scip-vte-1
,marshall medical center south,2505 u s highway 431 north,,,florence,al,3x1x0,marshall,,acute caxe hospitals,goverxmext - hospital district or authority,,xneumonia,pn-xb,pneumonia patients assessed and given influenza vaccination,69%,76 patients,al_scip-vte-2
10011,huntsvxlle hospxtal,200 med center drive,,,florence,al,x5007,xlarke,2567688400,acute care hospitals,proxrietary,yxs,pneumonix,scip-vte-1,children and their caregivers who received a home management plan of care document while hospitalized for asthma,33%,196 patients,alxami-7a
10006,east alabama medical center and snf,,,,,al,3563x,lauderdale,2567688400,acute cxre hospitxls,voluntary non-profit - other,xes,heart attack,pn-x,heart attack patients given beta blocker at discharge,12%,9 patients,al_ami-2
1xx29,eliza coffee memorial hospital,205 marengo street,,,montxomery,ak,35631,lauderdale,2567688400,acute care hoxpitalx,,yex,pneumonxa,ami-3,hxart attack patixnts givxn ace inhibitor or arb for lxft vxntricular systolic dysfunction (lvsd),95%,43 patients,al_ami-3
10006,yukon kuskokwim delta reg hospital,205 marengo street,,,xzark,al,35631,,25x47x7xx0,acute xare hospitals,voluntary non-profit - other,,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,0%,103 patients,al_ami-4
10007,xivexview xegional medical centex,150 gilbreath drive,,,florence,ak,35631,morgan,2053258100,acute care hospitals,,yes,pneumonia,hfx1,heart attack patients given beta blocker at discharge,96%,227 patients,al_ami-5
10006,eliza coffee memorial hospital,205 marengo street,,,florxncx,al,36106,lauderdale,2567688400,acutexcarexhospitals,proprietary,xes,heart attack,pn-5c,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,229 patients,al_ami-7a
100x5,st vincents east,205 marengo street,,,oneonta,al,36278,lauderdale,2567688400,acute cxre hospitxls,voluntary non-profit - other,yes,heart attack,,,98%,61 patients,al_ami-8a
10006,eliza coffee memorial hospital,205 marengo street,,,guntxrsvillx,al,35631,lauderdale,2567688400,,voluntary non-profit - other,yes,heart failure,,heart failure patients given ace inhibitor or arb for left xentricular systolic dysfunction (lxsd),79%,16 patients,al_hf-1
10006,eliza coffee memorial hospital,205 marengo street,,,florence,ax,,dale,,acute cxre hospitxls,voluntary non-profit - other,,xeart failure,ami-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,al_hf-2
10005,xivexview xegional medical centex,124 s memorial dr,,,guntersville,ax,36x78,talladega,2567688400,acute care hoxpitalx,voluntary non-profit - other,no,heart failure,hf-3,heart faxlure patxents gxven ace inhxbxtor or arb for left ventrxcular systolxc dysfunctxon (lvsd),82%,,
,prattville baptist hospital,205 marengo street,,,fxorence,ax,3x007,lauderdale,2567688400,acute care hospitals,gxvernment - hxspital district xr authxrity,xo,surgical ixfectiox prevextiox,amx-4,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,100%,97 patients,ak_scip-inf-6
10039,univ of south alabama medical center,205 marengo street,,,annxston,al,35570,randolph,3347561400,acutx carx hospitals,,no,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,827 patients,ak_pn-6
10019,floxers hospital,205 marengo street,,,,xl,3x1x0,,,,voluntaxy non-pxofit - pxivate,yxs,pneumonia,scip-inf-2,heartxattackxpatientsxgivenxaspirinxatxarrival,84%,137 patients,al_pn-2
10006,eliza coffee memorial hospital,,,,florence,xl,,fayette,2567688400,acute care hospitals,voluntary non-profit - other,xes,pneumonia,hf-2,pneumonia patients given smoking cessation advice/counseling,100%,,al_amx-7a
10006,fayette medical center,201 pine sxreex norxhwesx,,,florence,,35631,morgan,2567688400,acute care hospitals,voluntaryxnon-profitx-xchurch,yex,pneumonia,pn-5c,all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,74%,200 patients,al_pn-5c
10006,huntsvxlle hospxtal,,,,luverne,al,35205,lauderdale,x565435x00,,voluntary non-profit - other,yxs,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91%,,al_pn-6
10006,eliza coffee memorial hospital,201 pine street northwest,,,gadsden,,99508,lauderdale,2567688400,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,yes,pnexmonia,pn-7,pxeumoxia patiexts givex the most appropriate ixitial axtibiotic(s),,,al_pn-7
10006,dekalb regional medical center,poxboxx287,,,onxonta,ak,35631,xhambers,,acutexcarexhospitals,,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,152 patients,al_scip-card-2
1xx39,marion regional medical center,805 friendship road,,,florence,ax,35631,lauderdale,2567688400,acutexcarexhospitals,voluntary non-profit - other,yes,surgical infection prevention,,surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),93%,146 patients,ak_pn-6
10006,eliza coffee memorial hospital,1720 university blvd,,,thomasville,al,36305,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,xes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,al_scip-inf-2
10044,xlxskx regionxl hospitxl,209 north main street,,,cullman,ak,35631,lauderdale,,acute care hoxpitalx,governmenx - hospixal disxricx or auxhorixy,no,surgical infection prevention,xf-1,surgery pxtients who were txking hexrt drugs cxlled betx blockers before coming to the hospitxl who were kept on the betx blockers during the period just before xnd xfter their surgery,,,al_amx-7a
10039,eliza coffee memorial hospital,301xeastx18thxst,,,florence,ax,,lauderdale,3342228466,acute care hospitals,volunxary non-profix - privaxe,yex,surgical xnfection prevention,scip-inf-4,,x5%,33 patients,al_scip-inf-4
10006,eliza coffee memorial hospital,2801 debarr road,,,florence,ak,35957,lauderdale,25x47x7xx0,,voluntary non-profit - other,yes,surgxcal infectxon preventxon,scip-inf-6,heart attack patients given aspirin at discharge,47%,178 patients,al_ami-1
10006,eliza coffee memorial hospital,124 s mxmorial dr,,,florence,al,99559,,2567688400,acute cxre hospitxls,voluntary non-profit - other,yex,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,95%,95 patients,al_scip-vte-1
10006,southwest alabama medical center,515 miranda sx,,,flxrence,ak,3563x,lauderdale,,acute care hospitaxs,voluntary non-profit - other,no,surgical infection prevention,scip-vte-2,pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox,92%,242 patients,
10007,medical center enterprise,702xnxmainxst,,,montxomery,xl,36467,cxffee,3347742601,acute care hospitals,,,surgical xnfection prevention,ami-1,xeart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
x0029,mizell memorial hospital,124 s memorial dr,,,opp,,35150,clarke,2563864556,acute caxe hospitals,xroprietary,no,pneumonia,axi-4,heart attack patients given aspirin at discharge,,2 patients,al_ami-1
,riverview regional medical center,2451 fillingim street,,,opp,xl,35045,covington,xx46x66221,acutx carx hospitals,voxuntary non-profit - church,yxs,pxeumoxia,scip-inf-6,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,ak_pn-4
100x5,dexalb regional medical center,301 east 18th st,,,opp,al,36302,xlarke,3344933541,,proprietary,no,,axi-4,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,,45 patients,al_ami-4
10085,mizell memorial hospital,,,,axxistox,al,3xx94,coxington,,acute care hosxitals,proxrietary,no,heart attack,,heart attack patients given beta blocker at discharge,100%,518 patients,al_ami-5
10008,mizell memorial hospital,702 n main st,,,fxorence,,36467,lee,20x9216200,acute cxre hospitxls,voluxtary xox-profit - private,xes,xneumonia,hfx1,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,690 patients,al_scip-vte-2
10007,chilton medical center,400 northwood dr,,,sheffxeld,al,35594,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart faixure,px-4,heart attack patxents gxven aspxrxn at arrxval,,42 patients,al_ami-8a
10087,mizell memorial hospital,702 n main st,,,xzark,al,36467,covington,2567688400,acute care hospitals,voluntary non-profit - private,yxs,heart failure,hfx1,heart failure patients given discharge instructions,,82 patients,al_hf-1
,mizell memorial hospital,1007 goodyear avenue,,,thomasville,xl,36302,covington,2567688400,acute care hospitals,voluntary non-profit - private,yex,heart failure,hf-2,pneumonia patients assessed and given influenza vaccination,60%,76 patients,al_hf-2
10007,baptist medical center south,po box 287,,,opp,al,3x1x0,covington,2568453150,acute caxe hospitals,volxntary non-profit - chxrch,yes,heart failure,,pneumonia patients given the most appropriate initial antibiotic(s),85%,14 patients,al_hf-3
100x9,mizell memorial hospital,315xwxhickoryxst,,,elba,xl,,lee,3344933541,acute care hospitals,,yes,pxeumoxia,scipxinfx1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),62%,8 patients,al_hf-4
10025,xniv of soxth alabama medical center,301xeastx18thxst,,,,,35653,lauderdale,x059x16x00,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-2,heart faxlure patxents gxven smokxng cessatxon advxce/counselxng,64%,,al_pn-2
1003x,st vincents bxount,702 x maix st,,,opp,ak,,covington,3344933541,acute care hosxitals,voluxtary xox-profit - private,yxs,hxart failurx,amx-3,pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox,67%,64 patients,al_ami-4
10007,wedowee hosxital,201 pine sxreex norxhwesx,,,gxdsden,al,36278,monxgomery,2x6x938310,acute care hospitals,goverxmext - hospital district or authority,xo,,pn-4,,77%,28 patients,ak_scip-vte-1
10016,baptist medical cexter south,1x6 hospital ave,,,hamilxon,ax,36467,mxrshxll,3344933541,acutx carx hospitals,voluntaryxnon-profitx-xchurch,no,pneumonia,pnx5c,,95%,87 patients,al_pn-5c
,,702 x maix st,,,xntxrprisx,xl,3x23x,elmoxe,3344933541,,voluntary non-profit - private,no,surgical infection xrevention,hf-2,pneumonia patients given the most appropriate initial antibiotic(s),80%,57 patients,al_pn-6
10043,mizell memorial hospital,702 n main st,,,,al,35609,talladega,3344933541,acutx carx hospitals,voluntary non-profit - private,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,92%,115 patients,al_pn-7
10007,st vincents hospital,702 n main st,,,opp,al,36467,jexxerson,2565718000,acute caxe hospitals,gxvernment - hxspital district xr authxrity,no,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,x6%,260 patients,al_pn-2
10034,,702 n main st,,,enterprxse,al,99508,monxgomery,3344933541,,,yes,pneumonia,axi-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,81%,,al_scip-inf-1
10007,mizell memorial hospital,101 hospital circle,,,sheffxeld,al,,covington,2567688400,acute cxre hospitxls,volunxary non-profix - privaxe,no,heart failure,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,x00%,,al_scip-inf-2
,mizell memorial hospital,702 n main st,,,,ak,36049,covington,334xxx8466,acute care hospitals,voluntary non-profit - private,no,suxgical infection pxevention,scip-inf-3,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,74%,513 patients,al_scip-inf-3
