ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10008,,101 hospital circle,,,luverne,,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93%,,
10008,,1725 pine street,,,luverne,al,36049.0,,2563412000.0,,,no,pneumonia,pn-4,heart attack patients given fibrinolytic medication within 30 minutes of arrival,33%,9 patients,al_pn-4
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,21 patients,al_pn-5c
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,,crenshaw,3343614267.0,acute care hospitals,government - federal,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),62%,21 patients,al_pn-6
10008,,101 hospital circle,,,luverne,al,36049.0,crenshaw,,acute care hospitals,government - federal,yes,,pn-7,pneumonia patients assessed and given influenza vaccination,47%,15 patients,al_pn-7
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,35903.0,crenshaw,2562358900.0,,government - federal,yes,,scip-card-2,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100%,1 patients,al_scip-card-2
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,yes,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,2 patients,al_scip-inf-1
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,35555.0,crenshaw,,,government - federal,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,2 patients,al_scip-inf-2
10008,crenshaw community hospital,101 hospital circle,,,,,36049.0,crenshaw,3343353374.0,,government - federal,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,2 patients,al_scip-inf-3
10019,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,35660.0,jefferson,2563864556.0,,government - hospital district or authority,yes,,ami-8a,heart attack patients given pci within 90 minutes of arrival,33%,0 patients,
10008,crenshaw community hospital,101 hospital circle,,,luverne,ak,36049.0,crenshaw,3343353374.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,204 patients,al_scip-inf-4
10008,,101 hospital circle,,,luverne,al,,,3343353374.0,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-6,pneumonia patients given the most appropriate initial antibiotic(s),,4 patients,al_scip-inf-6
10008,,,,,,,36049.0,crenshaw,3343353374.0,acute care hospitals,government - federal,,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,
10008,crenshaw community hospital,101 hospital circle,,,,,,,3343353374.0,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,al_scip-vte-2
10009,hartselle medical center,201 pine street northwest,,,,al,35640.0,morgan,2567736511.0,,,,heart attack,,heart attack patients given aspirin at arrival,100%,,al_ami-1
10009,hartselle medical center,201 pine street northwest,,,,al,35640.0,,2567736511.0,acute care hospitals,proprietary,yes,heart attack,,heart attack patients given aspirin at discharge,100%,1 patients,al_ami-2
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,al_ami-3
10009,,201 pine street northwest,,,clanton,,,morgan,2567736511.0,acute care hospitals,proprietary,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,,al_ami-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,3 patients,al_ami-5
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,,acute care hospitals,proprietary,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10019,helen keller memorial hospital,,,,,al,35660.0,autauga,,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),80%,,al_hf-1
10009,hartselle medical center,201 pine street northwest,,,,al,35640.0,,2567736511.0,acute care hospitals,proprietary,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
10009,hartselle medical center,209 north main street,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,,,heart failure,hf-1,heart failure patients given discharge instructions,77%,35 patients,
10009,hartselle medical center,,,,hartselle,al,35640.0,morgan,2567736511.0,,proprietary,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98%,42 patients,al_hf-2
10009,hartselle medical center,201 pine street northwest,,,hartselle,ak,35640.0,morgan,2567736511.0,acute care hospitals,government - federal,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,10 patients,al_hf-3
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,,,2567736511.0,acute care hospitals,proprietary,yes,heart failure,,heart failure patients given discharge instructions,100%,12 patients,al_hf-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,elmore,2567736511.0,acute care hospitals,proprietary,yes,surgical infection prevention,pn-2,pneumonia patients assessed and given pneumococcal vaccination,98%,44 patients,al_pn-2
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,9072761131.0,,proprietary,yes,pneumonia,scip-inf-6,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,,al_pn-3b
10009,hartselle medical center,201 pine street northwest,,,hartselle,,,etowah,2567736511.0,acute care hospitals,proprietary,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,25 patients,al_pn-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,,acute care hospitals,,yes,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,98%,51 patients,al_pn-5c
10009,hartselle medical center,201 pine street northwest,,,hartselle,,35640.0,talladega,2567736511.0,,proprietary,yes,,scip-vte-1,pneumonia patients given the most appropriate initial antibiotic(s),100%,45 patients,al_pn-6
10019,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,35660.0,jefferson,,acute care hospitals,government - hospital district or authority,,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,,al_hf-2
10009,hartselle medical center,201 pine street northwest,,,opelika,al,35640.0,morgan,2567736511.0,acute care hospitals,,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,68%,266 patients,al_pn-7
10009,hartselle medical center,33700 highway 43,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,,67%,3 patients,al_scip-card-2
10009,callahan eye foundation hospital,201 pine street northwest,,,hartselle,al,36784.0,morgan,9075436300.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,6 patients,
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,57%,7 patients,al_pn-5c
10009,,201 pine street northwest,,,hartselle,al,35640.0,morgan,2562495000.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),80%,5 patients,
10009,,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,,proprietary,yes,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-6,,100%,11 patients,
10009,eliza coffee memorial hospital,201 pine street northwest,,,hartselle,al,35640.0,morgan,2567736511.0,,proprietary,yes,surgical infection prevention,cac-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,9 patients,al_scip-vte-1
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640.0,,2567736511.0,,,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,78%,,al_scip-vte-2
10010,,8000 alabama highway 69,,,,al,36201.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,8 patients,
10019,,1300 south montgomery avenue,,,sheffield,al,,jefferson,2563864556.0,,,yes,,pn-7,,92%,37 patients,al_hf-3
10010,marshall medical center north,,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,,100%,6 patients,
10010,marshall medical center north,8000 alabama highway 69,,,,al,,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,,,2 patients,al_ami-3
10010,,8000 alabama highway 69,,,,,,,2565718000.0,acute care hospitals,government - hospital district or authority,,heart attack,ami-4,pneumonia patients assessed and given influenza vaccination,100%,2 patients,al_ami-4
10010,marshall medical center north,,,,tallassee,al,35976.0,marshall,2565718000.0,acute care hospitals,,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,83%,331 patients,al_ami-5
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,
10010,marshall medical center north,8000 alabama highway 69,,,,al,35976.0,marshall,2565718000.0,,proprietary,yes,,ami-8a,heart attack patients given pci within 90 minutes of arrival,80%,0 patients,al_ami-8a
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,,acute care hospitals,,no,surgical infection prevention,hf-1,heart failure patients given discharge instructions,93%,200 patients,al_hf-1
10010,marshall medical center north,8000 alabama highway 69,,,,al,,marshall,2565718000.0,acute care hospitals,,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,84%,80 patients,al_hf-2
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,27 patients,al_hf-3
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,,2565718000.0,acute care hospitals,government - hospital district or authority,yes,heart failure,pn-2,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,,al_hf-4
10019,,1300 south montgomery avenue,,,sheffield,al,35660.0,jefferson,2563864556.0,,voluntary non-profit - other,yes,heart failure,hf-4,,84%,,al_hf-4
10010,marshall medical center north,619 south 19th street,,,huntsville,al,35976.0,,2565718000.0,,government - hospital district or authority,yes,,,,87%,58 patients,al_pn-2
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,,35976.0,,2565718000.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,,,115 patients,al_pn-3b
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,,government - hospital district or authority,yes,pneumonia,pn-4,,94%,65 patients,al_pn-4
10010,,8000 alabama highway 69,,,clanton,al,35976.0,marshall,2565718000.0,acute care hospitals,government - state,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,158 patients,al_pn-5c
10010,marshall medical center north,33700 highway 43,,,,al,35976.0,marshall,2565718000.0,acute care hospitals,,,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93%,133 patients,
10010,,8000 alabama highway 69,,,guntersville,ak,35976.0,marshall,,acute care hospitals,,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,90%,101 patients,al_pn-7
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,,,2053258100.0,acute care hospitals,,yes,,,,86%,14 patients,
10010,marshall medical center north,8000 alabama highway 69,,,,al,,marshall,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,heart failure patients given an evaluation of left ventricular systolic (lvs) function,95%,,al_scip-inf-1
10010,marshall medical center north,,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,64 patients,al_scip-inf-2
10010,marshall medical center north,8000 alabama highway 69,,,hamilton,,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,,scip-inf-3,heart attack patients given aspirin at arrival,,63 patients,al_scip-inf-3
10001,southeast alabama medical center,,,,dothan,al,36302.0,houston,3347938701.0,,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,270 patients,al_ami-1
10010,marshall medical center north,,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,ak,,,2565718000.0,acute care hospitals,government - hospital district or authority,yes,,scip-inf-6,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,155 patients,al_scip-inf-6
10010,andalusia regional hospital,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,2565718000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,56 patients,al_scip-vte-1
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976.0,marshall,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,84%,56 patients,
10011,st vincents east,50 medical park east drive,,,birmingham,al,,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,240 patients,al_ami-1
10011,,,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,ami-2,heart attack patients given aspirin at discharge,96%,,ak_pn-3b
10011,st vincents east,50 medical park east drive,,,,al,35235.0,jefferson,,acute care hospitals,voluntary non-profit - private,yes,heart attack,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),87%,70 patients,al_ami-3
10011,st vincents east,,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,,100%,131 patients,al_ami-4
10011,st vincents east,50 medical park east drive,,,,,,marion,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,,99%,,al_ami-5
10011,,,,,guntersville,al,35235.0,jefferson,,acute care hospitals,voluntary non-profit - private,yes,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10018,callahan eye foundation hospital,1720 university blvd,,,birmingham,,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,al_scip-inf-2
10001,,,,,dothan,ak,36302.0,houston,,acute care hospitals,government - hospital district or authority,yes,heart failure,,,,516 patients,al_ami-2
10011,st vincents east,50 medical park east drive,,,birmingham,al,,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,85%,48 patients,
10011,st vincents east,,,,birmingham,al,35235.0,,2058383122.0,,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,94%,316 patients,al_hf-1
10011,st vincents east,50 medical park east drive,,,oneonta,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98%,372 patients,al_hf-2
10011,southwest alabama medical center,50 medical park east drive,,,birmingham,al,,jefferson,2058383122.0,,,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98%,130 patients,al_hf-3
10011,st vincents east,515 miranda st,,,,al,35235.0,jefferson,2058383122.0,acute care hospitals,,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,69 patients,al_hf-4
10011,,1010 lay dam road,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,,yes,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,,125 patients,al_pn-2
10011,,50 medical park east drive,,,thomasville,al,35235.0,jefferson,,acute care hospitals,,,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,,al_pn-3b
10011,callahan eye foundation hospital,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,69 patients,al_scip-inf-2
10011,andalusia regional hospital,50 medical park east drive,,,sheffield,al,35235.0,,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,,al_pn-5c
10011,st vincents east,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91%,112 patients,al_pn-6
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,ak,36302.0,houston,3347938701.0,acute care hospitals,,yes,heart attack,pn-2,heart failure patients given discharge instructions,96%,71 patients,al_ami-3
10011,st vincents east,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,89 patients,al_pn-3b
10011,st vincents east,50 medical park east drive,,,birmingham,,,jefferson,2058383122.0,acute care hospitals,,yes,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,125 patients,al_scip-card-2
10011,st vincents east,50 medical park east drive,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,461 patients,al_scip-inf-1
10011,st vincents east,,,,birmingham,al,35235.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,,al_scip-inf-2
10011,st vincents east,50 medical park east drive,,,birmingham,al,35960.0,jefferson,2058383122.0,acute care hospitals,voluntary non-profit - private,yes,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),81%,442 patients,al_scip-inf-3
10011,st vincents east,1725 pine street,,,birmingham,ak,35235.0,jefferson,2058383122.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,60%,127 patients,al_scip-inf-4
