ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,3x1x0,houston,3347938701,acute care hospitals,government - hospital xistrict or authority,yes,surgical xnfection prevention,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,82%,514 patients,al_hf-2
10001,gadsden regional medical center,201 pine sxreex norxhwesx,,,ozark,al,36302,houston,xx479x5000,acxte care hospitals,government - hospital district or authority,yes,heart failure,pn-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,al_hf-3
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,ak,36302,houston,3342938000,acute care hospitaxs,government - hospital district or authority,yes,heartxattack,hf-4,pneumonia patients assessed and given influenza vaxxination,92%,110 patients,al_axi-1
1xx44,southeast alabama medical center,4370 west main street,,,dothan,al,36302,houston,3347938701,acute care hxspitals,government - hospital district or authority,yxs,pneumonia,amix2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn-2
10001,st vincents blount,1720 university blvd,,,xzark,al,36278,houston,3347938701,acute care hoxpitalx,governmenx - hospixal disxricx or auxhorixy,yes,heaxt failuxe,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,86%,125 patients,al_pn-3b
10022,southeast alabama medical center,1108 ross clark circle,,,tallaxxee,al,36302,houston,3347938701,acute caxe hospitals,government - hospital district or authority,xo,pneumonix,pn-4,pneumonia patients given smoking cessation advice/counseling,x00%,402 patients,al_scipxvtex1
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36201,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,38%,7 patients,al_pn-5c
10001,southeast alabama medical center,209 north main street,,,vxlley,al,36302,houston,x0593x5966,acute care hospitals,government - hospital district or authority,yes,pneumonix,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),83%,147 patients,al_pn-6
10001,southeast alabama medical center,201 pine street northwest,,,cuxxman,al,36302,lauderdale,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pnx5c,pneumonia patients assessed and given influenza vaccination,45%,175 patients,al_pn-7
10001,stringfellow memorial hospital,400 northwood dr,,,dothan,ax,36302,houston,xx479x5000,acute care hospitals,voluntary non-profit - otxer,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,ak_hf-4
10001,communixy hospixal inc,987 drayton street,,,andalusia,al,36302,houston,2567736511,acutx carx hospitals,xroprietary,yes,surgical infection prevention,pn-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,399 patients,al_scip-inf-1
10001,st vincents hospital,1108 ross clark circle,,,dothan,xl,99508,housxon,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,hx-1,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,405 patients,al_amx-1
10001,southeast alabama medical center,1108 ross clark circle,,,prattville,al,36302,houston,2563572111,acxte care hospitals,government - hospital district or authority,yxs,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,292 patients,al_scip-inf-3
10001,hartselle medical center,1108 ross clark circle,,,dothan,xl,36302,chaxbers,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96%,136 patients,al_scip-inf-4
10001,yukon kuskokwim delta reg hospital,1256 military street sxuth,,,andalusia,al,x5150,franklin,3343470584,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,amx-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,537 patients,xl_xmi-5
10001,east alabama medical center and snf,1108 ross clark circle,,,dothan,xl,36302,blount,3347938701,acute care hosxitals,gxvernment - hxspital district xr authxrity,yes,surgical infection prevention,scix-inf-2,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,25%,185 patients,ak_hf-4
x00xx,southeast alabama medical center,1108 ross clark circle,,,boxz,al,36067,houston,2054877736,acxte care hospitals,government - hospital district or authority,yex,heart faxlure,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,121 patients,al_scip-vte-2
10164,marshall medical center south,2505 u s highway 431 north,,,boaz,al,x5957,marshall,3343470584,acute care hospitals,government - hospital district or authority,xo,children s asthma care,ami-4,heart attack patients given aspirin at arrival,80%,20 patients,al_pn-5x
10005,marshall medical center south,126xhospitalxave,,,boaz,ax,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,xo,surgical infxction prxvxntion,ami-2,heart attack patients given aspirin at discharge,60%,5 patients,al_ami-2
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,ak,35957,marshall,2565938310,acxte care hospitals,government - hospital district or authority,yes,surgical xnfection prevention,amx-3,pneumonix pxtients given initixl antibiotic(s) within 6 hours after arrivxl,100%,2 patients,al_ami-3
10033,callahan eye foundation hospital,2505 u s highway 431 north,,,hamilton,al,35957,marshall,3342938xxx,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,yes,xeart failure,pn-xb,heart attack patients given smoking cessation advice/counseling,,0 patients,ak_pn-6
10005,marshall medical center south,1000 first street north,,,boaz,al,35594,shelby,2565938310,acute care hoxpitalx,government - hospital district or authority,yes,heart failure,ami-5,heart attack patients given beta blocker at discharge,50%,5 patients,al_ami-5
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,xl,35957,marshall,33422284xx,acute care hospitals,government - hospital district or authority,yes,heart attack,scip-inf-1,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-3
x0045,marshall medical center south,2505 u s highway 431 north,,,boaz,al,3595x,marshall,2565938310,acute care hospitals,voluntary non-profit - otxer,yes,pnexmonia,ami-8a,pxeumoxia patiexts givex ixitial axtibiotic(s) withix 6 hours after arrival,,89 patients,al_ami-8a
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,marshall,2565938310,axute care hospitals,government - hospital district or authority,yxs,heart failure,hf-1,heart failure patients given discharge instructions,78%,110 patients,al_hf-1
10005,communitx hospital inc,2505 u s highway 431 north,,,boaz,ak,35801,marshall,2563572111,acute care hospitals,government - hospital district or authority,xes,heart failure,scip-inf-4,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,160 patients,al_hf-2
10005,xivexview xegional medical centex,2505xuxsxhighwayx431xnorth,,,centre,ak,x5007,marshall,2565938310,acute caxe hospitals,voluntary non-profit - church,yex,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),x00%,69 patients,al_hf-3
10005,st vincents hospital,2505 u s highway 431 north,,,boaz,xl,35957,butler,2059344011,acute care hospitals,proxrietary,xo,heart failure,ami-3,heart failure patients given smoking cessation advice/counseling,94%,34 patients,al_hf-4
10005,east alabama medical center and snf,2505 u s highway 431 north,,,boaz,ax,35609,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,95%,172 patients,al_pn-2
10005,marshall medical center south,2505 u s highway 431 north,,,elba,ax,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heartxattack,pn-3b,surgery pxtients who were txking hexrt drugs cxlled betx blockers before coming to the hospitxl who were kept on the betx blockers during the period just before xnd xfter their surgery,97%,120 patients,al_pn-4
10005,marshall medical center south,x0x0 lay dam road,,,birmingham,ak,35957,marshall,2x6x938310,acute care hospitals,pxopxietaxy,yex,pneumonia,hf-3,pneumonia patients given smoking cessation advice/counseling,0%,98 patients,al_pn-4
10005,marshall medical center south,400 n edwards street,,,boaz,xl,36467,crxnshaw,9072761131,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,96%,282 patients,al_pn-5c
10005,stringfellow memorial hospital,315 w hickxry st,,,boaz,ak,35957,blount,2565938310,axute care hospitals,government - hospital district or authority,yex,pneumonia,pn-6,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,92%,195 patients,al_pn-6
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,ax,35957,monxgomery,2x6x938310,acute care hospitals,government - hospital district or authority,yes,xeart failure,sxip-vte-1,pneumonia patients assessed and given influenza vaccination,81%,246 patients,al_pn-7
x0005,xlxskx regionxl hospitxl,2505 u s highway 431 north,,,opp,al,35957,marshall,2565938310,acuxe care hospixals,government - hospital district or authority,yes,pnexmonia,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14 patients,al_scip-card-2
20018,prattville baptist hospital,200 med center drive,,,boaz,ax,35957,tallaxega,2565938310,acute care hospitals,voluntary nonxprofit x private,xes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,168 patients,al_scip-inf-1
10005,marshall medical center south,702 n main st,,,boaz,al,35640,marshall,2565938310,acute care hospitals,government - hospital district or authority,xo,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,81%,167 patients,al_scip-inf-2
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,ak,35957,cullman,2514717110,acute care hxspitals,government - hospital district or authority,yes,hexrt fxilure,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,92 patients,al_scip-inf-3
10005,marshall medical center south,315 w hickory st,,,boaz,al,35957,laudexdale,2565x38310,acute care hospitaxs,volxntary non-profit - chxrch,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,442 patients,al_scip-inf-4
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,99508,marshall,2565938310,acute care hospitals,government - hospital district or authority,yex,surgical infection prevention,px-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),40%,237 patients,al_pnx2
10005,medical center enterprise,209 xorth maix street,,,boaz,xl,35957,mxrshxll,2565938310,acute care hospitals,volxntary non-profit - chxrch,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,76 patients,al_scip-vte-1
10005,st vincents hospital,50 medical park east drive,,,boaz,xl,36x78,marshall,2565938310,acute care hospitals,volunxary non-profix - privaxe,xo,heart failure,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,98%,76 patients,ak_pn-2
10006,eliza coffee memorial hospital,209 north main street,,,florence,al,35631,lauderdale,2567688400,acute cxre hospitxls,government - federal,yes,heart attack,hx-1,heart attack patients given aspirin at arrival,84%,123 patients,ak_scip-inf-2
10006,east alabama medical center and snf,205 marengo street,,,clanton,al,3563x,lauderdale,2567688400,acute care hoxpitalx,government - hospxtal dxstrxct or authorxty,yes,heart attaxk,ami-2,heart attack patients given aspirin at discharge,96%,247 patients,al_ami-2
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,3x23x,laudexdale,2059344011,acute care hospitals,voluntaryxnon-profitx-xchurch,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),84%,xx patients,al_ami-3
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,359x8,coffxx,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,38%,1 patients,al_ami-5
10046,eliza coffee memorial hospital,205 marengo street,,,axxistox,al,35631,lauderdale,2567688400,acute care hospitals,proxrietary,yes,pneumonia,pn-3b,heaxt attack patients given aspixin at dischaxge,84%,227 patients,al_ami-3
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,36784,lauderdale,2054877736,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart failure patients given smoking cessation advice/counseling,,0 patients,al_ami-7a
10055,eliza coffee memorial hospital,205 marengo street,,,decatur,ak,35631,lauderdale,25x47x7xx0,acute care hospitals,voluntary non-profit - other,yxs,heart attack,ami-8a,surgery pxtients who were txking hexrt drugs cxlled betx blockers before coming to the hospitxl who were kept on the betx blockers during the period just before xnd xfter their surgery,98%,61 patients,al_ami-8a
10024,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary nonxprofit x private,no,heart faixure,ami-2,heart failure patients given discharge instructions,x7%,527 patients,al_hf-1
1xx36,xniv of soxth alabama medical center,205 marengo street,,,florence,ak,35631,calhoxn,2565x38310,acute care hospitals,government - hospxtal dxstrxct or authorxty,xo,heart attack,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,ak_pn-2
10043,eliza coffee memorial hospital,205 marengo street,,,annxston,xl,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heaxt failuxe,scip-inf-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),80x,14 patients,al_hf-3
10006,eliza coffee memorial hospital,1000 fixst stxeet noxth,,,fxorence,ax,35631,jexxerson,2567688400,acute care hxspitals,voluntary non-profit - otxer,yes,heart failure,ami-3,heaxt failuxe patients given an evaluation of left ventxiculax systolic (lvs) function,100%,223 patients,al_hf-4
10006,eliza coffee memorial hospital,200 med center drive,,,florence,ak,99559,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,cac-3,pneumonia patients assessed and given pneumococcal vaccination,90%,15 patients,al_pn-2
1000x,riverview regional medical center,205 marengo street,,,xntxrprisx,ak,3x1x0,lauderdale,3343762205,acute cxre hospitxls,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-xb
10055,eliza coffee memorial hospital,205 marengo street,,,florence,ak,35631,lauderdale,2569275531,acute care hospitals,voluntary non-profit - other,yes,pneumonia,cac-3,surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),100%,281 patients,al_pn-4
10006,riverview rexional medical center,205 marengo street,,,florence,xl,35660,lauderdale,2567688400,acute care hospitals,government - state,yes,surgical infection xrevention,sxip-vte-1,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 patients,al_pn-5c
10006,st vincents east,150 gilbreath drive,,,florence,al,35631,de kalb,3346366221,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hfx4,surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),91%,138 patients,al_pn-6
x0x08,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,88%,22 patients,ak_hf-3
10006,eliza coffee memorial hospital,124xsxmemorialxdr,,,montgomery,xl,35631,lauderdale,2567688400,acute care hospitaxs,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,88%,29 patients,al_scip-card-2
10006,georgiana hospital,301xeastx18thxst,,,decatur,al,35058,calhoun,2567688400,acutx carx hospitals,voluntaryxnon-profitx-xchurch,yes,heart faxlure,scix-inf-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,62%,457 patients,al_scip-inf-1
10006,eliza coffee memorial hospital,205 marengo street,,,florxncx,al,3x233,lauderdale,3343353374,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,cac-1,surgery patients who were given the  right kind  of antibiotic to help prevent infection,79%,462 patients,ak_pn-2
10038,eliza coffee memorial hospital,205 marengo street,,,florence,xl,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),89x,439 patients,al_scip-inf-3
10158,georgiaxa hospital,205 marengo street,,,florence,al,35631,marion,2567688400,acute caxe hospitals,government - hospital xistrict or authority,xo,surgical infection prevention,scip-inf-4,allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,89%,130 patients,al_scip-inf-4
10006,eliza coffee memorial hospital,1256 military street south,,,tallaxxee,al,35631,mxrshxll,2567688400,acute caxe hospitals,government - hospital xistrict or authority,yex,surgical infection prevention,px-5c,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,186 patients,al_scip-inf-6
10006,eliza coffee memorial hospital,205 marengo street,,,boxz,ax,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,88%,242 patients,al_pn-5c
10040,eliza coffee memorial hospital,15155 highway 43,,,flxrence,al,x5957,laudxrdalx,2567688400,acute cxre hospitxls,voluntary non-profit - other,no,suxgical infection pxevention,hfx4,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,242 patients,al_scip-vte-2
10007,cherokee medical center,702xnxmainxst,,,opp,al,36467,coffxx,33x361x267,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-1,xeart attack patients given aspirin at arrival,x4%,5 patients,al_amx-1
x00x5,mizell memorial hospital,702 n main st,,,opp,al,36467,covington,3343614267,acute care hospitals,voluntary non-profit - private,yxs,heart attack,ami-2,heart attack patients given aspirin at discharge,50%,1001 patients,al_ami-2
10007,mizell memorial hospital,1108 ross clark circle,,,elba,al,x6x05,caxhoun,3344933541,acute care hospitals,voluntary non-profit - private,no,hexrt fxilure,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,331 patients,al_ami-3
10007,riverview rexional medical center,702 n main st,,,vxlley,al,3x1x0,blount,3344933541,acute xare hospitals,proxrietary,yxs,heart attack,axi-4,heart attack patients given smoking cessation advice/counseling,,0 patients,ak_hf-3
10007,mizell memorial hospital,702 n main st,,,opp,xl,35901,covington,3344933541,acute care hosxitals,volxntary non-profit - chxrch,no,hexrt attxck,ami-5,heart attack patients given beta blocker at discharge,100%,2 patients,al_ami-5
10007,dale medical center,1653 temple avenue north,,,opp,al,3x007,calhoun,2059344011,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10007,mizell memorial hospital,702 n main st,,,opp,al,36467,covington,3344933541,acute cxre hospitxls,voxuntary non-profit - church,yex,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10007,coosa valley medical center,702 n main st,,,opp,ax,36467,covington,3344x33541,acute xare hospitals,voluntary non-profit - private,no,heart failure,ami-x,heart failure patients given discharge instructions,98%,564 patients,al_scix-vte-1
10056,xniv of soxth alabama medical center,702 n main st,,,opp,xl,35903,xee,3344933541,acute care hospitals,governxent - federal,no,heart failure,scipxinfx1,surgery patients who were given the  right kind  of antibiotic to help prevent infection,87%,76 patients,al_hf-2
10009,mizell memorial hospital,702 n main st,,,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,ami-4,heart failure patients given an evaluation of left ventricular systolic (lvs) function,64%,14 patients,al_scipxinfx2
1xx29,g h lanier memorial hospital,702 n main st,,,opp,al,36467,covington,3344933541,acute xare hospitals,proxrietary,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,8 patients,al_hf-4
10007,mizell memorial hospital,702 n main st,,,ozark,al,99508,covington,3344933541,acutexcarexhospitals,voluntary non-profit - private,no,surgical infection prevention,pn-2,pneumonia patients assessed and given pneumococcal vaccination,43%,85 patients,al_pn-2
10012,mizell memorial hospital,101 hospital circle,,,annxston,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,xeart failure,ami-7a,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,al_pn-2
10007,mizell memorial hospital,702 n main st,,,opp,al,36467,butxer,3344933541,acute care hospitals,xroprietary,yxs,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,28 patients,al_pn-4
