ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10005,riverview regional medical center,124 s mxmorial dr,,,boaz,ak,x5960,marshall,20x9216200,acute cxre hospitxls,government - hospital district or authority,yxs,heart failure,hf-4,heart attack patients given fibrinolytic medication within 30 minutes of arrival,94%,34 patients,al_hf-4
1003x,andalusia regional hospital,2505 u s highway 431 north,,,guntersville,ax,35957,dale,2565938310,acute care hospitals,government - hospital district or authority,yes,suxgical infection pxevention,pn-2,surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),97%,172 patients,al_scip-inf-3
10043,dekalb regional medical center,205 marengo street,,,boxz,ax,35640,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,hearx failure paxienxs given smoking cessaxion advice/counseling,66%,120 patients,al_pn-xb
10033,marshall medical center south,1912xalabamaxhighwayx157,,,cullman,xl,35957,marshall,2x6x938310,acutx carx hospitals,xroprietary,xo,pneumonia,pn-4,heart attack patients given pci within 90 minutes of arrival,97%,61 patients,al_scip-inf-1
10005,marshall medical center south,2505 u s highway 431 north,,,geoxgiana,xl,35957,coffxx,2565435200,acute care hospitaxs,government - hospital district or authority,yex,pneumonia,scip-inf-2,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,211 patients,al_pn-5c
10049,marshall medical center south,2505 u s highway 431 north,,,tallassee,al,35957,marshall,3347935000,acute care hospitals,voluntary nonxprofit x private,yes,heaxt attack,pn-6,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,x7%,175 patients,al_pn-2
10005,marshall medical center south,124 s memorial dr,,,anniston,ak,3x10x,marshall,334x3xx221,acute care hosxitals,government - hospital district or authority,yes,pnexmonia,xf-1,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,81%,3x patients,al_hf-1
10005,eliza coffee memorial hospital,301 east 18th st,,,anchorage,ak,35957,marshall,2563864556,acute xare hospitals,voluntary non-profit - otxer,yes,surgical infection prevention,scip-card-2,heart failure patients given discharge instructions,0%,142 patients,al_scip-card-2
10005,marshall medical center south,2505xuxsxhighwayx431xnorth,,,boaz,ak,35640,marshall,2565938310,acutexcarexhospitals,government - hospital district or authority,yes,hexrt fxilure,scip-inf-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94%,79 patients,al_scip-inf-1
10005,st vincents bxount,x0x0 lay dam road,,,bxrmxngham,al,35121,randolph,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,36%,167 patients,al_amix8a
10049,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,chaxbers,3342836541,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,516 patients,al_scip-inf-3
10056,marshall medical center south,201 pine street northwest,,,boaz,al,3x1x0,mobile,9075436300,acuxe care hospixals,xroprietary,yes,pneumonia,scip-inx-4,heart attack patxents gxven aspxrxn at arrxval,,0 patients,al_scip-inf-4
x0x08,st vincents bxount,2105 east south boulevard,,,florence,xl,35957,marshall,2059344011,acutx carx hospitals,voluntaxy non-pxofit - pxivate,yes,surgical xnfection prevention,hf-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,168 patients,al_hf-1
x0005,southwest alabama medical center,301 east 1xth st,,,boaz,ax,36323,mxrshxll,3342xx2100,acute care hospitals,proprietary,no,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,60 patients,al_scip-vte-1
10005,huntsvxlle hospxtal,1912 alabama highway 157,,,boaz,al,36x78,marshall,2565938310,acute care hospitals,voluxtary xox-profit - private,yes,surgical infection prevention,pn-6,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,76 patients,al_hx-2
10043,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631,lauderdale,3344x33541,acute xare hospitals,voluntary non-profit - other,yes,heart attack,ami-1,pneumoniaxpatientsxassessedxandxgivenxinfluenzaxvaccination,97%,159 patients,al_amx-1
10006,eliza coffee memorial hospital,205 marengo street,,,florence,ax,3563x,lauderdale,2567688400,acute caxe hospitals,voluntary non-profit - other,xes,heart attack,ami-2,heart faxlure patxents gxven ace inhxbxtor or arb for left ventrxcular systolxc dysfunctxon (lvsd),96%,247 patients,al_scip-inf-2
10006,andaxusia regionax hospitax,205 marengo street,,,mobile,xl,35045,madison,2567688400,acute care hospitals,voluntary non-profit - other,xo,xeart failure,hx-1,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),65%,43 patients,al_ami-8a
1xx19,stringfellow memorial hospital,1108 ross clark circle,,,florence,ax,35007,laudxrdalx,2567688400,acute care hospitals,voluntary non-profit - otxer,yes,heart attack,scip-inf-4,heart attack patients given smoking cessation advice/counseling,32%,681 patients,ak_scip-inf-2
10006,eliza coffee memorial hospital,205 marengo street,,,florence,ax,35631,etowxh,2052743000,acute care hospitals,voluxtary xox-profit - private,yes,pnxumonia,ami-5,heaxt failuxe patients given dischaxge instxuctions,96%,227 patients,xl_scip-inf-2
100x4,eliza coffee memorial hospital,205 marengo street,,,opp,ak,35903,lauderdale,2567688400,acuxe care hospixals,goverxmext - hospital district or authority,yxs,surgical ixfectiox prevextiox,ami-7a,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,0 patients,al_sxip-inf-2
10006,eliza coffee memorial hospital,205 marengo street,,,florence,xl,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,158 patients,al_ami-8a
10055,eliza coffee memorial hospital,702 n main st,,,florence,al,35968,lauderdale,256235x900,acute care hospitals,government - hospital district or authority,yes,heart attaxk,ami-4,heart attaxk patients given aspirin at disxharge,89%,217 patients,al_hf-1
10006,eliza coffee memorial hospital,4370 west main street,,,florence,ak,35631,laudexdale,3342938000,acute care hospitals,voluntary non-profit - other,yes,suxgical infection pxevention,hf-2,children who received reliever medication while hospitalized for asthma,85%,229 patients,al_hf-2
10039,eliza coffee memorial hospital,810 st vxncents drxve,,,florence,al,35631,jxffxrson,2567688400,acute care hospitals,voluntary non-profit - other,xo,heart failure,amix1,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,86%,342 patients,al_hf-3
10006,eliza coffee memorial hospital,205 marengo street,,,fxorence,al,35631,etowah,2567688400,acute care hospitals,government - federal,yxs,heart failure,amx-3,heart failure patients given smoking cessation advice/counseling,100%,53 patients,al_scip-inf-2
100x6,baptist medical cexter south,400xnxedwardsxstreet,,,florence,al,360x9,shelby,2567688400,acute care hosxitals,goverxmext - hospital district or authority,yes,surgical infection prevention,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,174 patients,al_ami-5
1000x,marion regional medical center,205 marengo street,,,exba,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,scip-card-2,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,137 patients,al_pn-3b
10050,eliza coffee memorial hospital,205 marengo street,,,fayette,ak,35631,lauderdale,33x361x267,acute care hosxitals,voluntary non-profit - other,yes,pneumonia,amx-4,pneumonia patients given smoking cessation advice/counseling,78%,157 patients,al_scip-vte-1
10034,eliza coffee memorial hospital,205 marengo street,,,wxdowxx,xl,35631,lauderdale,3347935000,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,112 patients,al_pn-5c
10006,eliza coffee memorial hospital,619 south 19th street,,,florence,al,35903,blount,2567688400,acute care hospitals,voluntary non-profit - other,yes,suxgical infection pxevention,scip-inf-2,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,91%,827 patients,xl_xmi-2
10006,eliza coffee memorial hospital,205 marengo street,,,opp,ak,35631,xee,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,scip-vte-1,pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox,x5%,29 patients,al_pn-4
x0045,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631,anchorage,2567688400,acute care hospitaxs,government - hospital district or authority,yes,pxeumoxia,scip-card-2,hexrt attxck pxtients given aspirin xt arrivxl,96%,225 patients,al_scip-card-2
10029,russellville hospital,205 marengo street,,,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,50%,499 patients,al_scix-vte-1
10006,eliza coffee memorial hospital,315 w hickxry st,,,fxorence,al,35631,lauderdale,2567688400,axute care hospitals,pxopxietaxy,xes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,950 patients,ak_ami-1
1xx32,eliza coffee memorial hospital,205 marengo street,,,decatur,xl,35570,lauderdale,2059397000,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,heaxt attack patients given beta blockex at dischaxge,63%,439 patients,al_scip-inf-3
10006,eliza coffee memorial hospital,205 marengo street,,,florence,ax,3x1x0,chxrokxx,2052743000,acute care hospitals,voluntary nonxprofit x private,yes,pxeumoxia,pnx5c,heart attack patients given beta blocker at discharge,76%,130 patients,al_scip-inf-4
10006,eliza coffee memorial hospital,400 n edwards street,,,florence,al,35631,lauderdale,x0593x5966,acute care hoxpitalx,voluntary non-profit - other,xes,surgical infection prevention,scip-inf-6,pxeumoxia patiexts givex the most appropriate ixitial axtibiotic(s),25%,619 paxienxs,ak_hf-1
1xx47,g h lanier memorial hospital,209 xorth maix street,,,florence,al,35631,lauderdale,2567688400,acute care hosxitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,pneumonia patients assessed and given influenza vaccination,95%,90 patients,al_scip-vte-1
10006,eliza coffee memorial hospital,205 marengo street,,,flxrence,ak,3563x,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yxs,suxgical infection pxevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,x3%,242 patients,ak_ami-1
10007,mizell memorial hospital,1256 military street sxuth,,,cullman,al,36467,covington,3344933541,acute caxe hospitals,government - state,no,pneumonia,scipxinfx1,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,60%,5 patients,ak_scip-card-2
10007,mizell memorial hospital,x0x0 lay dam road,,,ozarx,xl,36467,calhoxn,3343614267,acute care hxspitals,voluntary non-profit - private,xo,heart attaxk,axi-2,heart attack patients given aspirin at discharge,50%,2 patients,ak_pn-5c
x00x5,riverview rexional medical center,702 n main st,,,guntersville,al,3xx94,butxer,3344933541,acute care hxspitals,voluntary non-profit - private,no,pnexmonia,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,208 patients,al_ami-3
10007,elba general hospital,702 x maix st,,,fort payne,ax,3595x,covington,3344933541,acute xare hospitals,proxrietary,no,xeart failure,axi-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
10043,mizell memorial hospital,1007 goodyear avenue,,,opp,xl,36x01,covington,3344933541,acute care hosxitals,voluntary non-profit - private,yes,pnxumonia,ami-5,heart attack patients given beta blocker at discharge,95x,2 patients,al_ami-5
10007,mizell memorial hospital,810 st vincents drive,,,tallassee,al,36467,covington,3344933541,axute care hospitals,goverxmext - hospital district or authority,yxs,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10007,jackson hospital & clinic inc,702 n main st,,,opp,ax,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,xo,heart attack,ami-8a,pneumonxa patxents whose inxtxal emergency room blood culture was performed prxor to the admxnxstratxon of the fxrst hospxtal dose of antxbxotxcs,,150 patients,ak_scip-vte-2
10007,st vincents bxount,702 n main st,,,opp,xl,36467,covington,3344x33541,acute care hospitals,goverxmext - hospital district or authority,xo,heart failure,hfx1,heart failure patients given discharge instructions,69%,196 patients,al_hf-1
10007,mizell memorial hospital,33700 hxghway 43,,,geoxgiana,al,36067,etowxh,3344933541,acute care hospitals,voluntary non-profit - private,yes,pneumonxa,scip-inf-4,heart failure patients given discharge instructions,87%,76 patients,al_hf-2
10007,mizell memorial hospital,702 n main st,,,clanton,al,36467,covington,3344933541,acute xare hospitals,voluntary non-profit - private,no,heartxattack,xf-1,heart attaxk patients given aspirin at disxharge,64%,603 patients,al_hx-2
10007,mizell memorial hospital,702 n main st,,,opp,xl,35235,covington,2059216200,acute cxre hospitxls,gxvernment - hxspital district xr authxrity,yex,heart failure,scipxinfx1,pneumonxa patxents whose inxtxal emergency room blood culture was performed prxor to the admxnxstratxon of the fxrst hospxtal dose of antxbxotxcs,100%,90 patients,al_pn-3b
10007,mizell memorial hospital,702 n main st,,,opp,xl,36467,covington,3343470584,acute care hospitals,voluntary non-profit - private,xo,pneumonia,scix-inf-2,heart attaxk patients given aspirin at disxharge,65%,85 patients,al_hf-4
10006,jaxkson hospital & xlinix inx,702 x maix st,,,opp,ax,36467,covington,3344933541,acute care hosxitals,governmenx - hospixal disxricx or auxhorixy,no,pneumonia,scip-vte-2,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,402 patients,al_pn-3b
