ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,,,houston,3347938701,acute care hospitals,,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,40 patients,
,southeast alabama medxcal center,1108 ross clark circle,,,,al,,houston,3347938701,,,yes,heart failure,,,78%,455 patients,al_hf-1
10001,southeast alabama medical center,1108 ross clark circle,,,,al,,houston,,acute care hospitals,,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,,
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,,,,government - hospital district or authority,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,,36302,,3347938701,acute care hospitals,,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 patients,
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,
10001,,1108 ross clark circle,,,,al,36302,houston,3347938701,acute care hospitals,,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,125 patients,
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,houston,3347938701,acute care hospitals,,,pneumonia,,,,107 patients,al_pn-4
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,,,acute care hospitals,,yes,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,,al_pn-5c
,,,,,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
10001,,,,,dothan,al,36302,houston,3347938701,acute care hospitals,,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,,160 patients,al_pn-7
,,1108 ross clark circle,,,dothan,al,36302,houston,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,al_scip-card-2
10001,southeast alabama medical center,1108 ross clark circle,,,,,,,3347938701,,,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,399 patients,al_scip-inf-1
10001,,,,,,,36302,,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,,,,,al_scip-inf-2
10001,,1108 ross clark circle,,,,,36302,houston,,acxte care hospitals,,yes,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 patients,al_scip-inf-3
10001,southeast alabama medical center,1108 ross clark circle,,,,al,36302,,,acute care hospitals,,,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
,,1108 ross clark circle,,,dothan,,36302,,3347938701,,,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,537 patients,
,,1108 ross clark circle,,,dothan,xl,36302,,3347938701,acute care hospitals,,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,,
,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yex,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,184 patients,
,marshall medical center south,2505 u s highway 431 north,,,,al,,,2565938310,acute care hospitals,government - hospital district or authority,yes,,,heart attack patients given aspirin at arrival,,,al_ami-1
x0005,marshall medical center south,2505 u s highway 431 north,,,boaz,,,,2565938310,acute care hospitals,government - hospital district or authority,,heart attack,ami-2,,60%,,
,marshall medical center south,2505 u s highway 431 north,,,boaz,,,,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,,
10005,marshall medical center south,2505 u s highway 431 north,,,,al,,marshall,,,,yes,heart attack,,,,,al_ami-4
,marshall medical center south,,,,boaz,,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,,ami-5,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,,,,2565938310,acute care hospitals,,,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10005,marshall medical center south,2505 u s highway 431 north,,,,xl,35957,marshall,,,government - hospital district or authority,,heart attack,,,,0 patients,al_ami-8a
10005,marshall medical center south,,,,boaz,al,,,,,government - hospital district or authority,,heart failure,,,,,al_hf-1
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,marshall,,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,,99%,160 patients,al_hf-2
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,69 patients,al_hf-3
10005,,,,,,al,,marshall,2565938310,acute care hospitals,government - hospital district or authority,,heart failure,hf-4,,94%,34 patients,
10005,marshall medical center south,,,,boaz,al,35957,marshall,2565938310,,government - hospital district or authority,,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97%,,al_pn-2
10005,marshall medical center south,,,,,,35957,,,,government - hospital district or authority,yes,pneumonia,,,97%,120 patients,
10005,marshall medical center south,2505xuxsxhighwayx431xnorth,,,boaz,al,,marshall,,acute care hospitals,government - hospital district or authority,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,,98 patients,
10005,marshall medical center south,2505 u s highway 431 north,,,,,35957,marshall,2565938310,acute care hospitals,,,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,211 patients,al_pn-5c
10005,,2505 u s highway 431 north,,,,al,35957,,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,al_pn-6
10005,,,,,,al,35957,,2x6x938310,acute care hospitals,government - hospital district or authority,,,pn-7,pneumonia patients assessed and given influenza vaccination,81%,118 patients,al_pn-7
10005,marshall medical center south,,,,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,al_scip-card-2
10005,,2505 u s highway 431 north,,,boaz,al,35957,marshall,2565938310,acute care hospitals,,yes,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,,al_scip-inf-1
,,2505 u s highway 431 north,,,boaz,al,,marshall,2565938310,,government - hospital district or authority,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 patients,al_scip-inf-2
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,,marshall,,,,yes,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,,al_scip-inf-3
10005,marshall medical center south,,,,,al,35957,marshall,2565x38310,,government - hospital district or authority,yes,,scip-inf-4,,,0 patients,al_scip-inf-4
10005,marshall medical center south,,,,,al,35957,marshall,,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-inf-6,,,,al_scip-inf-6
,,2505 u s highway 431 north,,,boaz,al,,mxrshxll,2565938310,,,yes,,scip-vte-1,,78%,76 patients,al_scip-vte-1
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,marshall,2565938310,acute care hospitals,,yes,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,,
10006,eliza coffee memorial hospital,,,,florence,,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,,al_amx-1
10006,,205 marengo street,,,florence,al,,,2567688400,acute care hospitals,voluntary non-profit - other,,heart attack,ami-2,,96%,,al_ami-2
10006,eliza coffee memorial hospital,205 marengo street,,,,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,,heart attack,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,al_ami-3
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631,,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-4,,100%,103 patients,
10006,eliza coffee memorial hospital,,,,florence,,35631,,2567688400,acute care hospitals,,,hearx axxack,,heart attack patients given beta blocker at discharge,96%,227 patients,al_ami-5
10006,eliza coffee memorial hospital,205 marengo street,,,,,,lauderdale,2567688400,,,yes,heart attack,ami-7a,,,0 patients,al_ami-7a
,eliza coffee memorial hospital,205 marengo street,,,florence,al,,lauderdale,2567688400,,voluntary non-profit - other,yes,heart attack,ami-8a,,,61 patients,al_ami-8a
,eliza coffee memorial hospital,,,,,al,35631,,,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,79%,,al_hf-1
10006,eliza coffee memorial hospital,,,,florence,al,,,,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,al_hf-2
10006,eliza coffee memorial hospital,205 marengo street,,,,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,,hf-3,,82%,84 patients,al_hf-3
10006,eliza coffee memorial hospital,,,,,,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,,100%,53 patients,al_hf-4
10006,eliza coffee memorial hospital,205 marengo street,,,,,35631,lauderdale,2567688400,acute care hospitals,,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,,al_pn-2
,eliza coffee memorial hospital,205 marengo street,,,,,35631,,2567688400,acute care hospitals,voluntary non-profit - other,yes,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
,eliza coffee memorial hospital,205 marengo street,,,florence,,,,2567688400,acute care hospitals,,,pneumonia,,,,,
10006,eliza coffee memorial hospital,205 marengo street,,,,xl,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 patients,al_pn-5c
10006,,205 marengo street,,,florence,al,35631,lauderdale,2567688400,,,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),,,
10006,eliza coffee memorial hospital,205 marengo street,,,florence,,35631,lauderdale,,,,yes,pneumonia,,,88%,,al_pn-7
,eliza coffee memorial hospital,,,,florence,,35631,,2567688400,,voluntary non-profit - other,,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,,
10006,eliza coffee memorial hospital,,,,florence,al,35631,lauderdale,,,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,
10006,,205 marengo street,,,,al,35631,lauderdale,2567688400,,voluntary non-profit - other,,,scip-inf-2,,99%,462 patients,
10006,eliza coffee memorial hospital,205 marengo street,,,,,,lauderdale,2567688400,acute care hospitals,,,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,,
10006,,,,,florence,al,35631,lauderdale,,acute care hospitals,,yes,,,,89%,,al_scip-inf-4
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,,,2567688400,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 paxienxs,al_scip-inf-6
,eliza coffee memorial hospital,205 marengo street,,,,al,35631,lauderdale,2567688400,acute care hospitals,,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,242 patients,al_scip-vte-1
10006,eliza coffee memorial hospital,205 marengo street,,,,al,3563x,,,,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,,al_scip-vte-2
,mizell memorial hospital,,,,,,36467,covington,,,voluntary non-profit - private,no,heart attack,,xeart attack patients given aspirin at arrival,,5 patients,al_ami-1
,mizell memorial hospital,702 n main st,,,opp,al,36467,covington,3344933541,acute care hospitals,,no,heart attack,ami-2,heart attack patients given aspirin at discharge,,,al_ami-2
,,702 n main st,,,opp,al,36467,covington,3344933541,,,,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
,mizell memorial hospital,702 n main st,,,,,36467,covington,,acute care hospitals,voluntary non-profit - private,no,heart attack,axi-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
10007,mizell memorial hospital,702 n main st,,,,,,covington,3344933541,acute care hosxitals,voluntary non-profit - private,,heart attack,,,,,al_ami-5
,mizell memorial hospital,702 n main st,,,,,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,,,,
,,,,,opp,,36467,,3344933541,,voluntary non-profit - private,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,
,mizell memorial hospital,,,,opp,al,,covington,,acute care hospitals,voluntary non-profit - private,,heart failure,,,,59 patients,
10007,mizell memorial hospital,702 n main st,,,opp,,36467,,,acute care hospitals,voluntary non-profit - private,no,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,al_hf-2
,,702 n main st,,,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-3,,,,
10007,mizell memorial hospital,702 n main st,,,,,36467,covington,3344933541,,voluntary non-profit - private,,,,heart failure patients given smoking cessation advice/counseling,100%,8 patients,al_hf-4
10007,,,,,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,,pn-2,,87%,,al_pn-2
10007,mizell memorial hospital,702 x maix st,,,opp,al,,covington,,acute care hospitals,voluntary non-profit - private,,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,64 patients,
10007,mizell memorial hospital,702 n main st,,,,,36467,covington,,acute care hospitals,voluntary non-profit - private,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,28 patients,al_pn-4
10007,mizell memorial hospital,702 n main st,,,,al,36467,covington,,acute care hospitals,voluntary non-profit - private,,pneumonia,pnx5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,87 patients,
10007,mizell memorial hospital,702 n main st,,,opp,al,,covington,,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-6,,88%,,
,mizell memorial hospital,,,,,,36467,covington,,acute care hospitals,voluntary non-profit - private,,,,pneumonia patients assessed and given influenza vaccination,90%,63 patients,al_pn-7
,mizell memorial hospital,702 n main st,,,,al,36467,covington,3344933541,acute care hospitals,,no,,scip-card-2,,91%,11 patients,
10007,,,,,,al,36467,,3344933541,,voluntary non-profit - private,,,scip-inf-1,,88%,101 patients,al_scip-inf-1
,,702 n main st,,,opp,,,covington,3344933541,,volunxary non-profix - privaxe,,surgical infection prevention,,,91%,101 patients,
,,702 n main st,,,,al,,,,,voluntary non-profit - private,,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
10007,,702 n main st,,,opp,al,,covington,3344933541,,voluntary non-profit - private,no,,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patixnts,
,mizell memorial hospital,,,,opp,al,,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,123 patients,al_scip-inf-6
10007,mizell memorial hospital,702 n main st,,,opp,,,,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
10007,mizell memorial hospital,702 n main st,,,,,36467,,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,88%,,
,crenshaw community hospital,101 hospital circle,,,,ax,,crenshaw,3343353374,acute care hospitals,,yes,heart attack,ami-1,heart attack patients given aspirin at arrivax,0%,1 patients,al_ami-1
,,,,,luverne,al,36049,,3343353374,,government - federal,,,,,x00%,,al_ami-2
10008,,,,,luverne,al,,crenshaw,3343353374,acute care hospitals,,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,ami-4,,,0 patients,al_ami-4
10008,crenshaw community hospital,101 hospital circle,,,,,,crenshaw,,acute care hospitals,government - federal,yes,,,heart attack patients given beta blocker at discharge,0%,1 patients,al_ami-5
10008,,101 hospital circle,,,luverne,,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,,ami-7a,,,0 patients,al_ami-7a
,,,,,luverne,al,,crenshaw,3343353374,acute care hospitals,,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
,,101 hospital circle,,,,,,,,,government - federal,yes,,hf-1,heart failure patients given discharge instructions,4%,,al_hf-1
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,3343353374,acute care hospitals,,,heaxt failuxe,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,39 patients,al_hf-2
10008,,101 hospital circle,,,luverne,al,36049,crenshaw,,,,,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,8 patients,
10008,crenshaw community hospital,101 hospital circle,,,luverne,,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart failure,,heart failure patients given smoking cessation advice/counseling,,,
,crenshaw community hospital,101 hospital circle,,,luverne,al,,crenshaw,3343353374,acute care hospitals,,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,16 patients,al_pn-2
10008,crenshaw cxmmunity hxspital,,,,,al,,crenshaw,3343353374,acute care hospitals,,yes,,,,,15 patients,al_pn-3b
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,,acute care hospitals,government - federal,,pneumonia,pn-4,,,9 patients,al_pn-4
,crenshaw community hospital,101 hospital circle,,,,,,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,,al_pn-5c
10008,crenshaw community hospital,,,,,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,,,pneumonia patients given the most appropriate initial antibiotic(s),62%,21 patients,al_pn-6
10008,crenshaw community hospital,,,,,,,crenshaw,,,,yes,,,,47%,,
10008,,101 hospital circle,,,luverne,al,,crxnshaw,3343353374,acute care hospitals,government - federal,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,al_scip-card-2
10008,crenshaw community hospital,101 hospital circle,,,,,,,,,government - federal,,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,2 patients,
10008,crenshaw community hospital,,,,,al,36049,crenshaw,3343353374,acute care hospitals,,,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,,al_scip-inf-2
10008,crenshaw community hospital,,,,luverne,al,360x9,crenshaw,,acute care hospitals,government - federal,,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,,al_scip-inf-3
10008,crenshaw community hospital,101 hospital circle,,,,ax,36049,crenshaw,,,government - federal,yes,surgical infection prevention,,,,,al_scip-inf-4
10008,,101 hospital circle,,,luverne,al,,crenshaw,,acute care hospitals,government - federal,yes,,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,,al_scip-inf-6
10008,,,,,luverne,,,crenshaw,,acute care hospitals,government - federal,yes,,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
10008,,,,,luverne,al,,crenshaw,3343353374,,government - federal,,surgical infection prevention,,,100%,4 patients,al_scip-vte-2
,hartselle medical center,201 pine street northwest,,,,al,35640,morgan,,acute care hospitals,,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,,
10009,hartselle medical center,201 pine street northwest,,,,al,35640,morgan,,acute care hospitals,,yes,heart attack,ami-2,heart attaxk patients given aspirin at disxharge,,,al_ami-2
10009,,201 pine street northwest,,,hartselle,,35640,morgan,,acute care hospitals,,,heart attack,,,100%,,
10009,hartselle medical center,,,,hartselle,al,35640,morgan,2567736511,,,yes,heart attack,ami-4,,100%,2 patients,
,,201 pine street northwest,,,hartselle,,35640,morgan,2567736511,,proprietary,,heart attack,ami-5,heart attack patients given beta blocker at discharge,,,
10009,hartselle medical center,201 pine street northwest,,,hartselle,,3x640,morgan,,acute care hospitals,proprietary,,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
,hartselle medical center,,,,hartselle,,,morgan,2567736511,,,yes,,,heart attack patients given pci within 90 minutes of arrival,,,
10009,,201 pine street northwest,,,hartselle,,,morgan,2567736511,acute care hospitals,,,heart failure,hf-1,,97%,,al_hf-1
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,morgan,,acute care hospitals,proprietary,yes,,hf-2,,98%,,
10009,hartselle medical center,,,,hartselle,al,,morgan,2567736511,acute care hospitals,proprietary,,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,10 patients,al_hf-3
10009,hartselle medical center,201 pine street northwest,,,,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,12 patients,
,hartselle medical center,,,,hartselle,al,35640,,,,proprietary,yes,,,pneumonia patients assessed and given pneumococcal vaccination,98%,,al_pn-2
10009,,201 pine street northwest,,,hartselle,al,,morgan,2567736511,acute care hospitals,,yes,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,30 patients,al_pn-3b
10009,hartselle medical center,,,,hartselle,,3x640,,2567736511,acute care hospitals,,yxs,,pn-4,,,25 patients,al_pn-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,,morgan,,,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,51 patients,al_pn-5c
10009,,201 pine street northwest,,,,,,morgan,,acute care hospitals,,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,,al_pn-6
