ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10019,helen keller memorial hospital,1300 south montgomery avenue,,,,al,,jefferson,,,,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,3x patients,al_hf-3
10019,,1300 south montgomery avenue,,,sheffield,,,jefferson,2563864556,acute care hospitals,,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,41 patients,
10001,southeast alabama medical center,,,,dothan,al,36302,houston,3347938701,,,,heart attack,ami-1,heart attack patients given aspirin at arrival,,270 patients,
10001,southeast alabama medical center,,,,,,36302,,3347938701,,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,,,
10001,,1108 ross clark circle,,,,al,36302,,3347938701,,,,heart attaxk,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,71 patients,
10001,southeast alabama medical center,,,,,,,,3347938701,acute care hospitals,,,hearx axxack,ami-4,,100%,244 patients,al_ami-4
,,1108 ross clark circle,,,dothan,al,36302,,,acute care hospitals,government - hospital district or authority,yes,heart attack,,,,441 patients,
10001,,,,,dothan,al,,houston,334793870x,acute care hospitals,government - hospital district or authority,,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,,,,,72%,,al_ami-8a
10001,southeast alabama medxcal center,1108 ross clark circle,,,,al,36302,houston,,,government - hospital district or authority,,,,,78%,,al_hf-1
,southeast alabama medical center,1108 ross clark circle,,,,al,36302,,3347938701,acute care hospitals,,yes,,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
10001,southeast alabama medical center,,,,,al,,,3347938701,,,yes,heart failure,,,,,al_hf-3
10001,,1108 ross clark circle,,,dothan,al,36302,houston,,,government - hospital district or authority,yes,heart failure,hf-4,,100%,110 patients,al_hf-4
10001,southeast alabama medical center,,,,dothan,,,houston,3347938701,,,yes,pneumonia,pn-2,,93%,191 patients,al_pn-2
,southeast alabama medical center,,,,,al,,houston,,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
,southeast alabama medical center,1108 ross clark circle,,,,,36302,,3347938701,,government - hospital district or authority,,,,pneumonia patients given smoking cessation advice/counseling,,,al_pn-4
10001,,,,,,al,,,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,,
,southeast alabama medical center,,,,,al,36302,,3347938701,acute care hospitals,government - hospital district or authority,,pneumonia,pn-6,,,,
10001,southeast alabama medical center,,,,,al,,,,,,,,pn-7,pneumonia patients assessed and given influenza vaccination,,,
10001,,,,,,,,houston,,,,yes,,,,,,al_scip-card-2
,southeast alabama medical center,1108 ross clark circle,,,dothan,al,,,,,,yes,surgical infection prevention,,,94%,,al_scip-inf-1
10001,,,,,,al,36302,,3347938701,,,yes,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,,al_scip-inf-2
10001,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302,,3347938701,acxte care hospitals,government - hospital district or authority,,surgical infection prevention,scip-inf-3,,88%,,
,southeast alabama medical center,,,,,,,,,acute care hospitals,,,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
10001,southeast alabama medical center,,,,,al,,,,acute care hospitals,,,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,537 patients,al_scip-inf-6
10001,southeast alabama medical center,1108 ross clark circle,,,,,36302,,,,,yes,surgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,185 patients,
,southeast alabama medical center,1108 ross clark circle,,,,al,,houston,3347938701,acute care hospitals,,yex,surgical infection prevention,scip-vte-2,,83%,,al_scip-vte-2
,,,,,,al,,,2565938310,acute care hospitals,government - hospital district or authority,yes,,ami-1,,80%,20 patients,al_ami-1
x0005,marshall medical center south,,,,boaz,,35957,marshall,,,government - hospital district or authority,yes,,ami-2,,,5 patients,al_ami-2
,,2505 u s highway 431 north,,,,xl,,marshall,,acute care hospitals,,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,
,,,,,,al,35957,,2565938310,acute care hospitals,,yes,heart attack,,heart attack patients given smoking cessation advice/counseling,,,
,,2505 u s highway 431 north,,,boaz,,,marshall,,acute care hospitals,,yes,heart attack,,,,,al_ami-5
10005,,2505 u s highway 431 north,,,,al,,,2565938310,,,yes,,ami-7a,,,0 patients,
,marshall medical center south,,,,boaz,xl,,marshall,,,government - hospital district or authority,yes,heart attack,ami-8a,,,0 patients,
10005,,2505 u s highway 431 north,,,,al,35957,,,,government - hospital district or authority,yxs,,hf-1,,,,
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,,,,,,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,160 patients,al_hf-2
,marshall medical center south,,,,,,,,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,69 patients,
,marshall medical center south,,,,,,35957,marshall,,,government - hospital district or authority,yes,,,heart failure patients given smoking cessation advice/counseling,94%,,al_hf-4
,,,,,,,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,,,pn-2,,,,al_pn-2
10005,marshall medical center south,2505 u s highway 431 north,,,boxz,al,35957,,2565938310,acute care hospitals,government - hospital district or authority,yes,,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,,al_pn-xb
10005,,,,,,,35957,marshall,2x6x938310,,,yes,pneumonia,,,97%,98 patients,
10005,marshall medical center south,,,,boaz,al,35957,marshall,,,,yes,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,211 patients,
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,,,,,,yes,,,pneumonia patients given the most appropriate initial antibiotic(s),,175 patients,
,marshall medical center south,,,,boaz,al,,,,acute care hospitals,government - hospital district or authority,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,,,al_pn-7
10005,,,,,boaz,,,,2565938310,,government - hospital district or authority,,surgical infection prevention,scip-card-2,,36%,14 patients,al_scip-card-2
,marshall medical center south,,,,boaz,al,35957,marshall,,,government - hospital district or authority,,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,
10005,,2505 u s highway 431 north,,,boaz,,,,2565938310,,,yes,,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,al_scip-inf-2
10005,marshall medical center south,2505 u s highway 431 north,,,,,35957,marshall,2565938310,acute care hospitals,,yes,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,158 patients,
10005,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,,2565x38310,acute care hospitals,government - hospital district or authority,yes,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,
,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957,,,,government - hospital district or authority,,,scip-inf-6,,100%,,al_scip-inf-6
10005,marshall medical center south,2505 u s highway 431 north,,,,al,35957,,2565938310,acute care hospitals,government - hospital district or authority,,surgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,76 patients,
10005,,,,,boaz,al,,,,,,,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,76 patients,
,eliza coffee memorial hospital,205 marengo street,,,,al,35631,,2567688400,,,,heart attack,,heart attack patients given aspirin at arrival,97%,159 patients,al_amx-1
10006,,,,,florence,,3563x,lauderdale,2567688400,acute care hospitals,,yes,heart attack,,,,247 patients,al_ami-2
,eliza coffee memorial hospital,205 marengo street,,,,al,,,2567688400,acute care hospitals,voluntary non-profit - other,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,43 patients,
10006,eliza coffee memorial hospital,205 marengo street,,,florence,,35631,,2567688400,,voluntary non-profit - other,,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,103 patients,
,,205 marengo street,,,florence,al,35631,lauderdale,2567688400,,voluntary non-profit - other,yes,,,heart attack patients given beta blocker at discharge,96%,227 patients,al_ami-5
10006,eliza coffee memorial hospital,205 marengo street,,,,al,,,2567688400,,,,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10006,,,,,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
10006,,,,,,,,,,,,yes,heart failure,hf-1,heart failure patients given discharge instructions,,217 patients,al_hf-1
,eliza coffee memorial hospital,,,,,,,laudexdale,,acute care hospitals,,,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,
10006,eliza coffee memorial hospital,,,,florence,,35631,,2567688400,,voluntary non-profit - other,yes,,,,,,al_hf-3
10006,eliza coffee memorial hospital,205 marengo street,,,,al,,,,acute care hospitals,voluntary non-profit - other,yes,heart failure,,,,,
10006,,205 marengo street,,,florence,,35631,lauderdale,,,voluntary non-profit - other,yes,pneumonia,,,,174 patients,al_pn-2
,eliza coffee memorial hospital,205 marengo street,,,,al,,lauderdale,,acute care hospitals,voluntary non-profit - other,,,pn-3b,,95%,137 patients,
10006,eliza coffee memorial hospital,205 marengo street,,,florence,al,,,2567688400,acute care hospitals,,yes,pneumonia,pn-4,,,,al_pn-4
10006,eliza coffee memorial hospital,205 marengo street,,,florence,xl,35631,,2567688400,acute care hospitals,voluntary non-profit - other,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,,al_pn-5c
,eliza coffee memorial hospital,205 marengo street,,,florence,,,,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91%,,
10006,eliza coffee memorial hospital,205 marengo street,,,,al,35631,,2567688400,acute care hospitals,,yes,,pn-7,,88%,85 patients,
10006,eliza coffee memorial hospital,205 marengo street,,,,al,35631,,,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,
10006,eliza coffee memorial hospital,205 marengo street,,,florence,,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,,al_scip-inf-1
,eliza coffee memorial hospital,205 marengo street,,,florxncx,,,lauderdale,,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,
10006,,205 marengo street,,,florence,,,lauderdale,,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,,al_scip-inf-3
10006,eliza coffee memorial hospital,205 marengo street,,,,al,,lauderdale,2567688400,acute care hospitals,,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,
10006,eliza coffee memorial hospital,,,,florence,al,35631,lauderdale,2567688400,acute care hospitals,,yes,surgical infection prevention,scip-inf-6,,100%,619 paxienxs,
,eliza coffee memorial hospital,205 marengo street,,,florence,al,,,2567688400,,,yes,surgical infection prevention,,,95%,242 patients,
10006,,,,,flxrence,,3563x,lauderdale,,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,242 patients,
10007,,,,,opp,,36467,covington,3344933541,acute care hospitals,,,heart attack,ami-1,xeart attack patients given aspirin at arrival,60%,5 patients,
10007,,702 n main st,,,opp,al,,,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-2,heart attack patients given aspirin at discharge,50%,2 patients,
10007,mizell memorial hospital,,,,,al,36467,covington,3344933541,acute care hospitals,,,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,
10007,mizell memorial hospital,702 n main st,,,opp,al,36467,covington,3344933541,acute care hospitals,,no,heart attack,,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
10007,,702 n main st,,,,,36467,,3344933541,acute care hosxitals,,no,,ami-5,heart attack patients given beta blocker at discharge,,2 patients,al_ami-5
,,702 n main st,,,,al,36467,covington,,,voluntary non-profit - private,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
10007,,702 n main st,,,opp,,36467,,3344933541,,voluntary non-profit - private,no,,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,
,mizell memorial hospital,702 n main st,,,opp,al,36467,,3344x33541,acute care hospitals,voluntary non-profit - private,,,hfx1,heart failure patients given discharge instructions,98%,,al_hf-1
10007,,,,,,al,36467,covington,,acute care hospitals,,no,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,76 patients,
10007,,702 n main st,,,,al,,,3344933541,acute care hospitals,,,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,al_hf-3
10007,,,,,opp,,,covington,3344933541,acute care hospitals,,no,heart failure,hf-4,,100%,8 patients,
10007,,,,,opp,,36467,covington,,,voluntary non-profit - private,,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,,,
10007,,702 x maix st,,,,al,,,3344933541,acute care hospitals,voluntary non-profit - private,,,,,78%,,
10007,,702 n main st,,,opp,al,,covington,,acute care hospitals,,no,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,,al_pn-4
10007,mizell memorial hospital,,,,opp,al,36467,,,,voluntary non-profit - private,no,pneumonia,pnx5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,,al_pn-5c
10007,,,,,opp,,,covington,,acute care hospitals,,,,,pneumonia patients given the most appropriate initial antibiotic(s),,,al_pn-6
,mizell memorial hospital,,,,,,36467,covington,3344933541,,voluntary non-profit - private,no,,pn-7,,90%,63 patients,al_pn-7
,mizell memorial hospital,702 n main st,,,,al,36467,covington,,,voluntary non-profit - private,,surgical infection prevention,,,,,al_scip-card-2
,mizell memorial hospital,,,,opp,al,36467,,,acute care hospitals,,,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,,
10007,mizell memorial hospital,702 n main st,,,,al,36467,covington,,acute care hospitals,,no,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,101 patients,al_scip-inf-2
10007,mizell memorial hospital,702 n main st,,,opp,al,,,,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,,,93%,,
,mizell memorial hospital,702 n main st,,,,al,36467,covington,3344933541,,voluntary non-profit - private,no,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patixnts,
10007,,,,,,,,covington,,,,,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,123 patients,
10007,mizell memorial hospital,,,,opp,al,,,,,voluntary non-profit - private,,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,77 patients,al_scip-vte-1
10007,mizell memorial hospital,,,,,,36467,covington,3344933541,,voluntary non-profit - private,no,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,88%,,al_scip-vte-2
,crenshaw community hospital,101 hospital circle,,,,ax,36049,crenshaw,3343353374,acute care hospitals,,yes,heart attack,,heart attack patients given aspirin at arrivax,,,al_ami-1
,crenshaw community hospital,,,,,al,36049,crenshaw,3343353374,,government - federal,yes,,,,,,
,,,,,luverne,al,36049,,,acute care hospitals,,,heart attack,,,,0 patients,
,crenshaw community hospital,,,,,,36049,,3343353374,,government - federal,yes,heart attack,ami-4,,,0 patients,al_ami-4
10008,,,,,,al,36049,crenshaw,3343353374,,government - federal,yes,heart attack,,heart attack patients given beta blocker at discharge,0%,,al_ami-5
10008,crenshaw community hospital,101 hospital circle,,,luverne,,36049,crenshaw,,,,,heart attack,,,,0 patients,al_ami-7a
10008,crenshaw community hospital,101 hospital circle,,,,al,,crenshaw,,acute care hospitals,government - federal,,,,,,,
10008,crenshaw community hospital,101 hospital circle,,,luverne,al,,,,,government - federal,,heart failure,,heart failure patients given discharge instructions,4%,,
,crenshaw community hospital,101 hospital circle,,,,al,36049,crenshaw,,acute care hospitals,government - federal,yes,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,,
10008,crenshaw community hospital,101 hospital circle,,,,,36049,crenshaw,,,government - federal,yes,heart failure,,,,8 patients,
10008,crenshaw community hospital,101 hospital circle,,,luverne,,,crenshaw,,acute care hospitals,,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,0%,,
10008,crenshaw community hospital,101 hospital circle,,,,,,,,,government - federal,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,,
10008,,101 hospital circle,,,,al,,crenshaw,3343353374,acute care hospitals,,yes,pneumonia,pn-3b,,,15 patients,
,crenshaw community hospital,101 hospital circle,,,luverne,al,36049,crenshaw,,acute care hospitals,government - federal,,,pn-4,,33%,9 patients,al_pn-4
,,,,,,al,,crenshaw,,,,yes,,,,95%,,al_pn-5c
,crenshaw community hospital,,,,luverne,al,36049,,,acute care hospitals,government - federal,,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),,21 patients,al_pn-6
10008,,,,,,al,36049,crenshaw,,,government - federal,yes,pneumonia,pn-7,,47%,,al_pn-7
,,101 hospital circle,,,,,36049,crxnshaw,3343353374,,government - federal,yes,,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,
,crenshaw community hospital,,,,,,36x49,crenshaw,3343353374,acute care hospitals,government - federal,yes,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,2 patients,al_scip-inf-1
10008,,101 hospital circle,,,luverne,,,,3343353374,,government - federal,,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,2 patients,al_scip-inf-2
10008,,101 hospital circle,,,luverne,al,360x9,crenshaw,3343353374,,,yes,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,,
10008,,,,,luverne,,36049,crenshaw,,,,,,scip-inf-4,,,0 patients,al_scip-inf-4
10008,crenshaw community hospital,101 hospital circle,,,,,,crenshaw,,acute care hospitals,,,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,4 patients,al_scip-inf-6
10008,,101 hospital circle,,,,,36049,crenshaw,,,,,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
10008,,,,,,al,,crenshaw,3343353374,,government - federal,yes,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,al_scip-vte-2
10009,hartselle medical center,201 pine street northwest,,,,,35640,morgan,,,,yes,heart attack,,,100%,6 patients,
10009,,,,,hartselle,al,35640,morgan,2567736511,,,yes,heart attack,ami-2,,,1 patients,al_ami-2
10009,,,,,hartselle,,,,,,proprietary,yes,,,,,,
10009,,201 pine street northwest,,,hartselle,al,35640,morgan,,,,yes,,ami-4,heart attack patients given smoking cessation advice/counseling,,,al_ami-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,,,2567736511,,proprietary,,,,,,3 patients,al_ami-5
10009,,201 pine street northwest,,,,,3x640,morgan,2567736511,acute care hospitals,proprietary,,heart attack,ami-7a,,,,
,hartselle medical center,201 pine street northwest,,,,,,,2567736511,,proprietary,,,,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10009,hartselle medical center,201 pine street northwest,,,,,35640,morgan,2567736511,acute care hospitals,proprietary,,,,,97%,35 patients,al_hf-1
10009,hartselle medical center,,,,,al,,,,acute care hospitals,,,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,42 patients,
10009,,201 pine street northwest,,,hartselle,al,,,,acute care hospitals,proprietary,,,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,10 patients,al_hf-3
,hartselle medical center,201 pine street northwest,,,hartselle,,,,2567736511,acute care hospitals,proprietary,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,12 patients,
10009,,201 pine street northwest,,,hartselle,al,,morgan,,acute care hospitals,proprietary,,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,,,
,,201 pine street northwest,,,hartselle,al,,morgan,2567736511,,proprietary,,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,,al_pn-3b
10009,hartselle medical center,,,,hartselle,al,3x640,morgan,2567736511,,pxopxietaxy,yxs,,pn-4,,100%,,al_pn-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,,,2567736511,acute care hospitals,proprietary,,,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,9x%,51 patients,
10009,,,,,,al,35640,,,,proxrietary,yes,,,,100%,45 patients,
10009,hartselle medical center,,,,,al,,morgan,,,proprietary,yes,,pn-7,,97%,30 patients,al_pn-7
10009,hartselle medical center,,,,hartselle,al,,,2567736511,acute care hospitals,,yes,,,,,,al_scip-card-2
10009,,,,,hartselle,,35640,morgan,2567736511,,,,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,,
,hartselle medical center,201 pine street northwest,,,,al,35640,morgan,,acute care hospitals,,,,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,
10009,,,,,hartselle,al,35640,,2567736511,,,,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,al_scip-inf-3
10009,,201 pine street northwest,,,hartselle,,,morgan,,,,,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
10009,hartselle medical center,201 pine street northwest,,,hartselle,al,35640,,2567736511,acute care hospitals,,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,,al_scip-inf-6
10009,,,,,hartselle,al,,,,acute care hospitals,proprietary,,,,,78%,9 patients,
,hartselle medical center,,,,hartselle,al,,,2567736511,acute care hospitals,proprietary,yes,,scip-vte-2,,,9 patients,al_scip-vte-2
,marshall medical center north,,,,guntersville,al,35976,marshall,,acute care hospitals,,,,,,,,al_ami-1
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart attack,,heart attack patients given aspirin at discharge,100%,6xpatients,
10010,marshall medical cenxer norxh,,,,guntersville,al,,marshall,,acute care hospitals,,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),50%,2 patients,al_ami-3
,,,,,,al,35976,,2565718000,,government - hospital district or authority,yes,heart attack,ami-4,,,2 patients,al_ami-4
,marshall medical center north,,,,guntersville,al,,marshall,2565718000,acute care hospitals,,yes,heart attack,,,83%,6 patients,al_ami-5
,,8000 alabama highway 69,,,,,35976,,,,,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,al_ami-7a
10010,marshall medical center north,8000 alabama xigxway 69,,,guntersville,,35976,,,acute care hospitals,,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,
,,,,,guntersville,,,,2565718000,,,,heart failure,hf-1,,,,al_hf-1
10010,,8000 alabama highway 69,,,,al,,marshall,2565718000,,,,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,80 patients,al_hf-2
10010,marshall medical center north,,,,guntersville,al,35976,,2565718000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,,,27 patients,
10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,,,,acute care hospitals,,,,,,100%,10 patients,
,marshall medical center north,8000 alabama highway 69,,,,,35976,,2565718000,acute care hospitals,,,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,,al_pn-2
